A;232;20051001 01:21;VALNET;
B;232;2610842;1;20051001 01:21;;;61;CANNONBAR ST;NYNGAN;2825;1012;M;20050818;20050901;121500;A;R;RESIDENCE;;XK;;0;AB756827;
C;232;2610842;1;20051001 01:21;1/361037;
D;232;2610842;1;20051001 01:21;P;;;;;;
D;232;2610842;1;20051001 01:21;P;;;;;;
D;232;2610842;1;20051001 01:21;V;;;;;;
B;232;2611449;2;20051001 01:21;;;100;PANGEE ST;NYNGAN;2825;208.6;M;20050728;20050908;123000;S;R;RESIDENCE;;XU;;0;AB771884;
C;232;2611449;2;20051001 01:21;3/38955 3/204241;
D;232;2611449;2;20051001 01:21;P;;;;;;
D;232;2611449;2;20051001 01:21;V;;;;;;
D;232;2611449;2;20051001 01:21;V;;;;;;
B;232;2611490;3;20051001 01:21;;;119;PANGEE ST;NYNGAN;2825;530;M;20041111;20050203;95000;B;V;VACANT LAND;;XA;;0;AB772996;
C;232;2611490;3;20051001 01:21;1/398807 E/916814;
D;232;2611490;3;20051001 01:21;P;;;;;;
D;232;2611490;3;20051001 01:21;V;;;;;;
D;232;2611490;3;20051001 01:21;V;;;;;;
B;232;2611641;4;20051001 01:21;;;48;WAMBIANA ST;NYNGAN;2825;;;20040730;20041029;35000;A;R;RESIDENCE;;XJ;;0;AB765132;
C;232;2611641;4;20051001 01:21;3/36399;
D;232;2611641;4;20051001 01:21;P;;;;;;
D;232;2611641;4;20051001 01:21;V;;;;;;
B;232;2610568;5;20051001 01:21;;;;VILLAGE OF GIRILAMBONE;GIRILAMBONE;2831;4047;M;20050805;20050907;90000;Z;R;RESIDENCE;;ZB;;0;AB764338;
C;232;2610568;5;20051001 01:21;1/28/758441;
D;232;2610568;5;20051001 01:21;P;;;;;;
D;232;2610568;5;20051001 01:21;P;;;;;;
D;232;2610568;5;20051001 01:21;V;;;;;;
D;232;2610568;5;20051001 01:21;V;;;;;;
B;232;3133535;6;20051001 01:21;;;LOT13;YATHELA;NYNGAN;2825;3661.65;H;20050812;20050812;204167;R;3;FARM/RURAL;;TE;;17;AB764490;
C;232;3133535;6;20051001 01:21;231, 232/634583 2, 13, 25, 26/752919;
D;232;3133535;6;20051001 01:21;P;;;;;;
D;232;3133535;6;20051001 01:21;P;;;;;;
D;232;3133535;6;20051001 01:21;P;;;;;;
D;232;3133535;6;20051001 01:21;P;;;;;;
D;232;3133535;6;20051001 01:21;P;;;;;;
D;232;3133535;6;20051001 01:21;P;;;;;;
D;232;3133535;6;20051001 01:21;V;;;;;;
D;232;3133535;6;20051001 01:21;V;;;;;;
D;232;3133535;6;20051001 01:21;V;;;;;;
