A;021;20050701 10:52;PDANN;
B;021;3020270;1;20050701 10:52;;;;LONG ST;BOOROWA;2586;1.049;H;20050114;20050204;90000;R;R;RESIDENCE;;HE;;0;AB530376;
C;021;3020270;1;20050701 10:52;16/1055548;
D;021;3020270;1;20050701 10:52;P;;;;;;
D;021;3020270;1;20050701 10:52;P;;;;;;
D;021;3020270;1;20050701 10:52;V;;;;;;
D;021;3020270;1;20050701 10:52;V;;;;;;
D;021;3020270;1;20050701 10:52;V;;;;;;
D;021;3020270;1;20050701 10:52;V;;;;;;
B;021;3156932;2;20050701 10:52;;;;PARNELL ST;BOOROWA;2586;1218;M;20050505;20050602;40000;Z;V;VACANT LAND;;ZA;;0;AB543311;
C;021;3156932;2;20050701 10:52;3/1078523;
D;021;3156932;2;20050701 10:52;P;;;;;;
D;021;3156932;2;20050701 10:52;V;;;;;;
B;021;3181373;3;20050701 10:52;;;LOT36;BATTERY CREEK CROSSING;REIDS FLAT;2586;166.95;H;20041220;20050117;270000;R;R;RESIDENCE;;HB;;0;AB475397;
C;021;3181373;3;20050701 10:52;37/715074 38/715075 36/715543;
D;021;3181373;3;20050701 10:52;P;;;;;;
D;021;3181373;3;20050701 10:52;P;;;;;;
D;021;3181373;3;20050701 10:52;V;;;;;;
D;021;3181373;3;20050701 10:52;V;;;;;;
Z;20;3;3;12;
