A;055;20071216 01:08;VALNET;
B;055;518417;1;20071216 01:08;;;59;STURT ST;MULWALA;2647;1017;M;20071017;20071116;225500;A;R;RESIDENCE;;AY;;0;AD616182;
C;055;518417;1;20071216 01:08;54/568536;
D;055;518417;1;20071216 01:08;P;;;;;;
D;055;518417;1;20071216 01:08;V;;;;;;
B;055;516640;2;20071216 01:08;;;57;THOMAS AVE;COROWA;2646;723.4;M;20071108;20071123;265000;A;R;RESIDENCE;;MN;;0;AD613116;
C;055;516640;2;20071216 01:08;25/712102;
D;055;516640;2;20071216 01:08;P;;;;;;
D;055;516640;2;20071216 01:08;P;;;;;;
D;055;516640;2;20071216 01:08;V;;;;;;
D;055;516640;2;20071216 01:08;V;;;;;;
B;055;514551;3;20071216 01:08;;;19;BETTERMENT PDE;COROWA;2646;1214;M;20071009;20071120;195000;A;R;RESIDENCE;;AA;;0;AD624470;
C;055;514551;3;20071216 01:08;2/5/2841;
D;055;514551;3;20071216 01:08;P;;;;;;
D;055;514551;3;20071216 01:08;V;;;;;;
B;055;514872;4;20071216 01:08;;;290;CHURCH ST;COROWA;2646;2023;M;20070921;20071015;155000;A;R;RESIDENCE;;AQ;;0;AD614616;
C;055;514872;4;20071216 01:08;6/77/758296;
D;055;514872;4;20071216 01:08;P;;;;;;
D;055;514872;4;20071216 01:08;V;;;;;;
B;055;518118;5;20071216 01:08;;;47;MELBOURNE ST;MULWALA;2647;1767;M;20070905;20071105;3600000;B;3;COMMERCIAL;;BM;;0;AD606896;
C;055;518118;5;20071216 01:08;PT 1/1068165;
D;055;518118;5;20071216 01:08;P;;;;;;
D;055;518118;5;20071216 01:08;V;;;;;;
B;055;518119;6;20071216 01:08;;;49;MELBOURNE ST;MULWALA;2647;550.1;M;20070905;20071105;3600000;B;3;COMMERCIAL;;BM;;0;AD606896;
C;055;518119;6;20071216 01:08;PT 1/1068165;
D;055;518119;6;20071216 01:08;P;;;;;;
D;055;518119;6;20071216 01:08;V;;;;;;
B;055;518120;7;20071216 01:08;;;51;MELBOURNE ST;MULWALA;2647;2023;M;20070905;20071105;3600000;B;3;COMMERCIAL;;BM;;0;AD606896;
C;055;518120;7;20071216 01:08;PT 1/1068165;
D;055;518120;7;20071216 01:08;P;;;;;;
D;055;518120;7;20071216 01:08;V;;;;;;
B;055;518121;8;20071216 01:08;;;55;MELBOURNE ST;MULWALA;2647;2024;M;20070905;20071105;3600000;B;3;COMMERCIAL;;BM;;0;AD606896;
C;055;518121;8;20071216 01:08;A, B/382031;
D;055;518121;8;20071216 01:08;P;;;;;;
D;055;518121;8;20071216 01:08;V;;;;;;
B;055;515533;9;20071216 01:08;;;187;HUME ST;COROWA;2646;1023;M;20071010;20071107;226000;A;R;RESIDENCE;;AS;;0;AD599325;
C;055;515533;9;20071216 01:08;62/713227;
D;055;515533;9;20071216 01:08;P;;;;;;
D;055;515533;9;20071216 01:08;P;;;;;;
D;055;515533;9;20071216 01:08;V;;;;;;
B;055;518208;10;20071216 01:08;;;206;MELBOURNE ST;MULWALA;2647;1164;M;20071011;20071119;325000;A;R;RESIDENCE;;AX;;0;AD612475;
C;055;518208;10;20071216 01:08;351/239279;
D;055;518208;10;20071216 01:08;P;;;;;;
D;055;518208;10;20071216 01:08;V;;;;;;
D;055;518208;10;20071216 01:08;V;;;;;;
B;055;530057;11;20071216 01:08;;;102;BANK ST;HOWLONG;2643;2023;M;20070918;20071121;355000;A;R;RESIDENCE;;UE;AC;0;AD593353;
C;055;530057;11;20071216 01:08;18/1/758528;
D;055;530057;11;20071216 01:08;P;;;;;;
D;055;530057;11;20071216 01:08;P;;;;;;
D;055;530057;11;20071216 01:08;V;;;;;;
D;055;530057;11;20071216 01:08;V;;;;;;
B;055;530064;12;20071216 01:08;;;1;MARTIN ST;HOWLONG;2643;8.843;H;20070507;20070605;230000;R;R;RESIDENCE;;XE;;0;AD308623;
C;055;530064;12;20071216 01:08;317/753744 1, 2/84/758528 Lease Number 50CA501089 Licence 389428;
D;055;530064;12;20071216 01:08;P;;;;;;
D;055;530064;12;20071216 01:08;V;;;;;;
D;055;530064;12;20071216 01:08;V;;;;;;
D;055;530064;12;20071216 01:08;V;;;;;;
D;055;530064;12;20071216 01:08;V;;;;;;
B;055;530123;13;20071216 01:08;;;154;CLARKE ST;HOWLONG;2643;2023;M;20071023;20071122;157000;A;R;RESIDENCE;;UF;;0;AD616410;
C;055;530123;13;20071216 01:08;13/15/758528;
D;055;530123;13;20071216 01:08;P;;;;;;
D;055;530123;13;20071216 01:08;V;;;;;;
D;055;530123;13;20071216 01:08;V;;;;;;
B;055;530162;14;20071216 01:08;;;169;GOLF CLUB DR;HOWLONG;2643;1092;M;20070820;20071123;285000;A;R;RESIDENCE;;UA;;0;AD600770;
C;055;530162;14;20071216 01:08;2/803212;
D;055;530162;14;20071216 01:08;P;;;;;;
D;055;530162;14;20071216 01:08;P;;;;;;
D;055;530162;14;20071216 01:08;V;;;;;;
D;055;530162;14;20071216 01:08;V;;;;;;
B;055;530518;15;20071216 01:08;;;161;KENNEDY ST;HOWLONG;2643;1059;M;20071031;20071119;240000;A;R;RESIDENCE;;UA;;0;AD605583;
C;055;530518;15;20071216 01:08;17/248255;
D;055;530518;15;20071216 01:08;P;;;;;;
D;055;530518;15;20071216 01:08;P;;;;;;
D;055;530518;15;20071216 01:08;V;;;;;;
D;055;530518;15;20071216 01:08;V;;;;;;
B;055;518173;16;20071216 01:08;;;31;CYPRESS DR;MULWALA;2647;381;M;20070330;20070608;436000;;V;VACANT LAND;37;;;0;AD593564;
C;055;518173;16;20071216 01:08;37/SP71809;
D;055;518173;16;20071216 01:08;P;;;;;;
D;055;518173;16;20071216 01:08;P;;;;;;
D;055;518173;16;20071216 01:08;V;;;;;;
B;055;3101117;17;20071216 01:08;;;129;READ ST;HOWLONG;2643;840;M;20071115;20071204;62000;A;V;VACANT LAND;;UA;;0;AD628670;
C;055;3101117;17;20071216 01:08;24/1069818;
D;055;3101117;17;20071216 01:08;P;;;;;;
D;055;3101117;17;20071216 01:08;V;;;;;;
B;055;3178887;18;20071216 01:08;;;20;VICTORIA ST;HOWLONG;2643;606.7;M;20071019;20071120;265000;A;R;RESIDENCE;;UA;;0;AD595246;
C;055;3178887;18;20071216 01:08;3/1081071;
D;055;3178887;18;20071216 01:08;P;;;;;;
D;055;3178887;18;20071216 01:08;V;;;;;;
D;055;3178887;18;20071216 01:08;V;;;;;;
B;055;3335400;19;20071216 01:08;;;5;DEFENCE DR;MULWALA;2647;1252;M;20070928;20071109;60500;I;V;VACANT LAND;;DD;;0;AD600586;
C;055;3335400;19;20071216 01:08;13/1116482;
D;055;3335400;19;20071216 01:08;P;;;;;;
D;055;3335400;19;20071216 01:08;V;;;;;;
B;055;3345855;20;20071216 01:08;;;45;BAYLY ST;MULWALA;2647;948.9;M;20071008;20071112;100000;A;V;VACANT LAND;;AY;AVI;0;AD571148;
C;055;3345855;20;20071216 01:08;4/1118012;
D;055;3345855;20;20071216 01:08;P;;;;;;
D;055;3345855;20;20071216 01:08;P;;;;;;
D;055;3345855;20;20071216 01:08;V;;;;;;
B;055;3353725;21;20071216 01:08;;;;HEADERWORLD AVE;COROWA;2646;1.87;H;20070913;20070928;572000;;3;SHEO;;;;0;AD522098;
C;055;3353725;21;20071216 01:08;2, 3/789406;
D;055;3353725;21;20071216 01:08;P;;;;;;
D;055;3353725;21;20071216 01:08;V;;;;;;
B;055;3355524;22;20071216 01:08;;;;"VALENTINES";COROWA/BURAJA;2646;227.5;H;20070829;20071015;786800;;3;FARM;;;;0;AD606981;
C;055;3355524;22;20071216 01:08;99, 112, 113/753759;
D;055;3355524;22;20071216 01:08;P;;;;;;
D;055;3355524;22;20071216 01:08;P;;;;;;
D;055;3355524;22;20071216 01:08;V;;;;;;
D;055;3355524;22;20071216 01:08;V;;;;;;
B;055;3355539;23;20071216 01:08;;;;DREW LANE;HOWLONG;2643;72.04;H;20071005;20071030;300000;;3;FARMLAND;;;;0;AD558141;
C;055;3355539;23;20071216 01:08;41, 42/753744;
D;055;3355539;23;20071216 01:08;P;;;;;;
D;055;3355539;23;20071216 01:08;V;;;;;;
D;055;3355539;23;20071216 01:08;V;;;;;;
B;055;518173;24;20071216 01:08;;;31;CYPRESS DR;MULWALA;2647;412;M;20070501;20070831;850000;;R;RESIDENCE;74;;;0;AD469092;
C;055;518173;24;20071216 01:08;74/SP79096;
D;055;518173;24;20071216 01:08;P;;;;;;
D;055;518173;24;20071216 01:08;P;;;;;;
D;055;518173;24;20071216 01:08;V;;;;;;
B;055;3352221;25;20071216 01:08;;2;30;EDWARD ST;COROWA;2646;;;20070531;20071128;245000;;R;RESIDENCE;2;;;0;AD615864;
C;055;3352221;25;20071216 01:08;2/SP79659;
D;055;3352221;25;20071216 01:08;P;;;;;;
D;055;3352221;25;20071216 01:08;V;;;;;;
B;055;3338427;26;20071216 01:08;;;37;HEATHER CCT;MULWALA;2647;951;M;20070925;20071102;121875;A;V;VACANT LAND;;AY;;0;AD603917;
C;055;3338427;26;20071216 01:08;24/1116584;
D;055;3338427;26;20071216 01:08;P;;;;;;
D;055;3338427;26;20071216 01:08;V;;;;;;
Z;127;26;26;73;
