A;054;20071016 01:08;VALNET;
B;054;513770;1;20071016 01:08;;;3;STEWART ST;ARDLETHAN;2665;916.8;M;20070716;20070716;7500;Z;3;COMMERCIAL;;VA;;50;AD448572;
C;054;513770;1;20071016 01:08;2, 3/226561;
D;054;513770;1;20071016 01:08;P;;;;;;
D;054;513770;1;20071016 01:08;V;;;;;;
D;054;513770;1;20071016 01:08;V;;;;;;
D;054;513770;1;20071016 01:08;V;;;;;;
D;054;513770;1;20071016 01:08;V;;;;;;
B;054;511768;2;20071016 01:08;;;15;HANNAH ST;GANMAIN;2702;2024;M;20070823;20070920;163000;Z;R;RESIDENCE;;VE;;0;AD473415;
C;054;511768;2;20071016 01:08;2, 3/37/758428;
D;054;511768;2;20071016 01:08;P;;;;;;
D;054;511768;2;20071016 01:08;P;;;;;;
D;054;511768;2;20071016 01:08;V;;;;;;
B;054;512354;3;20071016 01:08;;;45;BRUCE ST;COOLAMON;2701;1505;M;20070706;20070928;210000;Z;R;RESIDENCE;;VC;;0;AD465506;
C;054;512354;3;20071016 01:08;4/28/758277;
D;054;512354;3;20071016 01:08;P;;;;;;
D;054;512354;3;20071016 01:08;P;;;;;;
D;054;512354;3;20071016 01:08;V;;;;;;
B;054;3344116;4;20071016 01:08;;;33;LAKE ST;GANMAIN;2702;2732.1;M;20070802;20070831;163900;;3;SHED&LAND;;;;0;AD426640;
C;054;3344116;4;20071016 01:08;23, 24, 25/54/3786;
D;054;3344116;4;20071016 01:08;P;;;;;;
D;054;3344116;4;20071016 01:08;P;;;;;;
D;054;3344116;4;20071016 01:08;P;;;;;;
D;054;3344116;4;20071016 01:08;V;;;;;;
D;054;3344116;4;20071016 01:08;V;;;;;;
B;054;3342190;5;20071016 01:08;;;34;LESTERFIELD LANE;COOLAMON;2701;35;H;20070710;20070823;130000;;3;FARMLANDS;;;;0;AD447488;
C;054;3342190;5;20071016 01:08;1/847112;
D;054;3342190;5;20071016 01:08;P;;;;;;
D;054;3342190;5;20071016 01:08;V;;;;;;
Z;30;5;5;18;
