A;069;20070701 01:07;VALNET;
B;069;3320858;1;20070701 01:07;;;14;KESTREL RD;COLEAMBALLY;2707;1625;M;20061010;20061020;25000;;R;RESIDENCE;;;;0;AC957558;
C;069;3320858;1;20070701 01:07;502/1003200;
D;069;3320858;1;20070701 01:07;P;;;;;;
D;069;3320858;1;20070701 01:07;V;;;;;;
B;069;547485;2;20070701 01:07;;;15;KESTREL RD;COLEAMBALLY;2707;1524;M;20070430;20070511;85000;Z;3;INDUSTRIAL SH;;CA;;0;AD194932;
C;069;547485;2;20070701 01:07;265/247625;
D;069;547485;2;20070701 01:07;P;;;;;;
D;069;547485;2;20070701 01:07;V;;;;;;
B;069;547826;3;20070701 01:07;;;6;BROOKS CRES;DARLINGTON POINT;2706;974.6;M;20070522;20070601;95000;Z;R;RESIDENCE;;VP;;0;AD194596;
C;069;547826;3;20070701 01:07;5/253708;
D;069;547826;3;20070701 01:07;P;;;;;;
D;069;547826;3;20070701 01:07;V;;;;;;
B;069;547922;4;20070701 01:07;;;33;HAY RD;DARLINGTON POINT;2706;815.7;M;20070426;20070514;90000;Z;R;RESIDENCE;;VP;;0;AD173514;
C;069;547922;4;20070701 01:07;2/35958;
D;069;547922;4;20070701 01:07;P;;;;;;
D;069;547922;4;20070701 01:07;V;;;;;;
B;069;3282931;5;20070701 01:07;;;;ERCIDOUNE RD;COLEAMBALLY;2707;19.68;H;20060628;20070531;307748;;3;FARM;;;;0;AD190917;
C;069;3282931;5;20070701 01:07;63/750896;
D;069;3282931;5;20070701 01:07;P;;;;;;
D;069;3282931;5;20070701 01:07;V;;;;;;
B;069;3309120;6;20070701 01:07;;;;ERCIDOUNE RD;COLEAMBALLY;2707;90.41;H;20060628;20070531;307748;;3;FARM;;;;0;AD190917;
C;069;3309120;6;20070701 01:07;48/750896;
D;069;3309120;6;20070701 01:07;P;;;;;;
D;069;3309120;6;20070701 01:07;V;;;;;;
B;069;3309122;7;20070701 01:07;;;;ERCIDOUNE RD;COLEAMBALLY;2707;64.94;H;20060628;20070531;307748;;3;FARM;;;;0;AD190917;
C;069;3309122;7;20070701 01:07;49/750896;
D;069;3309122;7;20070701 01:07;P;;;;;;
D;069;3309122;7;20070701 01:07;V;;;;;;
B;069;3296340;8;20070701 01:07;;;;COLEAMBALLY I A PO'S;COLEAMBALLY;2707;271.7;H;20060628;20070531;307748;;3;FARM;;;;0;AD190884;
C;069;3296340;8;20070701 01:07;9/1097966;
D;069;3296340;8;20070701 01:07;P;;;;;;
D;069;3296340;8;20070701 01:07;V;;;;;;
Z;34;8;8;16;
