A;656;20070901 01:48;VALNET;
B;656;2895629;1;20070901 01:48;;3;2;MURRAY ST;PORT MACQUARIE;2444;161;M;20070622;20070723;440000;;3;SHOP;3;;;0;AD352120;
C;656;2895629;1;20070901 01:48;3/SP64585;
D;656;2895629;1;20070901 01:48;P;;;;;;
D;656;2895629;1;20070901 01:48;V;;;;;;
B;656;2858549;2;20070901 01:48;;;296;CRESTWOOD DR;PORT MACQUARIE;2444;639.4;M;20070718;20070803;455000;A;R;RESIDENCE;;AB;AC;0;AD336351;
C;656;2858549;2;20070901 01:48;81/1033676;
D;656;2858549;2;20070901 01:48;P;;;;;;
D;656;2858549;2;20070901 01:48;P;;;;;;
D;656;2858549;2;20070901 01:48;V;;;;;;
D;656;2858549;2;20070901 01:48;V;;;;;;
B;656;2830735;3;20070901 01:48;;;143;HINDMAN ST;PORT MACQUARIE;2444;246.2;M;20070706;20070817;242500;A;R;RESIDENCE;;AS;;0;AD367775;
C;656;2830735;3;20070901 01:48;5/1027944;
D;656;2830735;3;20070901 01:48;P;;;;;;
D;656;2830735;3;20070901 01:48;P;;;;;;
D;656;2830735;3;20070901 01:48;P;;;;;;
D;656;2830735;3;20070901 01:48;V;;;;;;
D;656;2830735;3;20070901 01:48;V;;;;;;
B;656;2830736;4;20070901 01:48;;;141;HINDMAN ST;PORT MACQUARIE;2444;246.2;M;20070710;20070731;245000;A;R;RESIDENCE;;AS;;0;AD343713;
C;656;2830736;4;20070901 01:48;6/1027944;
D;656;2830736;4;20070901 01:48;P;;;;;;
D;656;2830736;4;20070901 01:48;V;;;;;;
B;656;2863485;5;20070901 01:48;;;23;ELIZA CCT;PORT MACQUARIE;2444;657.3;M;20070703;20070731;335000;A;R;RESIDENCE;;BD;;0;AD349047;
C;656;2863485;5;20070901 01:48;383/1033655;
D;656;2863485;5;20070901 01:48;P;;;;;;
D;656;2863485;5;20070901 01:48;P;;;;;;
D;656;2863485;5;20070901 01:48;V;;;;;;
B;656;2884484;6;20070901 01:48;;;31;BOUNTY AVE;LAKE CATHIE;2445;731.5;M;20070522;20070627;310000;A;R;RESIDENCE;;BU;;0;AD285275;
C;656;2884484;6;20070901 01:48;309/1035480;
D;656;2884484;6;20070901 01:48;P;;;;;;
D;656;2884484;6;20070901 01:48;P;;;;;;
D;656;2884484;6;20070901 01:48;P;;;;;;
D;656;2884484;6;20070901 01:48;V;;;;;;
D;656;2884484;6;20070901 01:48;V;;;;;;
B;656;2884500;7;20070901 01:48;;;32;BOUNTY AVE;LAKE CATHIE;2445;692.4;M;20070628;20070727;395000;A;R;RESIDENCE;;BU;;0;AD350194;
C;656;2884500;7;20070901 01:48;325/1035480;
D;656;2884500;7;20070901 01:48;P;;;;;;
D;656;2884500;7;20070901 01:48;P;;;;;;
D;656;2884500;7;20070901 01:48;V;;;;;;
B;656;2886906;8;20070901 01:48;;;1;YALUMA DR;PORT MACQUARIE;2444;339.7;M;20070629;20070810;400000;A;R;RESIDENCE;;AB;;0;AD351082;
C;656;2886906;8;20070901 01:48;1/1037544;
D;656;2886906;8;20070901 01:48;P;;;;;;
D;656;2886906;8;20070901 01:48;P;;;;;;
D;656;2886906;8;20070901 01:48;V;;;;;;
D;656;2886906;8;20070901 01:48;V;;;;;;
B;656;2887076;9;20070901 01:48;;;2;DEAKIN CL;PORT MACQUARIE;2444;435;M;20070629;20070731;300000;A;R;RESIDENCE;;BD;;0;AD346414;
C;656;2887076;9;20070901 01:48;101/1036842;
D;656;2887076;9;20070901 01:48;P;;;;;;
D;656;2887076;9;20070901 01:48;P;;;;;;
D;656;2887076;9;20070901 01:48;V;;;;;;
D;656;2887076;9;20070901 01:48;V;;;;;;
B;656;3089361;10;20070901 01:48;;;66;AMETHYST WAY;PORT MACQUARIE;2444;843.4;M;20070702;20070803;865000;A;R;RESIDENCE;;AB;;0;AD344234;
C;656;3089361;10;20070901 01:48;277/1067657;
D;656;3089361;10;20070901 01:48;P;;;;;;
D;656;3089361;10;20070901 01:48;P;;;;;;
D;656;3089361;10;20070901 01:48;V;;;;;;
D;656;3089361;10;20070901 01:48;V;;;;;;
