A;051;20111031 04:04;VALNET;
B;051;507559;1;20111031 04:04;;;58;CHARLOTTE ST;TOCUMWAL;2714;1010;M;20110913;20111007;157000;Z;R;RESIDENCE;;TR;;0;AG562751;
C;051;507559;1;20111031 04:04;31/588722;
D;051;507559;1;20111031 04:04;P;;;;;;
D;051;507559;1;20111031 04:04;P;;;;;;
D;051;507559;1;20111031 04:04;V;;;;;;
B;051;508266;2;20111031 04:04;;;521;MCDONALDS RD;FINLEY;2713;79.75;H;20110622;20110919;295000;R;3;FARMLET;;RW;;0;AG561212;
C;051;508266;2;20111031 04:04;2/830409;
D;051;508266;2;20111031 04:04;P;;;;;;
D;051;508266;2;20111031 04:04;P;;;;;;
D;051;508266;2;20111031 04:04;V;;;;;;
D;051;508266;2;20111031 04:04;V;;;;;;
B;051;3603013;3;20111031 04:04;;;14205;RIVERINA HWY;BERRIGAN;2712;4.047;H;20110908;20111005;145000;R;R;RESIDENCE;;BH;;0;AG580474;
C;051;3603013;3;20111031 04:04;D/360459;
D;051;3603013;3;20111031 04:04;P;;;;;;
D;051;3603013;3;20111031 04:04;V;;;;;;
D;051;3603013;3;20111031 04:04;V;;;;;;
B;051;3315300;4;20111031 04:04;;;;BAROOGA RD;TOCUMWAL;2714;6141;M;20110802;20110830;280500;R;V;VACANT LAND;;TH;;0;AG495649;
C;051;3315300;4;20111031 04:04;13/286078;
D;051;3315300;4;20111031 04:04;P;;;;;;
D;051;3315300;4;20111031 04:04;P;;;;;;
D;051;3315300;4;20111031 04:04;V;;;;;;
D;051;3315300;4;20111031 04:04;V;;;;;;
D;051;3315300;4;20111031 04:04;V;;;;;;
D;051;3315300;4;20111031 04:04;V;;;;;;
Z;26;4;4;16;
