A;157;20111010 01:36;VALNET;
B;157;2957481;1;20111010 01:36;;;79;MULBURY PL;EUROKA;2440;6.23;H;20110819;20110923;560000;R;R;RESIDENCE;;RJ;;0;AG529222;
C;157;2957481;1;20111010 01:36;13/1047951;
D;157;2957481;1;20111010 01:36;P;;;;;;
D;157;2957481;1;20111010 01:36;V;;;;;;
D;157;2957481;1;20111010 01:36;V;;;;;;
B;157;1735854;2;20111010 01:36;;;50;DULCONGHI ST;CRESCENT HEAD;2440;594.4;M;20110722;20110822;150000;A;R;RESIDENCE;;BF;;0;AG526344;
C;157;1735854;2;20111010 01:36;301/754441;
D;157;1735854;2;20111010 01:36;P;;;;;;
D;157;1735854;2;20111010 01:36;V;;;;;;
D;157;1735854;2;20111010 01:36;V;;;;;;
D;157;1735854;2;20111010 01:36;V;;;;;;
D;157;1735854;2;20111010 01:36;V;;;;;;
D;157;1735854;2;20111010 01:36;V;;;;;;
D;157;1735854;2;20111010 01:36;V;;;;;;
B;157;1725543;3;20111010 01:36;;;24;BISSETT ST;EAST KEMPSEY;2440;2023.67;M;20110805;20110916;200000;A;R;RESIDENCE;;AB;;0;AG520522;
C;157;1725543;3;20111010 01:36;6/1635;
D;157;1725543;3;20111010 01:36;P;;;;;;
D;157;1725543;3;20111010 01:36;P;;;;;;
D;157;1725543;3;20111010 01:36;V;;;;;;
B;157;1736509;4;20111010 01:36;;;683;SMITHS CREEK RD;KUNDABUNG;2441;16.19;H;20110810;20110914;400000;R;3;FARM;;RZ;;0;AG521049;
C;157;1736509;4;20111010 01:36;29/754443;
D;157;1736509;4;20111010 01:36;P;;;;;;
D;157;1736509;4;20111010 01:36;V;;;;;;
D;157;1736509;4;20111010 01:36;V;;;;;;
B;157;1726851;5;20111010 01:36;;;1;KEITH MOSES CRES;WEST KEMPSEY;2440;569.1;M;20110812;20110923;100000;A;V;VACANT LAND;;AH;;0;AG532091;
C;157;1726851;5;20111010 01:36;118/243114;
D;157;1726851;5;20111010 01:36;P;;;;;;
D;157;1726851;5;20111010 01:36;P;;;;;;
D;157;1726851;5;20111010 01:36;V;;;;;;
D;157;1726851;5;20111010 01:36;V;;;;;;
B;157;1735268;6;20111010 01:36;;;202;SMITHS CREEK RD;KUNDABUNG;2441;22.85;H;20110809;20110905;330000;R;R;RESIDENCE;;RZ;;0;AG519535;
C;157;1735268;6;20111010 01:36;24/567974;
D;157;1735268;6;20111010 01:36;P;;;;;;
D;157;1735268;6;20111010 01:36;P;;;;;;
D;157;1735268;6;20111010 01:36;V;;;;;;
B;157;1730109;7;20111010 01:36;;;61;ARTHUR ST;SOUTH WEST ROCKS;2431;558;M;20110823;20110928;370000;A;R;RESIDENCE;;AL;;0;AG533366;
C;157;1730109;7;20111010 01:36;6/800791;
D;157;1730109;7;20111010 01:36;P;;;;;;
D;157;1730109;7;20111010 01:36;V;;;;;;
B;157;3368413;8;20111010 01:36;;;45;YABSLEYS LANE;SOUTH KEMPSEY;2440;2.907;H;20110809;20110920;125000;R;V;VACANT LAND;;RL;;0;AG526146;
C;157;3368413;8;20111010 01:36;12/834585;
D;157;3368413;8;20111010 01:36;P;;;;;;
D;157;3368413;8;20111010 01:36;P;;;;;;
D;157;3368413;8;20111010 01:36;V;;;;;;
D;157;3368413;8;20111010 01:36;V;;;;;;
Z;47;8;8;29;
