A;072;20111121 02:54;VALNET;
B;072;2845627;1;20111121 02:54;;;214;WEE JASPER RD;BOMBOWLEE;2720;30.08;H;20110821;20111102;325000;R;3;FARM LAND;;RH;;0;AG624011;
C;072;2845627;1;20111121 02:54;5/1030611;
D;072;2845627;1;20111121 02:54;P;;;;;;
D;072;2845627;1;20111121 02:54;P;;;;;;
D;072;2845627;1;20111121 02:54;V;;;;;;
B;072;557851;2;20111121 02:54;;;16;CAREY ST;TUMUT;2720;613.4;M;20111013;20111111;190000;A;R;RESIDENCE;;CA;;0;AG624920;
C;072;557851;2;20111121 02:54;2/338780;
D;072;557851;2;20111121 02:54;P;;;;;;
D;072;557851;2;20111121 02:54;V;;;;;;
B;072;559547;3;20111121 02:54;;;112;ADELONG RD;TUMUT;2720;1840;M;20111011;20111104;100000;I;V;VACANT LAND;;BB;;0;AG612594;
C;072;559547;3;20111121 02:54;35/32551;
D;072;559547;3;20111121 02:54;P;;;;;;
D;072;559547;3;20111121 02:54;P;;;;;;
D;072;559547;3;20111121 02:54;V;;;;;;
D;072;559547;3;20111121 02:54;V;;;;;;
Z;17;3;3;9;
