A;116;20111114 02:41;VALNET;
B;116;1238087;1;20111114 02:41;;;80;BOGAN ST;BOGAN GATE;2876;1012;M;20110915;20111027;3200;Z;V;VACANT LAND;;ZB;;0;AG598392;
C;116;1238087;1;20111114 02:41;5/4/758125;
D;116;1238087;1;20111114 02:41;P;;;;;;
D;116;1238087;1;20111114 02:41;V;;;;;;
B;116;1238182;2;20111114 02:41;;;;WEST ST;BOGAN GATE;2876;1012;M;20110915;20111027;3800;Z;V;VACANT LAND;;ZB;;0;AG598380;
C;116;1238182;2;20111114 02:41;110/752095;
D;116;1238182;2;20111114 02:41;P;;;;;;
D;116;1238182;2;20111114 02:41;V;;;;;;
B;116;1241232;3;20111114 02:41;;;404;CLARINDA ST;PARKES;2870;987;M;20110831;20111012;320000;Z;R;RESIDENCE;;AD;;0;AG590018;
C;116;1241232;3;20111114 02:41;13/47/758827;
D;116;1241232;3;20111114 02:41;P;;;;;;
D;116;1241232;3;20111114 02:41;V;;;;;;
D;116;1241232;3;20111114 02:41;V;;;;;;
B;116;1238659;4;20111114 02:41;;;51;BOORI ST;PEAK HILL;2869;1012;M;20110915;20111027;63000;Z;R;RESIDENCE;;ZP;;0;AG595923;
C;116;1238659;4;20111114 02:41;1/572976;
D;116;1238659;4;20111114 02:41;P;;;;;;
D;116;1238659;4;20111114 02:41;P;;;;;;
D;116;1238659;4;20111114 02:41;V;;;;;;
B;116;1241657;5;20111114 02:41;;;5;COURT ST;PARKES;2870;208.6;M;20110630;20110630;72350;Z;R;RESIDENCE;;BB;;0;AG591528;
C;116;1241657;5;20111114 02:41;A/323733;
D;116;1241657;5;20111114 02:41;P;;;;;;
D;116;1241657;5;20111114 02:41;P;;;;;;
D;116;1241657;5;20111114 02:41;P;;;;;;
D;116;1241657;5;20111114 02:41;P;;;;;;
D;116;1241657;5;20111114 02:41;V;;;;;;
D;116;1241657;5;20111114 02:41;V;;;;;;
D;116;1241657;5;20111114 02:41;V;;;;;;
D;116;1241657;5;20111114 02:41;V;;;;;;
B;116;1241766;6;20111114 02:41;;;17;CURRAJONG ST;PARKES;2870;689.2;M;20110927;20111020;108000;Z;R;RESIDENCE;;BC;;0;AG608676;
C;116;1241766;6;20111114 02:41;2/305446;
D;116;1241766;6;20111114 02:41;P;;;;;;
D;116;1241766;6;20111114 02:41;P;;;;;;
D;116;1241766;6;20111114 02:41;V;;;;;;
B;116;1244390;7;20111114 02:41;;;79;TANKS RD;PARKES;2870;6.018;H;20110720;20111014;300000;R;R;RESIDENCE;;CN;;0;AG598029;
C;116;1244390;7;20111114 02:41;2/576265;
D;116;1244390;7;20111114 02:41;P;;;;;;
D;116;1244390;7;20111114 02:41;P;;;;;;
D;116;1244390;7;20111114 02:41;V;;;;;;
B;116;1239490;8;20111114 02:41;;;;SOUTH KYBAH;TRUNDLE;2875;330.2;H;20110113;20111027;290000;R;V;VACANT LAND;;RJ;;0;AG591073;
C;116;1239490;8;20111114 02:41;13/754012;
D;116;1239490;8;20111114 02:41;P;;;;;;
D;116;1239490;8;20111114 02:41;V;;;;;;
D;116;1239490;8;20111114 02:41;V;;;;;;
D;116;1239490;8;20111114 02:41;V;;;;;;
B;116;3502602;9;20111114 02:41;;;174;BACK YAMMA RD;PARKES;2870;2;H;20110912;20111028;430000;R;R;RESIDENCE;;CS;;0;AG597453;
C;116;3502602;9;20111114 02:41;3/1148275;
D;116;3502602;9;20111114 02:41;P;;;;;;
D;116;3502602;9;20111114 02:41;P;;;;;;
D;116;3502602;9;20111114 02:41;V;;;;;;
B;116;3608975;10;20111114 02:41;;;;TANKS RD;PARKES;2870;4.53;H;20110930;20111021;280000;;R;RESIDENCE;;;;0;AG586914;
C;116;3608975;10;20111114 02:41;3/1167342;
D;116;3608975;10;20111114 02:41;P;;;;;;
D;116;3608975;10;20111114 02:41;P;;;;;;
D;116;3608975;10;20111114 02:41;V;;;;;;
D;116;3608975;10;20111114 02:41;V;;;;;;
Z;57;10;10;35;
