A;210;20110912 02:44;VALNET;
B;210;2093001;1;20110912 02:44;;8;35;NELSON ST;WOOLLAHRA;2025;;;20110727;20110816;650000;;R;RESIDENCE;8;;;0;AG468363;
C;210;2093001;1;20110912 02:44;8/SP10258;
D;210;2093001;1;20110912 02:44;P;;;;;;
D;210;2093001;1;20110912 02:44;V;;;;;;
B;210;2098287;2;20110912 02:44;;6;120;OXFORD ST;WOOLLAHRA;2025;;;20110708;20110819;1070000;;3;HOME UNIT;6;;;0;AG459581;
C;210;2098287;2;20110912 02:44;6/SP37022;
D;210;2098287;2;20110912 02:44;P;;;;;;
D;210;2098287;2;20110912 02:44;V;;;;;;
B;210;2103666;3;20110912 02:44;;;36;WALLIS ST;WOOLLAHRA;2025;132.8;M;20110420;20110728;2000000;A;3;HOUSE;;RJ;;0;AG474160;
C;210;2103666;3;20110912 02:44;B/432825;
D;210;2103666;3;20110912 02:44;P;;;;;;
D;210;2103666;3;20110912 02:44;V;;;;;;
B;210;2085411;4;20110912 02:44;;12;452;EDGECLIFF RD;EDGECLIFF;2027;;;20110708;20110819;645000;;R;RESIDENCE;12;;;0;AG469466;
C;210;2085411;4;20110912 02:44;12/SP12827;
D;210;2085411;4;20110912 02:44;P;;;;;;
D;210;2085411;4;20110912 02:44;V;;;;;;
B;210;2088149;5;20110912 02:44;;;27;GLENDON RD;DOUBLE BAY;2028;328.8;M;20110621;20110728;3275000;A;R;RESIDENCE;;RK;;0;AG466079;
C;210;2088149;5;20110912 02:44;12/32788;
D;210;2088149;5;20110912 02:44;P;;;;;;
D;210;2088149;5;20110912 02:44;P;;;;;;
D;210;2088149;5;20110912 02:44;V;;;;;;
B;210;2096755;6;20110912 02:44;;38;50 B;OCEAN ST;WOOLLAHRA;2025;;;20110407;20110804;4170000;;R;RESIDENCE;38;;;0;AG465710;
C;210;2096755;6;20110912 02:44;38/SP2371;
D;210;2096755;6;20110912 02:44;P;;;;;;
D;210;2096755;6;20110912 02:44;V;;;;;;
B;210;2102149;7;20110912 02:44;;;52;UNDERWOOD ST;PADDINGTON;2021;158.1;M;20110803;20110901;2500000;A;R;RESIDENCE;;RP;;0;AG469946;
C;210;2102149;7;20110912 02:44;3/74752;
D;210;2102149;7;20110912 02:44;P;;;;;;
D;210;2102149;7;20110912 02:44;V;;;;;;
B;210;2091932;8;20110912 02:44;;;14;MCGARVIE ST;PADDINGTON;2021;63.6;M;20110723;20110826;820000;A;R;RESIDENCE;;RP;;0;AG470748;
C;210;2091932;8;20110912 02:44;1/593576;
D;210;2091932;8;20110912 02:44;P;;;;;;
D;210;2091932;8;20110912 02:44;P;;;;;;
D;210;2091932;8;20110912 02:44;V;;;;;;
B;210;2092014;9;20110912 02:44;;4;16;MANION AVE;ROSE BAY;2029;;;20110628;20110809;610000;;R;RESIDENCE;4;;;0;AG458110;
C;210;2092014;9;20110912 02:44;4/SP12332;
D;210;2092014;9;20110912 02:44;P;;;;;;
D;210;2092014;9;20110912 02:44;V;;;;;;
B;210;2081571;10;20110912 02:44;;;41;BUNDARRA RD;BELLEVUE HILL;2023;815.9;M;20110718;20110829;3391000;A;R;RESIDENCE;;RG;;0;AG468190;
C;210;2081571;10;20110912 02:44;15/B/9724;
D;210;2081571;10;20110912 02:44;P;;;;;;
D;210;2081571;10;20110912 02:44;P;;;;;;
D;210;2081571;10;20110912 02:44;V;;;;;;
D;210;2081571;10;20110912 02:44;V;;;;;;
B;210;2087051;11;20110912 02:44;;;47;FAIRFAX RD;BELLEVUE HILL;2023;961.1;M;20110218;20110706;4700000;A;R;RESIDENCE;;RG;;0;AG459790;
C;210;2087051;11;20110912 02:44;12/21660;
D;210;2087051;11;20110912 02:44;P;;;;;;
D;210;2087051;11;20110912 02:44;V;;;;;;
B;210;2089936;12;20110912 02:44;;;41;HOLDSWORTH ST;WOOLLAHRA;2025;378.3;M;20110407;20110804;4170000;A;R;RESIDENCE;;RJ;;0;AG465710;
C;210;2089936;12;20110912 02:44;1/575714 1/744877;
D;210;2089936;12;20110912 02:44;P;;;;;;
D;210;2089936;12;20110912 02:44;V;;;;;;
B;210;2079635;13;20110912 02:44;;2;164;BELLEVUE RD;BELLEVUE HILL;2023;;;20110801;20110830;414000;;R;RESIDENCE;2;;;0;AG476113;
C;210;2079635;13;20110912 02:44;2/SP11703;
D;210;2079635;13;20110912 02:44;P;;;;;;
D;210;2079635;13;20110912 02:44;V;;;;;;
B;210;2084836;14;20110912 02:44;;4;97;DRUMALBYN RD;BELLEVUE HILL;2023;;;20110708;20110819;1045000;;3;HOME UNIT;4;;;0;AG459592;
C;210;2084836;14;20110912 02:44;4/SP628;
D;210;2084836;14;20110912 02:44;P;;;;;;
D;210;2084836;14;20110912 02:44;P;;;;;;
D;210;2084836;14;20110912 02:44;V;;;;;;
D;210;2084836;14;20110912 02:44;V;;;;;;
B;210;3207570;15;20110912 02:44;;2;3;PLUMER RD;ROSE BAY;2029;;;20110513;20110624;565000;;R;RESIDENCE;2;;;0;AG470378;
C;210;3207570;15;20110912 02:44;2/SP75844;
D;210;3207570;15;20110912 02:44;P;;;;;;
D;210;3207570;15;20110912 02:44;P;;;;;;
D;210;3207570;15;20110912 02:44;V;;;;;;
Z;69;15;15;37;
