A;010;20111010 01:24;VALNET;
B;010;2929015;1;20111010 01:24;;33;2;MESSINES ST;SHOAL BAY;2315;396;M;20110530;20110530;1980000;;R;RESIDENCE;33;;;0;AG526187;
C;010;2929015;1;20111010 01:24;33/SP68019;
D;010;2929015;1;20111010 01:24;P;;;;;;
D;010;2929015;1;20111010 01:24;V;;;;;;
B;010;2929015;2;20111010 01:24;;39;2;MESSINES ST;SHOAL BAY;2315;35;M;20110530;20110530;1980000;;R;RESIDENCE;39;;;0;AG526187;
C;010;2929015;2;20111010 01:24;39/SP68019;
D;010;2929015;2;20111010 01:24;P;;;;;;
D;010;2929015;2;20111010 01:24;V;;;;;;
B;010;2973802;3;20111010 01:24;;;39;ROBINA AVE;MEDOWIE;2318;613.7;M;20110803;20110907;365000;A;R;RESIDENCE;;HM;;0;AG525179;
C;010;2973802;3;20111010 01:24;554/1046709;
D;010;2973802;3;20111010 01:24;P;;;;;;
D;010;2973802;3;20111010 01:24;P;;;;;;
D;010;2973802;3;20111010 01:24;V;;;;;;
D;010;2973802;3;20111010 01:24;V;;;;;;
B;010;3599790;4;20111010 01:24;;;4 A;CALEDONIA CL;SALAMANDER BAY;2317;324;M;20110831;20110921;500000;A;R;RESIDENCE;;FN;;0;AG525382;
C;010;3599790;4;20111010 01:24;1/1150700;
D;010;3599790;4;20111010 01:24;P;;;;;;
D;010;3599790;4;20111010 01:24;V;;;;;;
D;010;3599790;4;20111010 01:24;V;;;;;;
B;010;3597792;5;20111010 01:24;;;21;SCOTT ST;WALLALONG;2320;4000;M;20110805;20110915;260000;R;V;VACANT LAND;;RC;;0;AG522229;
C;010;3597792;5;20111010 01:24;90/1167540;
D;010;3597792;5;20111010 01:24;P;;;;;;
D;010;3597792;5;20111010 01:24;P;;;;;;
D;010;3597792;5;20111010 01:24;V;;;;;;
D;010;3597792;5;20111010 01:24;V;;;;;;
B;010;265176;6;20111010 01:24;;;15;CREIGHTON DR;MEDOWIE;2318;680;M;20110819;20110923;315000;A;R;RESIDENCE;;HM;;0;AG525984;
C;010;265176;6;20111010 01:24;24/813700;
D;010;265176;6;20111010 01:24;P;;;;;;
D;010;265176;6;20111010 01:24;P;;;;;;
D;010;265176;6;20111010 01:24;V;;;;;;
B;010;268148;7;20111010 01:24;;;50;SQUIRE ST;FINGAL BAY;2315;594.4;M;20110809;20110922;400000;A;R;RESIDENCE;;FX;;0;AG521538;
C;010;268148;7;20111010 01:24;15/247555;
D;010;268148;7;20111010 01:24;P;;;;;;
D;010;268148;7;20111010 01:24;P;;;;;;
D;010;268148;7;20111010 01:24;V;;;;;;
D;010;268148;7;20111010 01:24;V;;;;;;
B;010;268154;8;20111010 01:24;;;41;SQUIRE ST;FINGAL BAY;2315;735.3;M;20110816;20110920;350000;A;V;VACANT LAND;;FX;;0;AG522944;
C;010;268154;8;20111010 01:24;64/262381;
D;010;268154;8;20111010 01:24;P;;;;;;
D;010;268154;8;20111010 01:24;P;;;;;;
D;010;268154;8;20111010 01:24;V;;;;;;
B;010;271024;9;20111010 01:24;;;5;BAY ST;NELSON BAY;2315;765.1;M;20110715;20110923;330000;A;R;RESIDENCE;;GQ;;0;AG527441;
C;010;271024;9;20111010 01:24;45/11268;
D;010;271024;9;20111010 01:24;P;;;;;;
D;010;271024;9;20111010 01:24;V;;;;;;
B;010;268919;10;20111010 01:24;;;38;BOYD AVE;LEMON TREE PASSAGE;2319;626;M;20110812;20110916;305000;A;R;RESIDENCE;;FL;;0;AG514499;
C;010;268919;10;20111010 01:24;69/223671;
D;010;268919;10;20111010 01:24;P;;;;;;
D;010;268919;10;20111010 01:24;P;;;;;;
D;010;268919;10;20111010 01:24;V;;;;;;
D;010;268919;10;20111010 01:24;V;;;;;;
B;010;274629;11;20111010 01:24;;2;37;ULLORA RD;NELSON BAY;2315;;;20110602;20110602;56000;;R;RESIDENCE;2;;;0;AG529326;
C;010;274629;11;20111010 01:24;2/SP32413;
D;010;274629;11;20111010 01:24;P;;;;;;
D;010;274629;11;20111010 01:24;V;;;;;;
D;010;274629;11;20111010 01:24;V;;;;;;
D;010;274629;11;20111010 01:24;V;;;;;;
D;010;274629;11;20111010 01:24;V;;;;;;
B;010;275443;12;20111010 01:24;;;9;ALMA ST;RAYMOND TERRACE;2324;659.2;M;20110802;20110822;211000;A;V;VACANT LAND;;JC;;0;AG526844;
C;010;275443;12;20111010 01:24;30/31818;
D;010;275443;12;20111010 01:24;P;;;;;;
D;010;275443;12;20111010 01:24;P;;;;;;
D;010;275443;12;20111010 01:24;V;;;;;;
D;010;275443;12;20111010 01:24;V;;;;;;
B;010;267567;13;20111010 01:24;;1;17;ILUKA CL;FINGAL BAY;2315;;;20110802;20110913;313000;;R;RESIDENCE;1;;;0;AG526973;
C;010;267567;13;20111010 01:24;1/SP39941;
D;010;267567;13;20111010 01:24;P;;;;;;
D;010;267567;13;20111010 01:24;V;;;;;;
D;010;267567;13;20111010 01:24;V;;;;;;
B;010;276475;14;20111010 01:24;;;15;CHIFLEY DR;RAYMOND TERRACE;2324;674.9;M;20110622;20110727;285000;A;R;RESIDENCE;;JF;;0;AG524866;
C;010;276475;14;20111010 01:24;80/261236;
D;010;276475;14;20111010 01:24;P;;;;;;
D;010;276475;14;20111010 01:24;P;;;;;;
D;010;276475;14;20111010 01:24;V;;;;;;
D;010;276475;14;20111010 01:24;V;;;;;;
B;010;276551;15;20111010 01:24;;;49;CLYDE CCT;RAYMOND TERRACE;2324;550.8;M;20110817;20110928;218000;A;R;RESIDENCE;;JC;;0;AG535502;
C;010;276551;15;20111010 01:24;27/263872;
D;010;276551;15;20111010 01:24;P;;;;;;
D;010;276551;15;20111010 01:24;V;;;;;;
B;010;276727;16;20111010 01:24;;;74;DALYELL WAY;RAYMOND TERRACE;2324;705.7;M;20110808;20110912;357500;A;R;RESIDENCE;;JD;;0;AG531869;
C;010;276727;16;20111010 01:24;92/1003296;
D;010;276727;16;20111010 01:24;P;;;;;;
D;010;276727;16;20111010 01:24;V;;;;;;
B;010;282693;17;20111010 01:24;;;36;CALEDONIA CL;SALAMANDER BAY;2317;443.4;M;20110620;20110923;399000;A;R;RESIDENCE;;FN;;0;AG531603;
C;010;282693;17;20111010 01:24;381/832604;
D;010;282693;17;20111010 01:24;P;;;;;;
D;010;282693;17;20111010 01:24;V;;;;;;
D;010;282693;17;20111010 01:24;V;;;;;;
B;010;277748;18;20111010 01:24;;;1;HOLWELL CCT;RAYMOND TERRACE;2324;689.4;M;20110817;20110921;305000;A;R;RESIDENCE;;JD;;0;AG530157;
C;010;277748;18;20111010 01:24;60/264505;
D;010;277748;18;20111010 01:24;P;;;;;;
D;010;277748;18;20111010 01:24;V;;;;;;
B;010;286192;19;20111010 01:24;;;169;SPINNAKER WAY;CORLETTE;2315;369.5;M;20110704;20110728;415000;A;R;RESIDENCE;;FC;;0;AG468339;
C;010;286192;19;20111010 01:24;1/1018320;
D;010;286192;19;20111010 01:24;P;;;;;;
D;010;286192;19;20111010 01:24;P;;;;;;
D;010;286192;19;20111010 01:24;V;;;;;;
B;010;283730;20;20111010 01:24;;;31;IRENE CRES;SOLDIERS POINT;2317;1005;M;20110811;20110923;550000;A;R;RESIDENCE;;FH;;0;AG534150;
C;010;283730;20;20111010 01:24;26/243096;
D;010;283730;20;20111010 01:24;P;;;;;;
D;010;283730;20;20111010 01:24;P;;;;;;
D;010;283730;20;20111010 01:24;V;;;;;;
D;010;283730;20;20111010 01:24;V;;;;;;
B;010;287892;21;20111010 01:24;;;30;PEACE PDE;TANILBA BAY;2319;398.4;M;20110818;20110915;385000;A;R;RESIDENCE;;FP;;0;AG507855;
C;010;287892;21;20111010 01:24;80/10716;
D;010;287892;21;20111010 01:24;P;;;;;;
D;010;287892;21;20111010 01:24;P;;;;;;
D;010;287892;21;20111010 01:24;V;;;;;;
D;010;287892;21;20111010 01:24;V;;;;;;
B;010;288253;22;20111010 01:24;;;15;TANILBA AVE;TANILBA BAY;2319;695.6;M;20110825;20110922;364000;A;R;RESIDENCE;;FT;;0;AG525363;
C;010;288253;22;20111010 01:24;68A/24819;
D;010;288253;22;20111010 01:24;P;;;;;;
D;010;288253;22;20111010 01:24;P;;;;;;
D;010;288253;22;20111010 01:24;V;;;;;;
D;010;288253;22;20111010 01:24;V;;;;;;
B;010;291091;23;20111010 01:24;;;4105;NELSON BAY RD;ANNA BAY;2316;3.066;H;20110720;20110831;995000;R;R;RESIDENCE;;RX;;0;AG529992;
C;010;291091;23;20111010 01:24;821/832771;
D;010;291091;23;20111010 01:24;P;;;;;;
D;010;291091;23;20111010 01:24;V;;;;;;
B;010;2849174;24;20111010 01:24;;;95;CLARENCE ST;WALLALONG;2320;9957;M;20110606;20110920;700000;R;R;RESIDENCE;;RC;;0;AG529040;
C;010;2849174;24;20111010 01:24;2/1026072;
D;010;2849174;24;20111010 01:24;P;;;;;;
D;010;2849174;24;20111010 01:24;P;;;;;;
D;010;2849174;24;20111010 01:24;V;;;;;;
B;010;3334755;25;20111010 01:24;;502;265;SANDY POINT RD;SALAMANDER BAY;2317;;;20110701;20110922;300000;;R;RESIDENCE;76;;;0;AG529691;
C;010;3334755;25;20111010 01:24;76/SP79297;
D;010;3334755;25;20111010 01:24;P;;;;;;
D;010;3334755;25;20111010 01:24;V;;;;;;
Z;130;25;25;78;
