A;071;20111017 01:29;VALNET;
B;071;3605003;1;20111017 01:29;;;;GLENROY LAKE RD;GLENROY;2653;27.32;H;20110802;20110912;60000;;3;FARM;;;;50;AG499523;
C;071;3605003;1;20111017 01:29;118/755860;
D;071;3605003;1;20111017 01:29;P;;;;;;
D;071;3605003;1;20111017 01:29;P;;;;;;
D;071;3605003;1;20111017 01:29;P;;;;;;
D;071;3605003;1;20111017 01:29;V;;;;;;
D;071;3605003;1;20111017 01:29;V;;;;;;
D;071;3605003;1;20111017 01:29;V;;;;;;
D;071;3605003;1;20111017 01:29;V;;;;;;
D;071;3605003;1;20111017 01:29;V;;;;;;
D;071;3605003;1;20111017 01:29;V;;;;;;
Z;13;1;1;9;
