A;123;20110829 02:38;VALNET;
B;123;1264445;1;20110829 02:38;;;19;DOCTOR PERKINS CRES;OBERON;2787;662.1;M;20110708;20110812;235000;Z;R;RESIDENCE;;ZA;;0;AG443832;
C;123;1264445;1;20110829 02:38;50/700974;
D;123;1264445;1;20110829 02:38;P;;;;;;
D;123;1264445;1;20110829 02:38;V;;;;;;
D;123;1264445;1;20110829 02:38;V;;;;;;
B;123;3592096;2;20110829 02:38;;;3099;ABERCROMBIE RD;BLACK SPRINGS;2787;113.9;H;20100922;20110606;145000;R;V;VACANT LAND;;CE;;0;AG331699;
C;123;3592096;2;20110829 02:38;102/1164678;
D;123;3592096;2;20110829 02:38;P;;;;;;
D;123;3592096;2;20110829 02:38;P;;;;;;
D;123;3592096;2;20110829 02:38;V;;;;;;
D;123;3592096;2;20110829 02:38;V;;;;;;
Z;13;2;2;7;
