A;150;20111031 05:31;VALNET;
B;150;1674965;1;20111031 05:31;;;29;PATERSON LANE;BYRON BAY;2481;215.1;M;20110621;20111005;906000;A;R;RESIDENCE;;KH;;0;AG575844;
C;150;1674965;1;20111031 05:31;2/856747;
D;150;1674965;1;20111031 05:31;P;;;;;;
D;150;1674965;1;20111031 05:31;V;;;;;;
B;150;1677782;2;20111031 05:31;;;53;TRISTANIA ST;BANGALOW;2479;633.7;M;20110728;20111018;525000;A;R;RESIDENCE;;JC;;0;AG575023;
C;150;1677782;2;20111031 05:31;63/1017097;
D;150;1677782;2;20111031 05:31;P;;;;;;
D;150;1677782;2;20111031 05:31;P;;;;;;
D;150;1677782;2;20111031 05:31;V;;;;;;
D;150;1677782;2;20111031 05:31;V;;;;;;
B;150;1677939;3;20111031 05:31;;;4;TYAGARAH ST;MULLUMBIMBY;2482;1568;M;20110513;20110529;1250000;A;R;RESIDENCE;;HD;;0;AG515243;
C;150;1677939;3;20111031 05:31;11/518613;
D;150;1677939;3;20111031 05:31;P;;;;;;
D;150;1677939;3;20111031 05:31;V;;;;;;
B;150;1667541;4;20111031 05:31;;;26;BYRON ST;BANGALOW;2479;426.2;M;20110628;20110628;800000;B;3;SHOP;;AC;;0;AG574883;
C;150;1667541;4;20111031 05:31;1/327714 1/965580;
D;150;1667541;4;20111031 05:31;P;;;;;;
D;150;1667541;4;20111031 05:31;V;;;;;;
D;150;1667541;4;20111031 05:31;V;;;;;;
D;150;1667541;4;20111031 05:31;V;;;;;;
B;150;1676543;5;20111031 05:31;;5;53;SHIRLEY ST;BYRON BAY;2481;;;20110824;20111010;500000;;3;HOME UNIT;5;;;0;AG557098;
C;150;1676543;5;20111031 05:31;5/SP61675;
D;150;1676543;5;20111031 05:31;P;;;;;;
D;150;1676543;5;20111031 05:31;P;;;;;;
D;150;1676543;5;20111031 05:31;V;;;;;;
B;150;1669180;6;20111031 05:31;;;18;DALLEY ST;MULLUMBIMBY;2482;1618.7;M;20110729;20111012;545000;A;R;RESIDENCE;;LH;;0;AG568883;
C;150;1669180;6;20111031 05:31;34/5046;
D;150;1669180;6;20111031 05:31;P;;;;;;
D;150;1669180;6;20111031 05:31;P;;;;;;
D;150;1669180;6;20111031 05:31;V;;;;;;
B;150;1666777;7;20111031 05:31;;;2;BOTTLEBRUSH CRES;SUFFOLK PARK;2481;542.3;M;20110713;20110817;517500;A;R;RESIDENCE;;HF;;0;AG558571;
C;150;1666777;7;20111031 05:31;19/805839;
D;150;1666777;7;20111031 05:31;P;;;;;;
D;150;1666777;7;20111031 05:31;V;;;;;;
B;150;3018359;8;20111031 05:31;;1;7;BRIGANTINE ST;BYRON BAY;2481;;;20110401;20111007;750000;;3;INDUSTRIAL UNI;1;;;0;AG576957;
C;150;3018359;8;20111031 05:31;1/SP70893;
D;150;3018359;8;20111031 05:31;P;;;;;;
D;150;3018359;8;20111031 05:31;V;;;;;;
Z;40;8;8;22;
