A;018;20111107 01:38;VALNET;
B;018;392887;1;20111107 01:38;;;19;MONTAGUE ST;BERMAGUI;2546;607;M;20110830;20111011;470000;A;R;RESIDENCE;;GL;;0;AG571161;
C;018;392887;1;20111107 01:38;4/15/758095;
D;018;392887;1;20111107 01:38;P;;;;;;
D;018;392887;1;20111107 01:38;V;;;;;;
B;018;392305;2;20111107 01:38;;;10;KAMERUKA ST;BEMBOKA;2550;5046;M;20110913;20111013;155000;A;R;RESIDENCE;;PF;;0;AG585945;
C;018;392305;2;20111107 01:38;11/14/758087;
D;018;392305;2;20111107 01:38;P;;;;;;
D;018;392305;2;20111107 01:38;P;;;;;;
D;018;392305;2;20111107 01:38;V;;;;;;
D;018;392305;2;20111107 01:38;V;;;;;;
B;018;403923;3;20111107 01:38;;;10;COBARGO ST;QUAAMA;2550;1012;M;20110902;20110930;230000;A;R;RESIDENCE;;PD;;0;AG570616;
C;018;403923;3;20111107 01:38;5/1/758860;
D;018;403923;3;20111107 01:38;P;;;;;;
D;018;403923;3;20111107 01:38;V;;;;;;
B;018;398575;4;20111107 01:38;;;21;QUONDOLA ST;PAMBULA;2549;195.6;M;20110623;20110707;325000;B;3;;;BP;;0;AG580040;
C;018;398575;4;20111107 01:38;13/777556;
D;018;398575;4;20111107 01:38;P;;;;;;
D;018;398575;4;20111107 01:39;V;;;;;;
B;018;401194;5;20111107 01:39;;;14;PACIFIC WAY;TURA BEACH;2548;801;M;20110927;20111028;435000;A;R;RESIDENCE;;JB;;0;AG587434;
C;018;401194;5;20111107 01:39;1825/730224;
D;018;401194;5;20111107 01:39;P;;;;;;
D;018;401194;5;20111107 01:39;P;;;;;;
D;018;401194;5;20111107 01:39;V;;;;;;
D;018;401194;5;20111107 01:39;V;;;;;;
B;018;394006;6;20111107 01:39;;;12;BAY ST;EDEN;2551;815.7;M;20110912;20111019;280000;A;R;RESIDENCE;;NA;;0;AG587522;
C;018;394006;6;20111107 01:39;4/237543;
D;018;394006;6;20111107 01:39;P;;;;;;
D;018;394006;6;20111107 01:39;V;;;;;;
D;018;394006;6;20111107 01:39;V;;;;;;
B;018;396809;7;20111107 01:39;;2;88;MAIN ST;MERIMBULA;2548;;;20110927;20111024;173000;;R;RESIDENCE;2;;;0;AG591257;
C;018;396809;7;20111107 01:39;2/SP15988;
D;018;396809;7;20111107 01:39;P;;;;;;
D;018;396809;7;20111107 01:39;P;;;;;;
D;018;396809;7;20111107 01:39;V;;;;;;
D;018;396809;7;20111107 01:39;V;;;;;;
B;018;397499;8;20111107 01:39;;;51;MERIMBULA DR;MERIMBULA;2548;765;M;20111019;20111019;270000;A;R;RESIDENCE;;KD;;0;AG582890;
C;018;397499;8;20111107 01:39;13/23500;
D;018;397499;8;20111107 01:39;P;;;;;;
D;018;397499;8;20111107 01:39;V;;;;;;
D;018;397499;8;20111107 01:39;V;;;;;;
D;018;397499;8;20111107 01:39;V;;;;;;
B;018;397543;9;20111107 01:39;;3;2;MERIMBULA DR;MERIMBULA;2548;;;20110818;20111006;185000;;R;RESIDENCE;3;;;0;AG576688;
C;018;397543;9;20111107 01:39;3/SP14767;
D;018;397543;9;20111107 01:39;P;;;;;;
D;018;397543;9;20111107 01:39;V;;;;;;
B;018;407354;10;20111107 01:39;;;2067;PRINCES HWY;WOLUMLA;2550;2.272;H;20110919;20111018;300000;R;R;RESIDENCE;;RA;;0;AG587121;
C;018;407354;10;20111107 01:39;201/631340;
D;018;407354;10;20111107 01:39;P;;;;;;
D;018;407354;10;20111107 01:39;P;;;;;;
D;018;407354;10;20111107 01:39;V;;;;;;
D;018;407354;10;20111107 01:39;V;;;;;;
B;018;405042;11;20111107 01:39;;;12629;PRINCES HWY;BROGO;2550;9.695;H;20110316;20110316;175000;R;R;RESIDENCE;;RH;;0;AG586981;
C;018;405042;11;20111107 01:39;2/599088;
D;018;405042;11;20111107 01:39;P;;;;;;
D;018;405042;11;20111107 01:39;V;;;;;;
D;018;405042;11;20111107 01:39;V;;;;;;
D;018;405042;11;20111107 01:39;V;;;;;;
D;018;405042;11;20111107 01:39;V;;;;;;
B;018;2935038;12;20111107 01:39;;;28;NORTHVIEW DR;SOUTH PAMBULA;2549;1000;M;20110620;20111005;330000;A;R;RESIDENCE;;LB;;0;AG584286;
C;018;2935038;12;20111107 01:39;70/1044714;
D;018;2935038;12;20111107 01:39;P;;;;;;
D;018;2935038;12;20111107 01:39;P;;;;;;
D;018;2935038;12;20111107 01:39;V;;;;;;
D;018;2935038;12;20111107 01:39;V;;;;;;
B;018;3033686;13;20111107 01:39;;;;MONARO ST;WYNDHAM;2550;837;M;20110715;20110923;170000;A;R;RESIDENCE;;PJ;;0;AG576975;
C;018;3033686;13;20111107 01:39;2/942599;
D;018;3033686;13;20111107 01:39;P;;;;;;
D;018;3033686;13;20111107 01:39;V;;;;;;
D;018;3033686;13;20111107 01:39;V;;;;;;
B;018;3608221;14;20111107 01:39;;;;BUCKAJO RD;BUCKAJO;2550;1.211;H;20110916;20110928;127500;;V;VACANT LAND;;;;0;AG544815;
C;018;3608221;14;20111107 01:39;5/1151366;
D;018;3608221;14;20111107 01:39;P;;;;;;
D;018;3608221;14;20111107 01:39;P;;;;;;
D;018;3608221;14;20111107 01:39;V;;;;;;
B;018;3160554;15;20111107 01:39;;;1;ALBACORE CRES;EDEN;2551;955.7;M;20111006;20111006;55000;A;R;RESIDENCE;;NC;;50;AG581831;
C;018;3160554;15;20111107 01:39;421/1079132;
D;018;3160554;15;20111107 01:39;P;;;;;;
D;018;3160554;15;20111107 01:39;P;;;;;;
D;018;3160554;15;20111107 01:39;V;;;;;;
D;018;3160554;15;20111107 01:39;V;;;;;;
B;018;3184601;16;20111107 01:39;;;9;BRIDLE PL;BEGA;2550;2107;M;20110916;20111028;370000;A;R;RESIDENCE;;QC;;0;AG595665;
C;018;3184601;16;20111107 01:39;408/1079414;
D;018;3184601;16;20111107 01:39;P;;;;;;
D;018;3184601;16;20111107 01:39;P;;;;;;
D;018;3184601;16;20111107 01:39;V;;;;;;
D;018;3184601;16;20111107 01:39;V;;;;;;
B;018;3294126;17;20111107 01:39;;;;KALLATA LANE;SOUTH WOLUMLA;2550;6.3;H;20110919;20110919;90000;R;R;RESIDENCE;;RA;;0;AG581779;
C;018;3294126;17;20111107 01:39;4/1105918;
D;018;3294126;17;20111107 01:39;P;;;;;;
D;018;3294126;17;20111107 01:39;V;;;;;;
D;018;3294126;17;20111107 01:39;V;;;;;;
D;018;3294126;17;20111107 01:39;V;;;;;;
B;018;3386919;18;20111107 01:39;;;;COOLAGOLITE RD;COOLAGOLITE;2550;2.167;H;20110829;20110909;197000;R;V;VACANT LAND;;RH;;0;AG496593;
C;018;3386919;18;20111107 01:39;210/1114721;
D;018;3386919;18;20111107 01:39;P;;;;;;
D;018;3386919;18;20111107 01:39;P;;;;;;
D;018;3386919;18;20111107 01:39;V;;;;;;
D;018;3386919;18;20111107 01:39;V;;;;;;
D;018;3386919;18;20111107 01:39;V;;;;;;
D;018;3386919;18;20111107 01:39;V;;;;;;
Z;102;18;18;64;
