A;158;20110926 02:57;VALNET;
B;158;1739941;1;20110926 02:57;;;1367;OLD DYRAABA RD;LOWER DYRAABA;2470;96.98;H;20110728;20110912;425000;R;3;FARM;;RG;;0;AG499587;
C;158;1739941;1;20110926 02:57;654/835038;
D;158;1739941;1;20110926 02:57;P;;;;;;
D;158;1739941;1;20110926 02:57;P;;;;;;
D;158;1739941;1;20110926 02:57;V;;;;;;
D;158;1739941;1;20110926 02:57;V;;;;;;
D;158;1739941;1;20110926 02:57;V;;;;;;
D;158;1739941;1;20110926 02:57;V;;;;;;
D;158;1739941;1;20110926 02:57;V;;;;;;
B;158;1739956;2;20110926 02:57;;;157;THERESA CREEK RD;THERESA CREEK;2469;4.438;H;20110527;20110620;372000;R;R;RESIDENCE;;RB;;0;AG366183;
C;158;1739956;2;20110926 02:57;1/709445;
D;158;1739956;2;20110926 02:57;P;;;;;;
D;158;1739956;2;20110926 02:57;P;;;;;;
D;158;1739956;2;20110926 02:57;V;;;;;;
B;158;1740961;3;20110926 02:57;;;24;IRWIN ST;KYOGLE;2474;758.7;M;20110808;20110901;171000;Z;R;RESIDENCE;;AA;;0;AG501913;
C;158;1740961;3;20110926 02:57;209/781890;
D;158;1740961;3;20110926 02:57;P;;;;;;
D;158;1740961;3;20110926 02:57;V;;;;;;
B;158;1743589;4;20110926 02:57;;;4182;THE SUMMERLAND WAY;UNUMGAR;2474;306.1;H;20110630;20110630;790000;R;3;FARM;;RG;;0;AG497743;
C;158;1743589;4;20110926 02:57;2/220877 A/378062;
D;158;1743589;4;20110926 02:57;P;;;;;;
D;158;1743589;4;20110926 02:57;V;;;;;;
Z;24;4;4;14;
