A;037;20111031 03:56;VALNET;
B;037;451384;1;20111031 03:56;;;6;AURVILLE RD;HARDEN;2587;688.9;M;20110826;20111021;87000;R1;R;RESIDENCE;;HAG;;0;AG573189;
C;037;451384;1;20111031 03:56;10/802658;
D;037;451384;1;20111031 03:56;P;;;;;;
D;037;451384;1;20111031 03:56;P;;;;;;
D;037;451384;1;20111031 03:56;P;;;;;;
D;037;451384;1;20111031 03:56;V;;;;;;
B;037;3604554;2;20111031 03:56;;;;BOGOLARA RD;BERREMANGRA;2582;791.86;H;20110802;20110802;1705000;;3;SHED +WINDMILL;;;;0;AG484165;
C;037;3604554;2;20111031 03:56;;
D;037;3604554;2;20111031 03:56;P;;;;;;
D;037;3604554;2;20111031 03:56;V;;;;;;
Z;12;2;2;6;
