A;RTSALEDATA;253;20150622 01:17;VALNET;
B;253;2678278;1;20150622 01:17;;;1;FOX ST;WALGETT;2832;1012;M;20150410;20150522;115000;R1;R;RESIDENCE;;AAC;;0;AJ515570;
C;253;2678278;1;20150622 01:17;A/336341;
D;253;2678278;1;20150622 01:17;P;;;;;;
D;253;2678278;1;20150622 01:17;P;;;;;;
D;253;2678278;1;20150622 01:17;V;;;;;;
D;253;2678278;1;20150622 01:17;V;;;;;;
B;253;3852780;2;20150622 01:17;;;LOTS 1-3 D;OFF KAMILAROI HIGHWAY;WALGETT;2832;18.83;H;20140529;20150327;20362;;V;VACANT LAND;;;;0;AJ445118;
C;253;3852780;2;20150622 01:17;1, 2, 3/1200331;
D;253;3852780;2;20150622 01:17;P;;;;;;
D;253;3852780;2;20150622 01:17;P;;;;;;
D;253;3852780;2;20150622 01:17;V;;;;;;
Z;13;2;2;7;
