A;RTSALEDATA;100;20150406 01:13;VALNET;
B;100;2883677;1;20150406 01:13;;;20;DRYSDALE RD;ALBION PARK;2527;900;M;20150211;20150325;713000;R2;R;RESIDENCE;;AAB;;0;AJ375091;
C;100;2883677;1;20150406 01:13;364/1032188;
D;100;2883677;1;20150406 01:13;P;;;;;;
D;100;2883677;1;20150406 01:13;P;;;;;;
D;100;2883677;1;20150406 01:13;V;;;;;;
B;100;3390453;2;20150406 01:13;;;9;MERYLA WAY;FLINDERS;2529;444.3;M;20141215;20150316;562000;R2;R;RESIDENCE;;AAF;;0;AJ346597;
C;100;3390453;2;20150406 01:13;6/1125441;
D;100;3390453;2;20150406 01:13;P;;;;;;
D;100;3390453;2;20150406 01:13;P;;;;;;
D;100;3390453;2;20150406 01:13;V;;;;;;
D;100;3390453;2;20150406 01:13;V;;;;;;
B;100;2956627;3;20150406 01:13;;;6;HINCHINBROOK DR;SHELL COVE;2529;538;M;20150210;20150324;860000;R2;R;RESIDENCE;;AAE;;0;AJ376248;
C;100;2956627;3;20150406 01:13;7201/1044382;
D;100;2956627;3;20150406 01:13;P;;;;;;
D;100;2956627;3;20150406 01:13;P;;;;;;
D;100;2956627;3;20150406 01:13;V;;;;;;
B;100;3042866;4;20150406 01:13;;5;64;TERRY ST;ALBION PARK;2527;;;20141001;20141001;250000;;3;DOCTORS SURGE;5;;;0;AJ335948;
C;100;3042866;4;20150406 01:13;5/SP71252;
D;100;3042866;4;20150406 01:13;P;;;;;;
D;100;3042866;4;20150406 01:13;P;;;;;;
D;100;3042866;4;20150406 01:13;V;;;;;;
D;100;3042866;4;20150406 01:13;V;;;;;;
D;100;3042866;4;20150406 01:13;V;;;;;;
B;100;1042550;5;20150406 01:13;;;1;LINDWALL ST;WARILLA;2528;588.1;M;20150129;20150312;370000;R2;R;RESIDENCE;;AAI;;0;AJ342360;
C;100;1042550;5;20150406 01:13;540/236714;
D;100;1042550;5;20150406 01:13;P;;;;;;
D;100;1042550;5;20150406 01:13;P;;;;;;
D;100;1042550;5;20150406 01:13;V;;;;;;
D;100;1042550;5;20150406 01:13;V;;;;;;
B;100;1031885;6;20150406 01:13;;;8;BALL PL;ALBION PARK RAIL;2527;761;M;20150210;20150310;405000;R2;R;RESIDENCE;;AAA;;0;AJ340364;
C;100;1031885;6;20150406 01:13;21/805748;
D;100;1031885;6;20150406 01:13;P;;;;;;
D;100;1031885;6;20150406 01:13;V;;;;;;
D;100;1031885;6;20150406 01:13;V;;;;;;
B;100;1043585;7;20150406 01:13;;4;32;MAYFIELD CCT;ALBION PARK;2527;;;20150203;20150317;300000;;R;RESIDENCE;4;;;0;AJ367944;
C;100;1043585;7;20150406 01:13;4/SP41170;
D;100;1043585;7;20150406 01:13;P;;;;;;
D;100;1043585;7;20150406 01:13;P;;;;;;
D;100;1043585;7;20150406 01:13;P;;;;;;
D;100;1043585;7;20150406 01:13;V;;;;;;
D;100;1043585;7;20150406 01:13;V;;;;;;
B;100;1040307;8;20150406 01:13;;;14;IRVINE ST;BARRACK HEIGHTS;2528;594.4;M;20150216;20150325;355000;R2;R;RESIDENCE;;AAJ;;0;AJ372630;
C;100;1040307;8;20150406 01:13;251/238116;
D;100;1040307;8;20150406 01:13;P;;;;;;
D;100;1040307;8;20150406 01:13;V;;;;;;
D;100;1040307;8;20150406 01:13;V;;;;;;
B;100;1035372;9;20150406 01:13;;;37;COACHWOOD DR;ALBION PARK RAIL;2527;627.9;M;20150206;20150309;428000;R2;R;RESIDENCE;;AAA;;0;AJ335754;
C;100;1035372;9;20150406 01:13;518/264469;
D;100;1035372;9;20150406 01:13;P;;;;;;
D;100;1035372;9;20150406 01:13;P;;;;;;
D;100;1035372;9;20150406 01:13;V;;;;;;
B;100;1044232;10;20150406 01:13;;;40;MORGAN AVE;MOUNT WARRIGAL;2528;556.4;M;20150122;20150305;385000;R2;R;RESIDENCE;;AAH;;0;AJ377930;
C;100;1044232;10;20150406 01:13;942/241627;
D;100;1044232;10;20150406 01:13;P;;;;;;
D;100;1044232;10;20150406 01:13;V;;;;;;
B;100;1040762;11;20150406 01:13;;;43;JUNCTION RD;BARRACK POINT;2528;1296;M;20141128;20150223;2000000;R2;R;RESIDENCE;;AAK;;0;AJ300745;
C;100;1040762;11;20150406 01:13;70/15868;
D;100;1040762;11;20150406 01:13;P;;;;;;
D;100;1040762;11;20150406 01:13;P;;;;;;
D;100;1040762;11;20150406 01:13;V;;;;;;
D;100;1040762;11;20150406 01:13;V;;;;;;
B;100;1035594;12;20150406 01:13;;10;11;COMMERCE DR;LAKE ILLAWARRA;2528;;;20141208;20150115;325000;;R;RESIDENCE;10;;;0;AJ207978;
C;100;1035594;12;20150406 01:13;10/SP58083;
D;100;1035594;12;20150406 01:13;P;;;;;;
D;100;1035594;12;20150406 01:13;P;;;;;;
D;100;1035594;12;20150406 01:13;V;;;;;;
B;100;1038388;13;20150406 01:13;;;21;GASNIER RD;BARRACK HEIGHTS;2528;562.7;M;20150209;20150323;490000;R2;R;RESIDENCE;;AAJ;;0;AJ360424;
C;100;1038388;13;20150406 01:13;167/238117;
D;100;1038388;13;20150406 01:13;P;;;;;;
D;100;1038388;13;20150406 01:13;P;;;;;;
D;100;1038388;13;20150406 01:13;P;;;;;;
D;100;1038388;13;20150406 01:13;V;;;;;;
B;100;1033106;14;20150406 01:13;;;4;BLACKWOOD WAY;ALBION PARK RAIL;2527;553;M;20150209;20150211;260000;R2;R;RESIDENCE;;AAA;;0;AJ367496;
C;100;1033106;14;20150406 01:13;1/788642;
D;100;1033106;14;20150406 01:13;P;;;;;;
D;100;1033106;14;20150406 01:13;P;;;;;;
D;100;1033106;14;20150406 01:13;V;;;;;;
B;100;1033593;15;20150406 01:13;;;21;BRIDGE AVE;OAK FLATS;2529;758.8;M;20150209;20150320;700000;R2;R;RESIDENCE;;AAL;;0;AJ365890;
C;100;1033593;15;20150406 01:13;396/15987;
D;100;1033593;15;20150406 01:13;P;;;;;;
D;100;1033593;15;20150406 01:13;P;;;;;;
D;100;1033593;15;20150406 01:13;V;;;;;;
B;100;1036380;16;20150406 01:13;;1;82;DAINTREE DR;ALBION PARK;2527;;;20150107;20150310;346000;;R;RESIDENCE;1;;;0;AJ338738;
C;100;1036380;16;20150406 01:13;1/SP50015;
D;100;1036380;16;20150406 01:13;P;;;;;;
D;100;1036380;16;20150406 01:13;V;;;;;;
B;100;1039085;17;20150406 01:13;;;4;GROUT ST;WARILLA;2528;575.4;M;20150210;20150325;400000;R2;R;RESIDENCE;;AAI;;0;AJ377221;
C;100;1039085;17;20150406 01:13;207/227513;
D;100;1039085;17;20150406 01:13;P;;;;;;
D;100;1039085;17;20150406 01:13;P;;;;;;
D;100;1039085;17;20150406 01:13;V;;;;;;
B;100;1033881;18;20150406 01:13;;;47;BRUNDEREE RD;FLINDERS;2529;649;M;20150210;20150324;760000;R2;R;RESIDENCE;;AAF;;0;AJ367516;
C;100;1033881;18;20150406 01:13;7054/882823;
D;100;1033881;18;20150406 01:13;P;;;;;;
D;100;1033881;18;20150406 01:13;P;;;;;;
D;100;1033881;18;20150406 01:13;V;;;;;;
D;100;1033881;18;20150406 01:13;V;;;;;;
B;100;1031606;19;20150406 01:13;;;18;APOLLO DR;SHELL COVE;2529;570;M;20150302;20150318;530000;R2;R;RESIDENCE;;AAE;;0;AJ364366;
C;100;1031606;19;20150406 01:13;2056/871363;
D;100;1031606;19;20150406 01:13;P;;;;;;
D;100;1031606;19;20150406 01:13;V;;;;;;
D;100;1031606;19;20150406 01:13;V;;;;;;
B;100;1050452;20;20150406 01:13;;;49;THE CIRCUIT;SHELLHARBOUR;2529;504;M;20150213;20150318;121250;R2;R;RESIDENCE;;AAF;;0;AJ367387;
C;100;1050452;20;20150406 01:13;506/851301;
D;100;1050452;20;20150406 01:13;P;;;;;;
D;100;1050452;20;20150406 01:13;P;;;;;;
D;100;1050452;20;20150406 01:13;P;;;;;;
D;100;1050452;20;20150406 01:13;V;;;;;;
B;100;1050623;21;20150406 01:13;;;77;THE ESPLANADE;OAK FLATS;2529;493.2;M;20141121;20150130;765000;R2;R;RESIDENCE;;AAL;;0;AJ270664;
C;100;1050623;21;20150406 01:13;1/119175;
D;100;1050623;21;20150406 01:13;P;;;;;;
D;100;1050623;21;20150406 01:13;P;;;;;;
D;100;1050623;21;20150406 01:13;V;;;;;;
D;100;1050623;21;20150406 01:13;V;;;;;;
B;100;1045383;22;20150406 01:13;;4;4;PANBULA PL;FLINDERS;2529;;;20150203;20150310;412500;;R;RESIDENCE;4;;;0;AJ339762;
C;100;1045383;22;20150406 01:13;4/SP62745;
D;100;1045383;22;20150406 01:13;P;;;;;;
D;100;1045383;22;20150406 01:13;V;;;;;;
B;100;1045862;23;20150406 01:13;;1;72;PETERBOROUGH AVE;LAKE ILLAWARRA;2528;;;20150120;20150303;240000;;R;RESIDENCE;1;;;0;AJ328740;
C;100;1045862;23;20150406 01:13;1/SP30245;
D;100;1045862;23;20150406 01:13;P;;;;;;
D;100;1045862;23;20150406 01:13;V;;;;;;
B;100;1048775;24;20150406 01:13;;;114;SHELLHARBOUR RD;WARILLA;2528;676.6;M;20150225;20150323;40000;R2;R;RESIDENCE;;AAI;;50;AJ367466;
C;100;1048775;24;20150406 01:13;13/36552;
D;100;1048775;24;20150406 01:13;P;;;;;;
D;100;1048775;24;20150406 01:13;V;;;;;;
D;100;1048775;24;20150406 01:13;V;;;;;;
B;100;1051439;25;20150406 01:13;;;40;TOWNS ST;SHELLHARBOUR;2529;575.4;M;20150219;20150327;610000;R3;R;RESIDENCE;;AAZ;;0;AJ374572;
C;100;1051439;25;20150406 01:13;14/218168;
D;100;1051439;25;20150406 01:13;P;;;;;;
D;100;1051439;25;20150406 01:13;P;;;;;;
D;100;1051439;25;20150406 01:13;V;;;;;;
B;100;1046307;26;20150406 01:13;;;24;PORTER AVE;MOUNT WARRIGAL;2528;562.8;M;20150127;20150310;415000;R2;R;RESIDENCE;;AAH;;0;AJ379227;
C;100;1046307;26;20150406 01:13;369/223826;
D;100;1046307;26;20150406 01:13;P;;;;;;
D;100;1046307;26;20150406 01:13;P;;;;;;
D;100;1046307;26;20150406 01:13;V;;;;;;
D;100;1046307;26;20150406 01:13;V;;;;;;
B;100;1046312;27;20150406 01:13;;;14;PORTER AVE;MOUNT WARRIGAL;2528;562.8;M;20150119;20150320;525000;R2;R;RESIDENCE;;AAH;;0;AJ368547;
C;100;1046312;27;20150406 01:13;364/223826;
D;100;1046312;27;20150406 01:13;P;;;;;;
D;100;1046312;27;20150406 01:13;P;;;;;;
D;100;1046312;27;20150406 01:13;V;;;;;;
D;100;1046312;27;20150406 01:13;V;;;;;;
B;100;1049168;28;20150406 01:13;;28;1;SPARTA ST;WARILLA;2528;;;20150226;20150310;380000;;R;RESIDENCE;28;;;0;AJ348179;
C;100;1049168;28;20150406 01:13;28/SP39473;
D;100;1049168;28;20150406 01:13;P;;;;;;
D;100;1049168;28;20150406 01:13;V;;;;;;
B;100;1047366;29;20150406 01:13;;;395;REDDALL PDE;MOUNT WARRIGAL;2528;670.3;M;20150203;20150317;505000;R2;R;RESIDENCE;;AAH;;0;AJ369108;
C;100;1047366;29;20150406 01:13;8/241674;
D;100;1047366;29;20150406 01:13;P;;;;;;
D;100;1047366;29;20150406 01:13;P;;;;;;
D;100;1047366;29;20150406 01:13;V;;;;;;
B;100;3336280;30;20150406 01:13;;;10;KALGAN WAY;ALBION PARK;2527;254;M;20150206;20150320;399000;;R;RESIDENCE;2;;;0;AJ366901;
C;100;3336280;30;20150406 01:13;2/SP79326;
D;100;3336280;30;20150406 01:13;P;;;;;;
D;100;3336280;30;20150406 01:13;P;;;;;;
D;100;3336280;30;20150406 01:13;V;;;;;;
B;100;3822875;31;20150406 01:13;;;12;FOSTER RD;FLINDERS;2529;322.4;M;20141219;20150206;555000;R2;R;RESIDENCE;;AAF;;0;AJ261475;
C;100;3822875;31;20150406 01:13;2/1195390;
D;100;3822875;31;20150406 01:13;P;;;;;;
D;100;3822875;31;20150406 01:13;P;;;;;;
D;100;3822875;31;20150406 01:13;V;;;;;;
B;100;3762169;32;20150406 01:13;;;22;GLADES PKWY;SHELL COVE;2529;741.2;M;20150224;20150317;395000;R2;V;VACANT LAND;;AAE;;0;AJ345601;
C;100;3762169;32;20150406 01:13;6774/1194372;
D;100;3762169;32;20150406 01:13;P;;;;;;
D;100;3762169;32;20150406 01:13;V;;;;;;
D;100;3762169;32;20150406 01:13;V;;;;;;
B;100;3828471;33;20150406 01:13;;;18;FOSTER RD;FLINDERS;2529;334.7;M;20140829;20150320;539000;R2;R;RESIDENCE;;AAF;;0;AJ359109;
C;100;3828471;33;20150406 01:13;2/1197540;
D;100;3828471;33;20150406 01:13;P;;;;;;
D;100;3828471;33;20150406 01:13;P;;;;;;
D;100;3828471;33;20150406 01:13;V;;;;;;
B;100;3825915;34;20150406 01:13;;;4 A;MORNINGTON CT;SHELL COVE;2529;239.2;M;20150130;20150313;540000;R2;R;RESIDENCE;;AAE;;0;AJ362565;
C;100;3825915;34;20150406 01:13;1/1198342;
D;100;3825915;34;20150406 01:13;P;;;;;;
D;100;3825915;34;20150406 01:13;V;;;;;;
