A;RTSALEDATA;024;20150518 01:14;VALNET;
B;024;420540;1;20150518 01:14;;;197;THOMPSON ST;COOTAMUNDRA;2590;822;M;20150302;20150330;88000;R1;R;RESIDENCE;;RCY;;0;AJ418246;
C;024;420540;1;20150518 01:14;4/203570;
D;024;420540;1;20150518 01:14;P;;;;;;
D;024;420540;1;20150518 01:14;V;;;;;;
B;024;420831;2;20150518 01:14;;;20;WILLIAMS AVE;COOTAMUNDRA;2590;733.5;M;20150402;20150430;131000;R1;R;RESIDENCE;;RNW;;0;AJ467424;
C;024;420831;2;20150518 01:14;13/207928;
D;024;420831;2;20150518 01:14;P;;;;;;
D;024;420831;2;20150518 01:14;V;;;;;;
D;024;420831;2;20150518 01:14;V;;;;;;
B;024;418452;3;20150518 01:14;;;23;CENTENARY AVE;COOTAMUNDRA;2590;670.2;M;20150223;20150327;200000;R1;R;RESIDENCE;;RCY;;0;AJ413698;
C;024;418452;3;20150518 01:14;A/412762;
D;024;418452;3;20150518 01:14;P;;;;;;
D;024;418452;3;20150518 01:14;V;;;;;;
B;024;418752;4;20150518 01:14;;;77;CUTLER AVE;COOTAMUNDRA;2590;828.8;M;20150402;20150430;228000;R1;R;RESIDENCE;;RNW;;0;AJ463897;
C;024;418752;4;20150518 01:14;147/582705;
D;024;418752;4;20150518 01:14;P;;;;;;
D;024;418752;4;20150518 01:14;P;;;;;;
D;024;418752;4;20150518 01:14;V;;;;;;
D;024;418752;4;20150518 01:14;V;;;;;;
B;024;3844402;5;20150518 01:14;;;;OLD GUNDAGAI RD;COOTAMUNDRA;2590;292.5;H;20140930;20150211;1409421;;3;RURAL FARM;;;;0;AJ403836;
C;024;3844402;5;20150518 01:14;302/1195544;
D;024;3844402;5;20150518 01:14;P;;;;;;
D;024;3844402;5;20150518 01:14;P;;;;;;
D;024;3844402;5;20150518 01:14;V;;;;;;
Z;26;5;5;14;
