A;RTSALEDATA;238;20150126 01:19;VALNET;
B;238;2632907;1;20150126 01:19;;;16;EDWARD ST;COONAMBLE;2829;813;M;20141202;20141223;97500;R1;R;RESIDENCE;;AAA;;0;AJ181234;
C;238;2632907;1;20150126 01:19;13/1043171;
D;238;2632907;1;20150126 01:19;P;;;;;;
D;238;2632907;1;20150126 01:19;V;;;;;;
D;238;2632907;1;20150126 01:19;V;;;;;;
B;238;2633526;2;20150126 01:19;;;24;WARRENA ST;COONAMBLE;2829;531;M;20141209;20141222;172000;R1;R;RESIDENCE;;AAD;;0;AJ178316;
C;238;2633526;2;20150126 01:19;3/330439;
D;238;2633526;2;20150126 01:19;P;;;;;;
D;238;2633526;2;20150126 01:19;V;;;;;;
Z;11;2;2;5;
