A;RTSALEDATA;529;20150323 01:17;VALNET;
B;529;434491;1;20150323 01:17;;;56;HOVELL ST;GOULBURN;2580;739.8;M;20150130;20150227;240000;R1;R;RESIDENCE;;GAH;;0;AJ314484;
C;529;434491;1;20150323 01:17;32/31776;
D;529;434491;1;20150323 01:17;P;;;;;;
D;529;434491;1;20150323 01:17;P;;;;;;
D;529;434491;1;20150323 01:17;V;;;;;;
B;529;437640;2;20150323 01:17;;;22;SLOANE ST;GOULBURN;2580;701.9;M;20120205;20150305;377000;R1;R;RESIDENCE;;GAR;;0;AJ335511;
C;529;437640;2;20150323 01:17;16/37321;
D;529;437640;2;20150323 01:17;P;;;;;;
D;529;437640;2;20150323 01:17;V;;;;;;
D;529;437640;2;20150323 01:17;V;;;;;;
B;529;435336;3;20150323 01:17;;;64;LANSDOWNE ST;GOULBURN;2580;632.3;M;20150209;20150309;255000;R1;R;RESIDENCE;;GAH;;0;AJ337363;
C;529;435336;3;20150323 01:17;9/31776;
D;529;435336;3;20150323 01:17;P;;;;;;
D;529;435336;3;20150323 01:17;V;;;;;;
B;529;435903;4;20150323 01:17;;;28;MAYOR ST;GOULBURN;2580;411;M;20150202;20150302;349000;R1;R;RESIDENCE;;GAG;;0;AJ313945;
C;529;435903;4;20150323 01:17;A/319651;
D;529;435903;4;20150323 01:17;P;;;;;;
D;529;435903;4;20150323 01:17;V;;;;;;
B;529;436152;5;20150323 01:17;;;91;MUNDY ST;GOULBURN;2580;366.7;M;20150129;20150302;295000;R1;R;RESIDENCE;;GAT;;0;AJ336515;
C;529;436152;5;20150323 01:17;2/14393;
D;529;436152;5;20150323 01:17;P;;;;;;
D;529;436152;5;20150323 01:17;V;;;;;;
B;529;436548;6;20150323 01:17;;;61;OPAL ST;GOULBURN;2580;357.1;M;20150202;20150302;174000;R1;R;RESIDENCE;;GAC;;0;AJ312708;
C;529;436548;6;20150323 01:17;A/151566;
D;529;436548;6;20150323 01:17;P;;;;;;
D;529;436548;6;20150323 01:17;V;;;;;;
D;529;436548;6;20150323 01:17;V;;;;;;
B;529;436580;7;20150323 01:17;;;2;O'SULLIVAN PL;GOULBURN;2580;1.158;H;20150219;20150219;850000;IN1;3;COMMERCIAL;;GCQ;;0;AJ294021;
C;529;436580;7;20150323 01:17;3/874248;
D;529;436580;7;20150323 01:17;P;;;;;;
D;529;436580;7;20150323 01:17;V;;;;;;
D;529;436580;7;20150323 01:17;V;;;;;;
B;529;436970;8;20150323 01:17;;;11;PURSEHOUSE PL;GOULBURN;2580;4193;M;20150123;20150306;380000;IN1;3;SHED;;GCP;;0;AJ333184;
C;529;436970;8;20150323 01:17;10/803151;
D;529;436970;8;20150323 01:17;P;;;;;;
D;529;436970;8;20150323 01:17;V;;;;;;
B;529;450899;9;20150323 01:17;;;385;THORNFORD RD;YARRA;2580;8094;M;20150212;20150227;210000;RU1;R;RESIDENCE;;GFF;;0;AJ314505;
C;529;450899;9;20150323 01:17;A/409554;
D;529;450899;9;20150323 01:17;P;;;;;;
D;529;450899;9;20150323 01:17;P;;;;;;
D;529;450899;9;20150323 01:17;V;;;;;;
B;529;447392;10;20150323 01:17;;;19341;HUME HWY;YARRA;2580;217.5;H;20141003;20141128;857000;RU1;V;VACANT LAND;;GGK;;0;AJ322928;
C;529;447392;10;20150323 01:17;13, 14/241353 55, 180, 181, 184, 185, 325, 326, 327, 328, 341/750015 E;
C;529;447392;10;20150323 01:17;nclosure Permit 032719;
D;529;447392;10;20150323 01:17;P;;;;;;
D;529;447392;10;20150323 01:17;P;;;;;;
D;529;447392;10;20150323 01:17;V;;;;;;
B;529;2961079;11;20150323 01:17;;;96;BLUES POINT RD;TALLONG;2579;86.34;H;20150206;20150302;525000;RU2;V;VACANT LAND;;GFQ;;0;AJ312653;
C;529;2961079;11;20150323 01:17;93/1127045;
D;529;2961079;11;20150323 01:17;P;;;;;;
D;529;2961079;11;20150323 01:17;V;;;;;;
D;529;2961079;11;20150323 01:17;V;;;;;;
B;529;3109960;12;20150323 01:17;;;969;TOWRANG RD;TOWRANG;2580;55.95;H;20141205;20150116;450000;RU1;R;RESIDENCE;;GFP;;0;AJ332046;
C;529;3109960;12;20150323 01:17;4/1064004;
D;529;3109960;12;20150323 01:17;P;;;;;;
D;529;3109960;12;20150323 01:17;V;;;;;;
B;529;3228185;13;20150323 01:17;KARALEE;;17309;HUME HWY;TOWRANG;2580;272.4;H;20140514;20141120;600000;E3;3;FARM/RURAL;;GGT;;0;AJ322927;
C;529;3228185;13;20150323 01:17;PT 88, 90/750038 126, 127/750050 108, 111/865202 24, 25, 26/1072850 En;
C;529;3228185;13;20150323 01:17;closure Permit 33090;
D;529;3228185;13;20150323 01:17;P;;;;;;
D;529;3228185;13;20150323 01:17;V;;;;;;
B;529;3196797;14;20150323 01:17;BRINDALEE;;274;CHINAMANS LANE;GOULBURN;2580;34.02;H;20150223;20150312;920000;E3;3;HOUSE&FARMLAND;;GFO;;0;AJ329643;
C;529;3196797;14;20150323 01:17;6/1069310;
D;529;3196797;14;20150323 01:17;P;;;;;;
D;529;3196797;14;20150323 01:17;P;;;;;;
D;529;3196797;14;20150323 01:17;V;;;;;;
D;529;3196797;14;20150323 01:17;V;;;;;;
B;529;3760690;15;20150323 01:17;;;;BONNETT DR;RUN-O-WATERS;2580;2001;M;20150204;20150304;210000;R5;V;VACANT LAND;;GHG;;0;AJ319897;
C;529;3760690;15;20150323 01:17;3/1183150;
D;529;3760690;15;20150323 01:17;P;;;;;;
D;529;3760690;15;20150323 01:17;P;;;;;;
D;529;3760690;15;20150323 01:17;V;;;;;;
D;529;3760690;15;20150323 01:17;V;;;;;;
B;529;3827914;16;20150323 01:17;;;279;WHEEO RD;GOULBURN;2580;1.05;H;20150130;20150304;660000;;R;RESIDENCE;;;;0;AJ334462;
C;529;3827914;16;20150323 01:17;1/1205242;
D;529;3827914;16;20150323 01:17;P;;;;;;
D;529;3827914;16;20150323 01:17;P;;;;;;
D;529;3827914;16;20150323 01:17;V;;;;;;
B;529;3832565;17;20150323 01:17;;;;BULLS PIT RD;BRAYTON;2579;10;H;20140403;20150202;215000;;V;VACANT LAND;;;;0;AJ257868;
C;529;3832565;17;20150323 01:17;12/1195256;
D;529;3832565;17;20150323 01:17;P;;;;;;
D;529;3832565;17;20150323 01:17;V;;;;;;
D;529;3832565;17;20150323 01:17;V;;;;;;
B;529;3832626;18;20150323 01:17;;;;TOWRANG RD;TOWRANG;2580;11.03;H;20150121;20150218;225000;;3;;;;;0;AJ292981;
C;529;3832626;18;20150323 01:17;1/1186559;
D;529;3832626;18;20150323 01:17;P;;;;;;
D;529;3832626;18;20150323 01:17;V;;;;;;
B;529;3812535;19;20150323 01:17;;;16;WALSH DR;GOULBURN;2580;422;M;20150206;20150306;395000;R2;R;RESIDENCE;;GAP;;0;AJ320925;
C;529;3812535;19;20150323 01:17;2701/1199948;
D;529;3812535;19;20150323 01:17;P;;;;;;
D;529;3812535;19;20150323 01:17;P;;;;;;
D;529;3812535;19;20150323 01:17;V;;;;;;
B;529;3803010;20;20150323 01:17;;;15;WALSH DR;GOULBURN;2580;690.6;M;20141201;20150226;114950;R2;V;VACANT LAND;;GAP;;0;AJ311833;
C;529;3803010;20;20150323 01:17;2813/1198573;
D;529;3803010;20;20150323 01:17;P;;;;;;
D;529;3803010;20;20150323 01:17;V;;;;;;
B;529;3832995;21;20150323 01:17;;;25;JOSHUA ST;GOULBURN;2580;4785;M;20141010;20141010;400000;;V;VACANT LAND;;;;0;AJ301759;
C;529;3832995;21;20150323 01:17;1/1143599;
D;529;3832995;21;20150323 01:17;P;;;;;;
D;529;3832995;21;20150323 01:17;V;;;;;;
Z;102;21;23;56;
