A;RTSALEDATA;043;20130520 01:16;VALNET;
B;043;477971;1;20130520 01:16;BELVEDERE;;159;ARMITAGE LANE;QUANDIALLA;2721;708.5;H;20130327;20130417;1463700;RU1;3;FARM;;RMW;;0;AH705544;
C;043;477971;1;20130520 01:16;9, 10, 37, 48, 49, 50, 106, 107, 108/750599;
D;043;477971;1;20130520 01:16;P;;;;;;
D;043;477971;1;20130520 01:16;V;;;;;;
D;043;477971;1;20130520 01:16;V;;;;;;
B;043;478762;2;20130520 01:16;;;2;BRADLEY ST;GRENFELL;2810;5686;M;20130404;20130502;80000;R1;R;RESIDENCE;;AFR;;0;AH719854;
C;043;478762;2;20130520 01:16;514, 1278/754578;
D;043;478762;2;20130520 01:16;P;;;;;;
D;043;478762;2;20130520 01:16;V;;;;;;
D;043;478762;2;20130520 01:16;V;;;;;;
B;043;478846;3;20130520 01:16;;;42;CAMP ST;GRENFELL;2810;840.9;M;20130408;20130506;115000;R1;R;RESIDENCE;;AGR;;0;AH726490;
C;043;478846;3;20130520 01:16;B/309709 13/1054961;
D;043;478846;3;20130520 01:16;P;;;;;;
D;043;478846;3;20130520 01:16;P;;;;;;
D;043;478846;3;20130520 01:16;V;;;;;;
D;043;478846;3;20130520 01:16;V;;;;;;
B;043;478954;4;20130520 01:16;;;21;DAGMAR ST;GRENFELL;2810;1012;M;20130403;20130501;135000;R1;R;RESIDENCE;;AGR;;0;AH719951;
C;043;478954;4;20130520 01:16;B/383782;
D;043;478954;4;20130520 01:16;P;;;;;;
D;043;478954;4;20130520 01:16;P;;;;;;
D;043;478954;4;20130520 01:16;V;;;;;;
D;043;478954;4;20130520 01:16;V;;;;;;
B;043;3699753;5;20130520 01:16;;;2650;GOOLOOGONG RD;WARRADERRY;2810;17.9;H;20120514;20130405;12138;;V;VACANT LAND;;;;0;AH694528;
C;043;3699753;5;20130520 01:16;1/1182973;
D;043;3699753;5;20130520 01:16;P;;;;;;
D;043;3699753;5;20130520 01:16;P;;;;;;
D;043;3699753;5;20130520 01:16;V;;;;;;
B;043;3699758;6;20130520 01:16;;;;ADELARGO RD;WARRADERRY;2810;8.212;H;20120515;20130412;5932;;V;VACANT LAND;;;;0;AH695090;
C;043;3699758;6;20130520 01:16;3, 4, 5/1182973;
D;043;3699758;6;20130520 01:16;P;;;;;;
D;043;3699758;6;20130520 01:16;V;;;;;;
Z;33;6;6;19;
