A;RTSALEDATA;528;20130325 01:39;VALNET;
B;528;425530;1;20130325 01:39;;;313;FAIRY HOLE RD;YASS;2582;2.373;H;20130123;20130222;487500;R;R;RESIDENCE;;SJ;;0;AH583551;
C;528;425530;1;20130325 01:39;7/285272;
D;528;425530;1;20130325 01:39;P;;;;;;
D;528;425530;1;20130325 01:39;P;;;;;;
D;528;425530;1;20130325 01:39;V;;;;;;
D;528;425530;1;20130325 01:39;V;;;;;;
B;528;439308;2;20130325 01:39;;;71;CORK ST;GUNDAROO;2620;2023;M;20121116;20130208;632500;Z;R;RESIDENCE;;VB;;0;AH613150;
C;528;439308;2;20130325 01:39;14/17/758488;
D;528;439308;2;20130325 01:39;P;;;;;;
D;528;439308;2;20130325 01:39;P;;;;;;
D;528;439308;2;20130325 01:39;V;;;;;;
D;528;439308;2;20130325 01:39;V;;;;;;
B;528;3020450;3;20130325 01:39;;;8;MURRAY GREY PL;MURRUMBATEMAN;2582;7703;M;20130212;20130304;840000;R;R;RESIDENCE;;RM;;0;AH618008;
C;528;3020450;3;20130325 01:39;49/285678;
D;528;3020450;3;20130325 01:39;P;;;;;;
D;528;3020450;3;20130325 01:39;P;;;;;;
D;528;3020450;3;20130325 01:39;V;;;;;;
D;528;3020450;3;20130325 01:39;V;;;;;;
B;528;3631789;4;20130325 01:39;;;30;MORTON AVE;YASS;2582;733.6;M;20130125;20130222;143000;A;V;VACANT LAND;;AE;;0;AH585246;
C;528;3631789;4;20130325 01:39;14/1158192;
D;528;3631789;4;20130325 01:39;P;;;;;;
D;528;3631789;4;20130325 01:39;P;;;;;;
D;528;3631789;4;20130325 01:39;V;;;;;;
Z;25;4;4;15;
