A;RTSALEDATA;072;20130121 01:25;VALNET;
B;072;3402110;1;20130121 01:25;;;13;EBERLIN PL;TUMUT;2720;619.4;M;20121026;20121210;25000;A;V;VACANT LAND;;CJ;;0;AH486271;
C;072;3402110;1;20130121 01:25;7/1129006;
D;072;3402110;1;20130121 01:25;P;;;;;;
D;072;3402110;1;20130121 01:25;V;;;;;;
B;072;555088;2;20130121 01:25;;;106;YELLOWIN RD;BATLOW;2730;1;H;20121205;20121219;200000;R;R;RESIDENCE;;TF;;0;AH482562;
C;072;555088;2;20130121 01:25;1/852265;
D;072;555088;2;20130121 01:25;P;;;;;;
D;072;555088;2;20130121 01:25;P;;;;;;
D;072;555088;2;20130121 01:25;V;;;;;;
B;072;556822;3;20130121 01:25;;;173;KEENANS RD;BATLOW;2730;55.15;H;20121106;20121213;365000;R;R;RESIDENCE;;RY;;0;AH490028;
C;072;556822;3;20130121 01:25;44/621384;
D;072;556822;3;20130121 01:25;P;;;;;;
D;072;556822;3;20130121 01:25;P;;;;;;
D;072;556822;3;20130121 01:25;V;;;;;;
B;072;559633;4;20130121 01:25;;;82;SYDNEY ST;TUMUT;2720;777.8;M;20121211;20130110;138000;A;R;RESIDENCE;;CE;;0;AH494694;
C;072;559633;4;20130121 01:25;1/536266;
D;072;559633;4;20130121 01:25;P;;;;;;
D;072;559633;4;20130121 01:25;P;;;;;;
D;072;559633;4;20130121 01:25;V;;;;;;
D;072;559633;4;20130121 01:25;V;;;;;;
B;072;554426;5;20130121 01:25;;;330;WONDALGA RD;WONDALGA;2729;3.75;H;20121102;20121213;95000;R;V;VACANT LAND;;TH;;0;AH492271;
C;072;554426;5;20130121 01:25;1/46872 1120/757211 124/757259;
D;072;554426;5;20130121 01:25;P;;;;;;
D;072;554426;5;20130121 01:25;P;;;;;;
D;072;554426;5;20130121 01:25;V;;;;;;
D;072;554426;5;20130121 01:25;V;;;;;;
B;072;3654844;6;20130121 01:25;;;33;CAMPBELL ST;ADELONG;2729;3440;M;20121112;20121207;120000;A;3;DEPOT & SHED;;DZ;;0;AH491623;
C;072;3654844;6;20130121 01:25;6, 7/9/758009;
D;072;3654844;6;20130121 01:25;P;;;;;;
D;072;3654844;6;20130121 01:25;P;;;;;;
D;072;3654844;6;20130121 01:25;V;;;;;;
Z;33;6;6;19;
