A;RTSALEDATA;526;20130311 01:43;VALNET;
B;526;3414012;1;20130311 01:43;;;;PUDMAN CREEK RD;BLAKNEY CREEK;2581;82.11;H;20121227;20130123;163000;RU2;V;VACANT LAND;;UHC;;0;AH546139;
C;526;3414012;1;20130311 01:43;1, 2/132170 112, 119/754102 Enclosure Permit 364332;
D;526;3414012;1;20130311 01:43;P;;;;;;
D;526;3414012;1;20130311 01:43;V;;;;;;
D;526;3414012;1;20130311 01:43;V;;;;;;
B;526;424521;2;20130311 01:43;;;28;LOST RIVER RD;LOST RIVER;2583;68.5;H;20121119;20121217;630000;RU2;3;FARM;;UHC;;0;AH568778;
C;526;424521;2;20130311 01:43;4, 433/754147;
D;526;424521;2;20130311 01:43;P;;;;;;
D;526;424521;2;20130311 01:43;V;;;;;;
B;526;438962;3;20130311 01:43;;;LOT 21;LERIDA SOUTH ROAD;CULLERIN;2580;83;H;20121219;20130124;225000;RU2;V;VACANT LAND;;UHR;;0;AH549202;
C;526;438962;3;20130311 01:43;21, 22, 24, PT 25/735248;
D;526;438962;3;20130311 01:43;P;;;;;;
D;526;438962;3;20130311 01:43;P;;;;;;
D;526;438962;3;20130311 01:43;V;;;;;;
Z;16;3;3;8;
