A;RTSALEDATA;058;20130114 01:58;VALNET;
B;058;3542393;1;20130114 01:58;;;11;BILLABUNG ST;NANGUS;2722;6698;M;20121120;20121207;140000;RU5;R;RESIDENCE;;VNG;;0;AH455599;
C;058;3542393;1;20130114 01:58;102/1155456 Enclosure Permit 35512;
D;058;3542393;1;20130114 01:58;P;;;;;;
D;058;3542393;1;20130114 01:58;P;;;;;;
D;058;3542393;1;20130114 01:58;V;;;;;;
B;058;525969;2;20130114 01:58;;;20;TOR ST;GUNDAGAI;2722;733.5;M;20121128;20121219;144000;R1;R;RESIDENCE;;AGA;;0;AH463340;
C;058;525969;2;20130114 01:58;A/36500;
D;058;525969;2;20130114 01:58;P;;;;;;
D;058;525969;2;20130114 01:58;P;;;;;;
D;058;525969;2;20130114 01:58;V;;;;;;
D;058;525969;2;20130114 01:58;V;;;;;;
B;058;526141;3;20130114 01:58;;;1585;GOBARRALONG ADJUNGBILLY RD;ADJUNGBILLY;2727;14;H;20121221;20121221;76993;RU1;3;FOREST;;HPC;;0;AH458177;
C;058;526141;3;20130114 01:58;2/771733;
D;058;526141;3;20130114 01:58;P;;;;;;
D;058;526141;3;20130114 01:58;V;;;;;;
D;058;526141;3;20130114 01:58;V;;;;;;
B;058;3191129;4;20130114 01:58;;;;QUIDONG RD;SOUTH GUNDAGAI;2722;5.194;H;20121121;20121214;77000;RU1;V;VACANT LAND;;HPC;;0;AH463950;
C;058;3191129;4;20130114 01:58;20/1085520;
D;058;3191129;4;20130114 01:58;P;;;;;;
D;058;3191129;4;20130114 01:58;V;;;;;;
D;058;3191129;4;20130114 01:58;V;;;;;;
B;058;3282936;5;20130114 01:58;;4;25;SHERIDAN LANE;GUNDAGAI;2722;231.9;M;20121116;20121206;185000;B2;3;HOME UNIT;;LCG;;0;AH455660;
C;058;3282936;5;20130114 01:58;5/286034;
D;058;3282936;5;20130114 01:58;P;;;;;;
D;058;3282936;5;20130114 01:58;V;;;;;;
Z;27;5;5;15;
