A;RTSALEDATA;187;20130218 01:31;VALNET;
B;187;1851238;1;20130218 01:31;;;89;MARQUIS ST;GUNNEDAH;2380;505.7;M;20121129;20130111;490000;B4;3;SHOP;;BBB;;0;AH497141;
C;187;1851238;1;20130218 01:31;PT 20/663185;
D;187;1851238;1;20130218 01:31;P;;;;;;
D;187;1851238;1;20130218 01:31;V;;;;;;
D;187;1851238;1;20130218 01:31;V;;;;;;
B;187;1851239;2;20130218 01:31;;;91;MARQUIS ST;GUNNEDAH;2380;505.7;M;20121129;20130111;490000;B4;3;SHOP;;BBB;;0;AH497141;
C;187;1851239;2;20130218 01:31;PT 20/663185;
D;187;1851239;2;20130218 01:31;P;;;;;;
D;187;1851239;2;20130218 01:31;V;;;;;;
D;187;1851239;2;20130218 01:31;V;;;;;;
B;187;3683108;3;20130218 01:31;;;;ALFORD RD;GUNNEDAH;2380;2.204;H;20121123;20121221;200000;;V;VACANT LAND;;;;0;AH501789;
C;187;3683108;3;20130218 01:31;6/10425;
D;187;3683108;3;20130218 01:31;P;;;;;;
D;187;3683108;3;20130218 01:31;V;;;;;;
Z;16;3;3;8;
