A;RTSALEDATA;538;20130325 01:39;VALNET;
B;538;3517365;1;20130325 01:39;;;282;SCHLUNKES RD;REEFTON;2666;3.333;H;20120921;20130201;538356;RU1;3;FARM LAND;;RMD;;0;AH589223;
C;538;3517365;1;20130325 01:39;3/1145308;
D;538;3517365;1;20130325 01:39;P;;;;;;
D;538;3517365;1;20130325 01:39;P;;;;;;
D;538;3517365;1;20130325 01:39;V;;;;;;
D;538;3517365;1;20130325 01:39;V;;;;;;
D;538;3517365;1;20130325 01:39;V;;;;;;
D;538;3517365;1;20130325 01:39;V;;;;;;
B;538;2692586;2;20130325 01:39;;;550;SCHLUNKES RD;GIDGINBUNG;2666;202.3;H;20120921;20130201;538356;RU1;3;FARM LAND;;RMD;;0;AH589223;
C;538;2692586;2;20130325 01:39;45, 46/750602;
D;538;2692586;2;20130325 01:39;P;;;;;;
D;538;2692586;2;20130325 01:39;P;;;;;;
D;538;2692586;2;20130325 01:39;V;;;;;;
D;538;2692586;2;20130325 01:39;V;;;;;;
D;538;2692586;2;20130325 01:39;V;;;;;;
D;538;2692586;2;20130325 01:39;V;;;;;;
B;538;3690211;3;20130325 01:39;;;;SCHMIDTS RD;GIDGINBUNG;2666;121.41;H;20121220;20130201;205000;;3;RURAL;;;;0;AH571669;
C;538;3690211;3;20130325 01:39;32, 41/750595;
D;538;3690211;3;20130325 01:39;P;;;;;;
D;538;3690211;3;20130325 01:39;P;;;;;;
D;538;3690211;3;20130325 01:39;V;;;;;;
D;538;3690211;3;20130325 01:39;V;;;;;;
B;538;3690214;4;20130325 01:39;;;;BURLEY GRIFFIN WAY;TEMORA;2666;1.377;H;20120501;20121130;3098;;V;VACANT LAND;;;;0;AH571774;
C;538;3690214;4;20130325 01:39;42/1177697;
D;538;3690214;4;20130325 01:39;P;;;;;;
D;538;3690214;4;20130325 01:39;P;;;;;;
D;538;3690214;4;20130325 01:39;V;;;;;;
B;538;3690208;5;20130325 01:39;;;;GOLDFIELDS WAY;TEMORA;2666;1.308;H;20120817;20130125;2060;;V;VACANT LAND;;;;0;AH572361;
C;538;3690208;5;20130325 01:39;2/1180994;
D;538;3690208;5;20130325 01:39;P;;;;;;
D;538;3690208;5;20130325 01:39;P;;;;;;
D;538;3690208;5;20130325 01:39;V;;;;;;
Z;34;5;5;22;
