A;RTSALEDATA;164;20130401 01:06;VALNET;
B;164;2910497;1;20130401 01:06;;;11;KYLIE ST;MACKSVILLE;2447;1.2;H;20121219;20121221;795000;IN1;3;INDUSTRIAL;;IFB;;0;AH508092;
C;164;2910497;1;20130401 01:06;96/1041228;
D;164;2910497;1;20130401 01:06;P;;;;;;
D;164;2910497;1;20130401 01:06;P;;;;;;
D;164;2910497;1;20130401 01:06;V;;;;;;
D;164;2910497;1;20130401 01:06;V;;;;;;
D;164;2910497;1;20130401 01:06;V;;;;;;
D;164;2910497;1;20130401 01:06;V;;;;;;
B;164;3050468;2;20130401 01:06;;;12;EDGEWATER DR;NAMBUCCA HEADS;2448;570.3;M;20121211;20130124;465000;R1;R;RESIDENCE;;AAA;;0;AH578855;
C;164;3050468;2;20130401 01:06;6/1057791;
D;164;3050468;2;20130401 01:06;P;;;;;;
D;164;3050468;2;20130401 01:06;P;;;;;;
D;164;3050468;2;20130401 01:06;V;;;;;;
B;164;1800022;3;20130401 01:06;;;143;WALLBRIDGE RD;EUNGAI CREEK;2441;21.4;H;20130213;20130318;384000;RU2;R;RESIDENCE;;RCE;;0;AH628241;
C;164;1800022;3;20130401 01:06;881/734877;
D;164;1800022;3;20130401 01:06;P;;;;;;
D;164;1800022;3;20130401 01:06;P;;;;;;
D;164;1800022;3;20130401 01:06;V;;;;;;
D;164;1800022;3;20130401 01:06;V;;;;;;
B;164;1800420;4;20130401 01:06;;;23;RIVER OAK CRES;SCOTTS HEAD;2447;611.4;M;20130226;20130315;295000;R1;R;RESIDENCE;;AAJ;;0;AH632564;
C;164;1800420;4;20130401 01:06;329/873067;
D;164;1800420;4;20130401 01:06;P;;;;;;
D;164;1800420;4;20130401 01:06;V;;;;;;
D;164;1800420;4;20130401 01:06;V;;;;;;
B;164;1798001;5;20130401 01:06;;;46;RIDGE ST;NAMBUCCA HEADS;2448;929.5;M;20121211;20130122;290000;B3;3;MEETING ROOMS;;BCD;;0;AH626211;
C;164;1798001;5;20130401 01:06;16/17/758749;
D;164;1798001;5;20130401 01:06;P;;;;;;
D;164;1798001;5;20130401 01:06;V;;;;;;
B;164;1798209;6;20130401 01:06;;;58;SEAVIEW ST;NAMBUCCA HEADS;2448;834.7;M;20130207;20130314;380000;R1;R;RESIDENCE;;AAA;;0;AH623367;
C;164;1798209;6;20130401 01:06;78/236922;
D;164;1798209;6;20130401 01:06;P;;;;;;
D;164;1798209;6;20130401 01:06;P;;;;;;
D;164;1798209;6;20130401 01:06;V;;;;;;
D;164;1798209;6;20130401 01:06;V;;;;;;
B;164;1793525;7;20130401 01:06;;;33;PRESTON DR;MACKSVILLE;2447;7062;M;20130301;20130315;420000;R5;R;RESIDENCE;;ARC;;0;AH623475;
C;164;1793525;7;20130401 01:06;23/792239;
