A;RTSALEDATA;242;20160815 01:06;VALNET;
B;242;3403395;1;20160815 01:06;HILL PADDOCK;;160 A;HICKEYS RD;WONGWIBINDA;2350;16.19;H;20160304;20160603;51516;RU1;3;FARM;;RRS;;0;AK655105;
C;242;3403395;1;20160815 01:06;A/387474;
D;242;3403395;1;20160815 01:06;P;;;;;;
D;242;3403395;1;20160815 01:06;V;;;;;;
D;242;3403395;1;20160815 01:06;V;;;;;;
B;242;3403396;2;20160815 01:06;WESTWOOD;;31 A;BOURKE LANE;WONGWIBINDA;2350;658.2;H;20160304;20160415;755000;RU1;3;FARM;;RRE;;0;AK655104;
C;242;3403396;2;20160815 01:06;12, 13/751453;
D;242;3403396;2;20160815 01:06;P;;;;;;
D;242;3403396;2;20160815 01:06;V;;;;;;
D;242;3403396;2;20160815 01:06;V;;;;;;
B;242;2960590;3;20160815 01:06;SPRING VALLEY;;406;DRY CREEK RD;GEORGES CREEK;2365;449.81;H;20160609;20160714;500000;RU1;R;RESIDENCE;;RRW;;0;AK653321;
C;242;2960590;3;20160815 01:06;1/178337 58, 95, 104, 105/753645 Enclosure Permit 376178;
D;242;2960590;3;20160815 01:06;P;;;;;;
D;242;2960590;3;20160815 01:06;P;;;;;;
D;242;2960590;3;20160815 01:06;V;;;;;;
B;242;2643061;4;20160815 01:06;;;22;O'DONNELL AVE;GUYRA;2365;499.5;M;20160719;20160719;130000;R1;R;RESIDENCE;;AAA;;0;AK647060;
C;242;2643061;4;20160815 01:06;B/356948;
D;242;2643061;4;20160815 01:06;P;;;;;;
D;242;2643061;4;20160815 01:06;P;;;;;;
D;242;2643061;4;20160815 01:06;V;;;;;;
D;242;2643061;4;20160815 01:06;V;;;;;;
D;242;2643061;4;20160815 01:06;V;;;;;;
B;242;2643515;5;20160815 01:06;;;448;BLACK MOUNTAIN RD;BLACK MOUNTAIN;2365;458;H;20090218;20160528;1235000;RU1;3;FARM;;RRV;;0;AK491539;
C;242;2643515;5;20160815 01:06;36, 52, 63, 66, 67/755823;
D;242;2643515;5;20160815 01:06;P;;;;;;
D;242;2643515;5;20160815 01:06;P;;;;;;
D;242;2643515;5;20160815 01:06;P;;;;;;
D;242;2643515;5;20160815 01:06;V;;;;;;
D;242;2643515;5;20160815 01:06;V;;;;;;
B;242;2643683;6;20160815 01:06;;;161;HICKEYS RD;WONGWIBINDA;2350;749;H;20160304;20160603;1056047;RU1;3;FARM - SEE ALSO AK65;;RRE;;0;AK655103;
C;242;2643683;6;20160815 01:06;22, 23, 28, 48, 49, 56, 57/751460;
D;242;2643683;6;20160815 01:06;P;;;;;;
D;242;2643683;6;20160815 01:06;V;;;;;;
D;242;2643683;6;20160815 01:06;V;;;;;;
B;242;2643683;7;20160815 01:06;;;161;HICKEYS RD;WONGWIBINDA;2350;749;H;20160304;20160603;1322437;RU1;3;FARM - SEE ALSO AK65;;RRE;;0;AK655106;
C;242;2643683;7;20160815 01:06;22, 23, 28, 48, 49, 56, 57/751460;
D;242;2643683;7;20160815 01:06;P;;;;;;
D;242;2643683;7;20160815 01:06;V;;;;;;
D;242;2643683;7;20160815 01:06;V;;;;;;
B;242;2643756;8;20160815 01:06;;;2906;THUNDERBOLTS WAY;HOWELL;2360;1.051;H;20160525;20160624;38000;RU1;V;VACANT LAND;;RRS;;0;AK640430;
C;242;2643756;8;20160815 01:06;PT 3/658804 PT 1, PT 2, PT 4, 5, 6, 7/7/758567 PT 1/904151;
D;242;2643756;8;20160815 01:06;P;;;;;;
D;242;2643756;8;20160815 01:06;V;;;;;;
D;242;2643756;8;20160815 01:06;V;;;;;;
B;242;2643973;9;20160815 01:06;HANDCRAFT HAL;;5198;NEW ENGLAND HWY;LLANGOTHLIN;2365;4046;M;20160211;20160421;210000;RU5;R;RESIDENCE;;ZVL;;0;AK432755;
C;242;2643973;9;20160815 01:06;165, 170/751474;
D;242;2643973;9;20160815 01:06;P;;;;;;
D;242;2643973;9;20160815 01:06;V;;;;;;
B;242;2642307;10;20160815 01:06;WAVERLEY;;529;GROVE RD;TINGHA;2369;683.1;H;20160602;20160714;225000;RU1;3;FARM;;RRW;;50;AK647983;
C;242;2642307;10;20160815 01:06;34/753655 Enclosure Permit 37945;
D;242;2642307;10;20160815 01:06;P;;;;;;
D;242;2642307;10;20160815 01:06;P;;;;;;
D;242;2642307;10;20160815 01:06;V;;;;;;
Z;55;10;10;33;
