A;RTSALEDATA;188;20160829 01:05;VALNET;
B;188;3605095;1;20160829 01:05;;;32 A;BENNETT ST;INVERELL;2360;448.7;M;20160714;20160808;234000;R1;R;RESIDENCE;;ATA;;0;AK691764;
C;188;3605095;1;20160829 01:05;1/1168987;
D;188;3605095;1;20160829 01:05;P;;;;;;
D;188;3605095;1;20160829 01:05;V;;;;;;
B;188;1861455;2;20160829 01:05;;;37;BECKMORE RD;MAYBOLE;2365;280.6;H;20160307;20160502;2250000;RU1;3;FARM;;RRP;;0;AK457859;
C;188;1861455;2;20160829 01:05;PT 2, PT 2/221540 /753300 PT 152, PT 152/753665;
D;188;1861455;2;20160829 01:05;P;;;;;;
D;188;1861455;2;20160829 01:05;V;;;;;;
D;188;1861455;2;20160829 01:05;V;;;;;;
B;188;1859350;3;20160829 01:05;;;1;LIBANI CL;INVERELL;2360;689.8;M;20160715;20160812;230000;R1;R;RESIDENCE;;ATB;;0;AK699173;
C;188;1859350;3;20160829 01:05;51/842483;
D;188;1859350;3;20160829 01:05;P;;;;;;
D;188;1859350;3;20160829 01:05;V;;;;;;
B;188;1860373;4;20160829 01:05;;;7;SHIRLEY ST;INVERELL;2360;860;M;20160513;20160808;208000;R1;R;RESIDENCE;;ATE;;0;AK691918;
C;188;1860373;4;20160829 01:05;12/9/18001;
D;188;1860373;4;20160829 01:05;P;;;;;;
D;188;1860373;4;20160829 01:05;V;;;;;;
D;188;1860373;4;20160829 01:05;V;;;;;;
B;188;3956641;5;20160829 01:05;;;;;WALLANGRA;2360;7.986;H;20160310;20160715;8021;;V;VACANT LAND;;;;0;AK690783;
C;188;3956641;5;20160829 01:05;1/1220228;
D;188;3956641;5;20160829 01:05;P;;;;;;
D;188;3956641;5;20160829 01:05;P;;;;;;
D;188;3956641;5;20160829 01:05;V;;;;;;
Z;25;5;5;13;
