A;RTSALEDATA;068;20140922 01:08;VALNET;
B;068;3069641;1;20140922 01:08;;;11;SILVER GUM PL;MOAMA;2731;2377;M;20140529;20140903;220000;R2;V;VACANT LAND;;RR2;;0;AI878306;
C;068;3069641;1;20140922 01:08;66/1064636;
D;068;3069641;1;20140922 01:08;P;;;;;;
D;068;3069641;1;20140922 01:08;P;;;;;;
D;068;3069641;1;20140922 01:08;V;;;;;;
B;068;3540021;2;20140922 01:08;;;;HILLSIDE RD;MOAMA;2731;2.952;H;20140804;20140903;110000;IN1;V;VACANT LAND;;ZE1;;0;AI877880;
C;068;3540021;2;20140922 01:08;6/1155691;
D;068;3540021;2;20140922 01:08;P;;;;;;
D;068;3540021;2;20140922 01:08;V;;;;;;
B;068;546910;3;20140922 01:08;WUNDAY;;265;SOUTHDOWN RD;DENILIQUIN;2710;102;H;20140807;20140903;270000;RU1;3;FARM;;RB1;;0;AI896300;
C;068;546910;3;20140922 01:08;1/449290;
D;068;546910;3;20140922 01:08;P;;;;;;
D;068;546910;3;20140922 01:08;P;;;;;;
D;068;546910;3;20140922 01:08;V;;;;;;
D;068;546910;3;20140922 01:08;V;;;;;;
B;068;544309;4;20140922 01:08;;;9;LIVINGSTONE ST;MATHOURA;2710;1100;M;20140812;20140822;115000;RU5;R;RESIDENCE;;ZF1;;0;AI884476;
C;068;544309;4;20140922 01:08;1/96/758656;
D;068;544309;4;20140922 01:08;P;;;;;;
D;068;544309;4;20140922 01:08;V;;;;;;
D;068;544309;4;20140922 01:08;V;;;;;;
B;068;543700;5;20140922 01:08;;;;ARATULA RD;BULLATALE;2710;846.8;H;20140530;20140711;900000;RU1;3;FARM;;RG1;;0;AI894141;
C;068;543700;5;20140922 01:08;1, 2, 3/256196 3/556468 35, 56, 57, 71, 75, 81, 91, 94, 95/756254;
D;068;543700;5;20140922 01:08;P;;;;;;
D;068;543700;5;20140922 01:08;V;;;;;;
B;068;3167881;6;20140922 01:08;;;13;FORFAR DR;MOAMA;2731;754;M;20140718;20140829;135000;R1;V;VACANT LAND;;ZA1;;0;AI898476;
C;068;3167881;6;20140922 01:08;165/1080039;
D;068;3167881;6;20140922 01:08;P;;;;;;
D;068;3167881;6;20140922 01:08;P;;;;;;
D;068;3167881;6;20140922 01:08;V;;;;;;
D;068;3167881;6;20140922 01:08;V;;;;;;
B;068;3790150;7;20140922 01:08;;;16;MANZANILLO AVE;MOAMA;2731;4001;M;20140603;20140903;180000;R5;V;VACANT LAND;;RR1;;0;AI878619;
C;068;3790150;7;20140922 01:08;21/270617;
D;068;3790150;7;20140922 01:08;P;;;;;;
D;068;3790150;7;20140922 01:08;P;;;;;;
D;068;3790150;7;20140922 01:08;V;;;;;;
B;068;3795807;8;20140922 01:08;;;;PRESTON RD;MOAMA;2731;155.4;H;20140711;20140822;304000;;3;FARM LAND;;;;0;AI859108;
C;068;3795807;8;20140922 01:08;14, 65, 66/751145 106, 107/751159;
D;068;3795807;8;20140922 01:08;P;;;;;;
D;068;3795807;8;20140922 01:08;P;;;;;;
D;068;3795807;8;20140922 01:08;P;;;;;;
D;068;3795807;8;20140922 01:08;V;;;;;;
D;068;3795807;8;20140922 01:08;V;;;;;;
Z;44;8;8;26;
