A;RTSALEDATA;136;20141222 01:16;VALNET;
B;136;3397778;1;20141222 01:16;;;29 A;MARGARET ST;GREENACRE;2190;305.6;M;20141201;20141205;350000;A;R;RESIDENCE;;ZN;;0;AJ109875;
C;136;3397778;1;20141222 01:16;2/1128555;
D;136;3397778;1;20141222 01:16;P;;;;;;
D;136;3397778;1;20141222 01:16;V;;;;;;
D;136;3397778;1;20141222 01:16;V;;;;;;
B;136;1346079;2;20141222 01:16;;;4;ELLISTON ST;CHESTER HILL;2162;482.97;M;20141104;20141104;6000;A;R;RESIDENCE;;ZS;;0;AJ105755;
C;136;1346079;2;20141222 01:16;14/15080;
D;136;1346079;2;20141222 01:16;P;;;;;;
D;136;1346079;2;20141222 01:16;V;;;;;;
D;136;1346079;2;20141222 01:16;V;;;;;;
B;136;1332879;3;20141222 01:16;;;22;BEAMISH ST;PADSTOW;2211;556.4;M;20141025;20141208;900000;A;R;RESIDENCE;;ZH;;0;AJ122571;
C;136;1332879;3;20141222 01:16;11/232491;
D;136;1332879;3;20141222 01:16;P;;;;;;
D;136;1332879;3;20141222 01:16;V;;;;;;
B;136;1349348;4;20141222 01:16;;;25;GOONAROI ST;VILLAWOOD;2163;663.9;M;20140901;20141024;630000;A;R;RESIDENCE;;ZU;;0;AJ8453;
C;136;1349348;4;20141222 01:16;869/36605;
D;136;1349348;4;20141222 01:16;P;;;;;;
D;136;1349348;4;20141222 01:16;P;;;;;;
D;136;1349348;4;20141222 01:16;V;;;;;;
B;136;1352050;5;20141222 01:16;;;95;HELEN ST;SEFTON;2162;505.9;M;20141001;20141126;480000;A;R;RESIDENCE;;ZS;;0;AJ116241;
C;136;1352050;5;20141222 01:16;1/14445;
D;136;1352050;5;20141222 01:16;P;;;;;;
D;136;1352050;5;20141222 01:16;P;;;;;;
D;136;1352050;5;20141222 01:16;V;;;;;;
D;136;1352050;5;20141222 01:16;V;;;;;;
D;136;1352050;5;20141222 01:16;V;;;;;;
D;136;1352050;5;20141222 01:16;V;;;;;;
B;136;1330613;6;20141222 01:16;;;1;ARLEWIS ST;CHESTER HILL;2162;502.88;M;20141110;20141208;665000;A;R;RESIDENCE;;ZS;;0;AJ126110;
C;136;1330613;6;20141222 01:16;3/15269;
D;136;1330613;6;20141222 01:16;P;;;;;;
D;136;1330613;6;20141222 01:16;P;;;;;;
D;136;1330613;6;20141222 01:16;V;;;;;;
