A;RTSALEDATA;022;20140818 01:12;VALNET;
B;022;412371;1;20140818 01:12;;;2;WARRANGONG ST;KOORAWATHA;2807;1220;M;20140711;20140731;130000;RU5;R;RESIDENCE;;YZA;;0;AI806221;
C;022;412371;1;20140818 01:12;8/5/4899;
D;022;412371;1;20140818 01:12;P;;;;;;
D;022;412371;1;20140818 01:12;P;;;;;;
D;022;412371;1;20140818 01:12;V;;;;;;
B;022;417696;2;20140818 01:12;;;68;YASS ST;YOUNG;2594;1012;M;20140531;20140729;144000;R1;R;RESIDENCE;;YAC;;0;AI803305;
C;022;417696;2;20140818 01:12;8/16/759144;
D;022;417696;2;20140818 01:12;P;;;;;;
D;022;417696;2;20140818 01:12;P;;;;;;
D;022;417696;2;20140818 01:12;V;;;;;;
D;022;417696;2;20140818 01:12;V;;;;;;
D;022;417696;2;20140818 01:12;V;;;;;;
B;022;416914;3;20140818 01:12;;;30;SPRING ST;YOUNG;2594;781.5;M;20140707;20140801;157000;R1;R;RESIDENCE;;YAC;;0;AI805904;
C;022;416914;3;20140818 01:12;1/574326;
D;022;416914;3;20140818 01:12;P;;;;;;
D;022;416914;3;20140818 01:12;V;;;;;;
B;022;417072;4;20140818 01:12;;;28;THORNHILL ST;YOUNG;2594;1012;M;20140711;20140725;275000;R1;R;RESIDENCE;;YAC;;0;AI794328;
C;022;417072;4;20140818 01:12;7/44/759144;
D;022;417072;4;20140818 01:12;P;;;;;;
D;022;417072;4;20140818 01:12;V;;;;;;
D;022;417072;4;20140818 01:12;V;;;;;;
B;022;3612189;5;20140818 01:12;;;89;WILLIAM ST;YOUNG;2594;512.2;M;20140618;20140702;290000;R1;R;RESIDENCE;;YAB;;0;AI793101;
C;022;3612189;5;20140818 01:12;9/1/1488;
D;022;3612189;5;20140818 01:12;P;;;;;;
D;022;3612189;5;20140818 01:12;V;;;;;;
B;022;3267853;6;20140818 01:12;;;59;CHERRY VALE PL;YOUNG;2594;4.071;H;20140701;20140729;150000;RU4;V;VACANT LAND;;YFA;;0;AI801585;
C;022;3267853;6;20140818 01:12;7/1099588;
D;022;3267853;6;20140818 01:12;P;;;;;;
D;022;3267853;6;20140818 01:12;P;;;;;;
D;022;3267853;6;20140818 01:12;V;;;;;;
B;022;3360260;7;20140818 01:12;;;51;WAMBANUMBA DR;YOUNG;2594;4.487;H;20140530;20140724;120000;RU4;V;VACANT LAND;;YFA;;0;AI786336;
C;022;3360260;7;20140818 01:12;11/1120157;
D;022;3360260;7;20140818 01:12;P;;;;;;
D;022;3360260;7;20140818 01:12;V;;;;;;
B;022;3781591;8;20140818 01:12;;;;SPRING CREEK RD;YOUNG;2594;2;H;20130523;20140728;165000;;V;VACANT LAND;;;;0;AI790118;
C;022;3781591;8;20140818 01:12;10/1197300;
D;022;3781591;8;20140818 01:12;P;;;;;;
D;022;3781591;8;20140818 01:12;P;;;;;;
D;022;3781591;8;20140818 01:12;V;;;;;;
D;022;3781591;8;20140818 01:12;V;;;;;;
B;022;3787513;9;20140818 01:12;;;;NARRALLEN RD;MURRINGO;2586;60.72;H;20140402;20140516;250000;;3;FARM/RURAL;;;;0;AI773332;
C;022;3787513;9;20140818 01:12;296, 297, 298/754598;
D;022;3787513;9;20140818 01:12;P;;;;;;
D;022;3787513;9;20140818 01:12;V;;;;;;
Z;46;9;9;26;
