A;RTSALEDATA;081;20140714 01:13;VALNET;
B;081;2891968;1;20140714 01:13;;;18;CONNAUGHT CCT;KELLYVILLE;2155;600;M;20140519;20140627;1190000;R2;R;RESIDENCE;;AXX;;0;AI721131;
C;081;2891968;1;20140714 01:13;70/1029663;
D;081;2891968;1;20140714 01:13;P;;;;;;
D;081;2891968;1;20140714 01:13;P;;;;;;
D;081;2891968;1;20140714 01:13;V;;;;;;
D;081;2891968;1;20140714 01:13;V;;;;;;
B;081;2913751;2;20140714 01:13;;;37;EDGEWATER DR;BELLA VISTA;2153;710.5;M;20140415;20140630;1550000;R3;R;RESIDENCE;;KEM;;0;AI710988;
C;081;2913751;2;20140714 01:13;612/1038607;
D;081;2913751;2;20140714 01:13;P;;;;;;
D;081;2913751;2;20140714 01:13;P;;;;;;
D;081;2913751;2;20140714 01:13;V;;;;;;
D;081;2913751;2;20140714 01:13;V;;;;;;
B;081;3387100;3;20140714 01:13;;;;PHOENIX AVE;BEAUMONT HILLS;2155;691.1;M;20140505;20140630;665000;R3;R;RESIDENCE;;BKM;;0;AI717516;
C;081;3387100;3;20140714 01:13;1205/1122942;
D;081;3387100;3;20140714 01:13;P;;;;;;
D;081;3387100;3;20140714 01:13;P;;;;;;
D;081;3387100;3;20140714 01:13;V;;;;;;
D;081;3387100;3;20140714 01:13;V;;;;;;
B;081;3491353;4;20140714 01:13;;2;36;MURRAY ST;NORTHMEAD;2152;;;20140521;20140702;665500;;R;RESIDENCE;2;;;0;AI722023;
C;081;3491353;4;20140714 01:13;2/SP83124;
D;081;3491353;4;20140714 01:13;P;;;;;;
D;081;3491353;4;20140714 01:13;P;;;;;;
D;081;3491353;4;20140714 01:13;V;;;;;;
D;081;3491353;4;20140714 01:13;V;;;;;;
B;081;2956191;5;20140714 01:13;;;2;HIGHLANDS WAY;ROUSE HILL;2155;642;M;20140412;20140630;952000;R2;R;RESIDENCE;;AZZ;;0;AI717756;
C;081;2956191;5;20140714 01:13;2610/1044275;
D;081;2956191;5;20140714 01:13;P;;;;;;
D;081;2956191;5;20140714 01:13;P;;;;;;
D;081;2956191;5;20140714 01:13;V;;;;;;
D;081;2956191;5;20140714 01:13;V;;;;;;
B;081;3582048;6;20140714 01:13;;2;2;BROOKHOLLOW AVE;BAULKHAM HILLS;2153;;;20140527;20140708;515000;;3;COMMERCIAL;2;;;0;AI722166;
C;081;3582048;6;20140714 01:13;2/SP85410;
D;081;3582048;6;20140714 01:13;P;;;;;;
D;081;3582048;6;20140714 01:13;V;;;;;;
D;081;3582048;6;20140714 01:13;V;;;;;;
B;081;3582048;7;20140714 01:13;;106;2;BROOKHOLLOW AVE;BAULKHAM HILLS;2153;;;20140617;20140630;525000;;3;COMMERCIAL UNI;15;;;0;AI721735;
C;081;3582048;7;20140714 01:13;15/SP85410;
D;081;3582048;7;20140714 01:13;P;;;;;;
D;081;3582048;7;20140714 01:13;V;;;;;;
B;081;3582048;8;20140714 01:13;;107;2;BROOKHOLLOW AVE;BAULKHAM HILLS;2153;;;20140617;20140630;548000;;3;COMMERCIAL UNI;16;;;0;AI721723;
C;081;3582048;8;20140714 01:13;16/SP85410;
D;081;3582048;8;20140714 01:13;P;;;;;;
D;081;3582048;8;20140714 01:13;V;;;;;;
B;081;3587445;9;20140714 01:13;;;18;CHARLEMONT TCE;BELLA VISTA;2153;706.4;M;20140515;20140612;1875000;R2;R;RESIDENCE;;BVA;;0;AI720688;
