A;RTSALEDATA;058;20140728 01:11;VALNET;
B;058;526699;1;20140728 01:11;;;127;YABTREE RD;MUNDARLO;2729;1282;H;20140707;20140707;2898701;RU1;3;FARMLANSA;;RGZ;;0;AI749999;
C;058;526699;1;20140728 01:11;1, 2/135001 1, 2/240414 17, 19, 20, 26, 93, 94, 95, 116, 117, 131, 154;
C;058;526699;1;20140728 01:11;, 190, 207, 218, 240/757242 133/757250 49, 50, 51, 52, 53, 54, 61, 62,;
C;058;526699;1;20140728 01:11; 65/757262 53, 54, 62, 100, 103/757263;
D;058;526699;1;20140728 01:11;P;;;;;;
D;058;526699;1;20140728 01:11;P;;;;;;
D;058;526699;1;20140728 01:11;V;;;;;;
D;058;526699;1;20140728 01:11;V;;;;;;
B;058;526064;2;20140728 01:11;;;62;WEST ST;GUNDAGAI;2722;663.9;M;20140619;20140711;110000;R3;R;RESIDENCE;;MDG;;0;AI753973;
C;058;526064;2;20140728 01:11;1/156450;
D;058;526064;2;20140728 01:11;P;;;;;;
D;058;526064;2;20140728 01:11;P;;;;;;
D;058;526064;2;20140728 01:11;V;;;;;;
D;058;526064;2;20140728 01:11;V;;;;;;
B;058;3784495;3;20140728 01:11;;;;SNOWBALL RD;TUMBLONG;2729;55.56;H;20140410;20140522;150000;;3;FARM;;;;0;AI636503;
C;058;3784495;3;20140728 01:11;2/214551 186, 244/757258;
D;058;3784495;3;20140728 01:11;P;;;;;;
D;058;3784495;3;20140728 01:11;V;;;;;;
Z;20;3;5;10;
