A;RTSALEDATA;150;20141229 01:20;VALNET;
B;150;1672208;1;20141229 01:20;;;680;LEFT BANK RD;MULLUMBIMBY CREEK;2482;5015;M;20141017;20141204;725000;RU1;R;RESIDENCE;;RRB;;0;AJ129626;
C;150;1672208;1;20141229 01:20;2/814608;
D;150;1672208;1;20141229 01:20;P;;;;;;
D;150;1672208;1;20141229 01:20;P;;;;;;
D;150;1672208;1;20141229 01:20;V;;;;;;
D;150;1672208;1;20141229 01:20;V;;;;;;
B;150;1664766;2;20141229 01:20;;2;11;ALCORN ST;SUFFOLK PARK;2481;;;20141103;20141204;835000;;R;RESIDENCE;2;;;0;AJ129611;
C;150;1664766;2;20141229 01:20;2/SP42839;
D;150;1664766;2;20141229 01:20;P;;;;;;
D;150;1664766;2;20141229 01:20;V;;;;;;
B;150;1667355;3;20141229 01:20;;;26;BULGOON CRES;OCEAN SHORES;2483;923.2;M;20141017;20141128;525000;R2;R;RESIDENCE;;AHM;;0;AJ131740;
C;150;1667355;3;20141229 01:20;302/238455;
D;150;1667355;3;20141229 01:20;P;;;;;;
D;150;1667355;3;20141229 01:20;V;;;;;;
D;150;1667355;3;20141229 01:20;V;;;;;;
B;150;1664868;4;20141229 01:20;;;174;ALCORN ST;SUFFOLK PARK;2481;575.4;M;20140926;20141210;795000;R2;R;RESIDENCE;;AHG;;0;AJ128877;
C;150;1664868;4;20141229 01:20;19/1/11632;
D;150;1664868;4;20141229 01:20;P;;;;;;
D;150;1664868;4;20141229 01:20;P;;;;;;
D;150;1664868;4;20141229 01:20;V;;;;;;
D;150;1664868;4;20141229 01:20;V;;;;;;
B;150;1675647;5;20141229 01:20;;;62;RANKIN DR;BANGALOW;2479;654.3;M;20140718;20141128;695000;R2;R;RESIDENCE;;AJB;;0;AJ123894;
C;150;1675647;5;20141229 01:20;71/1011009;
D;150;1675647;5;20141229 01:20;P;;;;;;
D;150;1675647;5;20141229 01:20;P;;;;;;
D;150;1675647;5;20141229 01:20;V;;;;;;
B;150;1678482;6;20141229 01:20;;;37;YALLA KOOL DR;OCEAN SHORES;2483;1018;M;20141120;20141209;566500;R2;R;RESIDENCE;;AHQ;;0;AJ137580;
C;150;1678482;6;20141229 01:20;1182/243480;
D;150;1678482;6;20141229 01:20;P;;;;;;
D;150;1678482;6;20141229 01:20;P;;;;;;
D;150;1678482;6;20141229 01:20;V;;;;;;
B;150;1674223;7;20141229 01:20;;3;5;OLD BANGALOW RD;BYRON BAY;2481;;;20141030;20141201;375000;;R;RESIDENCE;3;;;0;AJ103274;
C;150;1674223;7;20141229 01:20;3/SP62113;
D;150;1674223;7;20141229 01:20;P;;;;;;
D;150;1674223;7;20141229 01:20;P;;;;;;
D;150;1674223;7;20141229 01:20;V;;;;;;
B;150;1666715;8;20141229 01:20;;;9;BOTANIC CT;MULLUMBIMBY;2482;927.8;M;20140523;20141208;585000;R2;R;RESIDENCE;;AHD;;0;AJ125596;
C;150;1666715;8;20141229 01:20;5/841109;
D;150;1666715;8;20141229 01:20;P;;;;;;
D;150;1666715;8;20141229 01:20;P;;;;;;
D;150;1666715;8;20141229 01:20;V;;;;;;
D;150;1666715;8;20141229 01:20;V;;;;;;
B;150;1669451;9;20141229 01:20;;;5;ELOURA CT;OCEAN SHORES;2483;869.2;M;20141028;20141212;482000;R2;R;RESIDENCE;;AHM;;0;AJ131660;
C;150;1669451;9;20141229 01:20;2015/808461;
D;150;1669451;9;20141229 01:20;P;;;;;;
D;150;1669451;9;20141229 01:20;P;;;;;;
D;150;1669451;9;20141229 01:20;V;;;;;;
D;150;1669451;9;20141229 01:20;V;;;;;;
B;150;3068805;10;20141229 01:20;;;9;BARBY CRES;BANGALOW;2479;815.1;M;20141113;20141211;775000;R2;R;RESIDENCE;;AJB;;0;AJ132870;
C;150;3068805;10;20141229 01:20;901/1054034;
D;150;3068805;10;20141229 01:20;P;;;;;;
D;150;3068805;10;20141229 01:20;V;;;;;;
B;150;3805100;11;20141229 01:20;;2;5;CANOWINDRA CT;SOUTH GOLDEN BEACH;2483;568;M;20141212;20141212;62500;;V;VACANT LAND;2;;;25;AJ126675;
C;150;3805100;11;20141229 01:20;2/SP90568;
D;150;3805100;11;20141229 01:20;P;;;;;;
D;150;3805100;11;20141229 01:20;P;;;;;;
D;150;3805100;11;20141229 01:20;P;;;;;;
D;150;3805100;11;20141229 01:20;P;;;;;;
D;150;3805100;11;20141229 01:20;V;;;;;;
D;150;3805100;11;20141229 01:20;V;;;;;;
D;150;3805100;11;20141229 01:20;V;;;;;;
D;150;3805100;11;20141229 01:20;V;;;;;;
D;150;3805100;11;20141229 01:20;V;;;;;;
Z;65;11;11;41;
