A;RTSALEDATA;134;20141110 01:10;VALNET;
B;134;1295406;1;20141110 01:10;;11;11;CHURCH ST;ASHFIELD;2131;;;20140926;20141031;230000;;R;RESIDENCE;11;;;0;AJ4239;
C;134;1295406;1;20141110 01:10;11/SP18211;
D;134;1295406;1;20141110 01:10;P;;;;;;
D;134;1295406;1;20141110 01:10;P;;;;;;
D;134;1295406;1;20141110 01:10;V;;;;;;
B;134;1296968;2;20141110 01:10;;1;37;EDWIN ST;CROYDON;2132;;;20140816;20141013;616000;;R;RESIDENCE;1;;;0;AI970454;
C;134;1296968;2;20141110 01:10;1/SP40546;
D;134;1296968;2;20141110 01:10;P;;;;;;
D;134;1296968;2;20141110 01:10;V;;;;;;
D;134;1296968;2;20141110 01:10;V;;;;;;
B;134;1292043;3;20141110 01:10;;22;51;ALT ST;ASHFIELD;2131;;;20140909;20141021;630000;;R;RESIDENCE;22;;;0;AJ6103;
C;134;1292043;3;20141110 01:10;22/SP7022;
D;134;1292043;3;20141110 01:10;P;;;;;;
D;134;1292043;3;20141110 01:10;V;;;;;;
B;134;1297891;4;20141110 01:10;;;110;FREDERICK ST;ASHFIELD;2131;288;M;20140806;20141016;750000;R2;3;WAREHOUSE;;EGC;;0;AJ421;
C;134;1297891;4;20141110 01:10;A/338677;
D;134;1297891;4;20141110 01:10;P;;;;;;
D;134;1297891;4;20141110 01:10;V;;;;;;
B;134;3801088;5;20141110 01:10;;3;2 A;BROWN ST;ASHFIELD;2131;;;20100924;20141023;570000;;R;RESIDENCE;3;;;0;AI998656;
C;134;3801088;5;20141110 01:10;3/SP90092;
D;134;3801088;5;20141110 01:10;P;;;;;;
D;134;3801088;5;20141110 01:10;V;;;;;;
B;134;3801088;6;20141110 01:10;;7 A;2 A;BROWN ST;ASHFIELD;2131;;;20140929;20141020;740000;;R;RESIDENCE;7;;;0;AI996979;
C;134;3801088;6;20141110 01:10;7/SP90092;
D;134;3801088;6;20141110 01:10;P;;;;;;
D;134;3801088;6;20141110 01:10;V;;;;;;
B;134;3801088;7;20141110 01:10;;14 A;2 A;BROWN ST;ASHFIELD;2131;;;20110917;20141030;430000;;R;RESIDENCE;14;;;0;AJ10110;
C;134;3801088;7;20141110 01:10;14/SP90092;
