A;RTSALEDATA;065;20141124 01:11;VALNET;
B;065;539515;1;20141124 01:11;;;20;WARATAH ST;LEETON;2705;1012;M;20141008;20141105;200000;R3;R;RESIDENCE;;AAA;;0;AJ30487;
C;065;539515;1;20141124 01:11;37/48/758606;
D;065;539515;1;20141124 01:11;P;;;;;;
D;065;539515;1;20141124 01:11;V;;;;;;
Z;6;1;1;2;
