A;RTSALEDATA;050;20140721 01:13;VALNET;
B;050;486100;1;20140721 01:13;;3;122;BORELLA RD;EAST ALBURY;2640;;;20140520;20140619;195000;;R;RESIDENCE;3;;;0;AI743204;
C;050;486100;1;20140721 01:13;3/SP36417;
D;050;486100;1;20140721 01:13;P;;;;;;
D;050;486100;1;20140721 01:13;P;;;;;;
D;050;486100;1;20140721 01:13;V;;;;;;
B;050;491279;2;20140721 01:13;;1;474;GRIFFITH RD;LAVINGTON;2641;;;20140602;20140704;106000;;R;RESIDENCE;1;;;0;AI727084;
C;050;491279;2;20140721 01:13;1/SP32133;
D;050;491279;2;20140721 01:13;P;;;;;;
D;050;491279;2;20140721 01:13;P;;;;;;
D;050;491279;2;20140721 01:13;V;;;;;;
D;050;491279;2;20140721 01:13;V;;;;;;
B;050;496720;3;20140721 01:13;;2;481;NEVILLE ST;LAVINGTON;2641;;;20140613;20140704;160000;;R;RESIDENCE;2;;;0;AI730644;
C;050;496720;3;20140721 01:13;2/SP19690;
D;050;496720;3;20140721 01:13;P;;;;;;
D;050;496720;3;20140721 01:13;V;;;;;;
B;050;499568;4;20140721 01:13;;;560;RYAN RD;NORTH ALBURY;2640;616.4;M;20140523;20140616;170000;R1;R;RESIDENCE;;APG;;0;AI743481;
C;050;499568;4;20140721 01:13;359/259474;
D;050;499568;4;20140721 01:13;P;;;;;;
D;050;499568;4;20140721 01:13;P;;;;;;
D;050;499568;4;20140721 01:13;V;;;;;;
B;050;497074;5;20140721 01:13;;;239;OLIVE ST;SOUTH ALBURY;2640;569.1;M;20140529;20140707;258000;R3;R;RESIDENCE;;MDS;;0;AI729950;
C;050;497074;5;20140721 01:13;6/38454;
D;050;497074;5;20140721 01:13;P;;;;;;
D;050;497074;5;20140721 01:13;V;;;;;;
B;050;489333;6;20140721 01:13;;;12;DOONGAN PL;WEST ALBURY;2640;802.3;M;20140613;20140707;320000;R1;R;RESIDENCE;;AWA;;0;AI739257;
C;050;489333;6;20140721 01:13;91/719590;
D;050;489333;6;20140721 01:13;P;;;;;;
D;050;489333;6;20140721 01:13;P;;;;;;
D;050;489333;6;20140721 01:13;V;;;;;;
D;050;489333;6;20140721 01:13;V;;;;;;
B;050;490476;7;20140721 01:13;;;317;FALLON ST;NORTH ALBURY;2640;737.9;M;20140505;20140617;249000;R1;R;RESIDENCE;;ANS;;0;AI724485;
C;050;490476;7;20140721 01:13;1/833047;
D;050;490476;7;20140721 01:13;P;;;;;;
D;050;490476;7;20140721 01:13;V;;;;;;
D;050;490476;7;20140721 01:13;V;;;;;;
B;050;498626;8;20140721 01:13;;2;610;PRUNE ST;SPRINGDALE HEIGHTS;2641;;;20140521;20140707;113000;;R;RESIDENCE;2;;;0;AI730743;
C;050;498626;8;20140721 01:13;2/SP38292;
D;050;498626;8;20140721 01:13;P;;;;;;
D;050;498626;8;20140721 01:13;P;;;;;;
D;050;498626;8;20140721 01:13;V;;;;;;
D;050;498626;8;20140721 01:13;V;;;;;;
B;050;491178;9;20140721 01:13;;1;566;GRAYFERN CT;LAVINGTON;2641;;;20140603;20140630;430000;;R;RESIDENCE;1;;;0;AI742356;
C;050;491178;9;20140721 01:13;1/SP41706;
D;050;491178;9;20140721 01:13;P;;;;;;
D;050;491178;9;20140721 01:13;V;;;;;;
D;050;491178;9;20140721 01:13;V;;;;;;
B;050;491178;10;20140721 01:13;;2;566;GRAYFERN CT;LAVINGTON;2641;;;20140603;20140630;430000;;R;RESIDENCE;2;;;0;AI742356;
C;050;491178;10;20140721 01:13;2/SP41706;
D;050;491178;10;20140721 01:13;P;;;;;;
D;050;491178;10;20140721 01:13;V;;;;;;
D;050;491178;10;20140721 01:13;V;;;;;;
B;050;491178;11;20140721 01:13;;3;566;GRAYFERN CT;LAVINGTON;2641;;;20140603;20140630;430000;;R;RESIDENCE;3;;;0;AI742356;
C;050;491178;11;20140721 01:13;3/SP41706;
D;050;491178;11;20140721 01:13;P;;;;;;
D;050;491178;11;20140721 01:13;V;;;;;;
D;050;491178;11;20140721 01:13;V;;;;;;
B;050;491178;12;20140721 01:13;;4;566;GRAYFERN CT;LAVINGTON;2641;;;20140603;20140630;430000;;R;RESIDENCE;4;;;0;AI742356;
C;050;491178;12;20140721 01:13;4/SP41706;
D;050;491178;12;20140721 01:13;P;;;;;;
D;050;491178;12;20140721 01:13;V;;;;;;
D;050;491178;12;20140721 01:13;V;;;;;;
B;050;496623;13;20140721 01:13;;;704;NALANDA CT;GLENROY;2640;751.1;M;20140430;20140616;273000;R1;R;RESIDENCE;;AGR;;0;AI730658;
C;050;496623;13;20140721 01:13;3/251033;
D;050;496623;13;20140721 01:13;P;;;;;;
D;050;496623;13;20140721 01:13;P;;;;;;
D;050;496623;13;20140721 01:13;V;;;;;;
D;050;496623;13;20140721 01:13;V;;;;;;
D;050;496623;13;20140721 01:13;V;;;;;;
B;050;503379;14;20140721 01:13;;;397;WENVIEW PL;LAVINGTON;2641;707.8;M;20140417;20140630;283000;R1;3;HOUSE;;ALV;;0;AI716350;
C;050;503379;14;20140721 01:13;28/250578;
D;050;503379;14;20140721 01:13;P;;;;;;
D;050;503379;14;20140721 01:13;V;;;;;;
D;050;503379;14;20140721 01:13;V;;;;;;
B;050;503576;15;20140721 01:13;;;490;WILSON ST;ALBURY;2640;503.3;M;20140321;20140619;650000;R1;R;RESIDENCE;;ACA;;0;AI730948;
