A;RTSALEDATA;560;20141201 01:23;VALNET;
B;560;519179;1;20141201 01:23;;;9;DAY ST;HENTY;2658;1012;M;20141010;20141114;175500;RU5;R;RESIDENCE;;VSA;;0;AJ71588;
C;560;519179;1;20141201 01:23;7/A/3990;
D;560;519179;1;20141201 01:23;P;;;;;;
D;560;519179;1;20141201 01:23;P;;;;;;
D;560;519179;1;20141201 01:23;V;;;;;;
D;560;519179;1;20141201 01:23;V;;;;;;
D;560;519179;1;20141201 01:23;V;;;;;;
B;560;520014;2;20141201 01:23;;;78;BALFOUR ST;CULCAIRN;2660;1562;M;20141010;20141107;195000;RU5;R;RESIDENCE;;VCA;;0;AJ43574;
C;560;520014;2;20141201 01:23;1/3/5523;
D;560;520014;2;20141201 01:23;P;;;;;;
D;560;520014;2;20141201 01:23;P;;;;;;
D;560;520014;2;20141201 01:23;V;;;;;;
D;560;520014;2;20141201 01:23;V;;;;;;
B;560;529341;3;20141201 01:23;;;79;ELLIS ST;BROCKLESBY;2642;2023;M;20141023;20141114;35000;RU5;3;CHURCH/LAND;;VBR;;0;AJ50238;
C;560;529341;3;20141201 01:23;19/6431;
D;560;529341;3;20141201 01:23;P;;;;;;
D;560;529341;3;20141201 01:23;P;;;;;;
D;560;529341;3;20141201 01:23;V;;;;;;
B;560;529497;4;20141201 01:23;;;19;ORELDA SIDING RD;BURRUMBUTTOCK;2642;5.12;H;20141029;20141113;380000;RU1;R;RESIDENCE;;HRW;;0;AJ47255;
C;560;529497;4;20141201 01:23;1843/850112;
D;560;529497;4;20141201 01:23;P;;;;;;
D;560;529497;4;20141201 01:23;V;;;;;;
D;560;529497;4;20141201 01:23;V;;;;;;
B;560;527821;5;20141201 01:23;;;22;AIRPARK RD;HOLBROOK;2644;750;M;20141027;20141117;40000;RU1;V;VACANT LAND;;HNC;;0;AJ61770;
C;560;527821;5;20141201 01:23;11/804653;
D;560;527821;5;20141201 01:23;P;;;;;;
D;560;527821;5;20141201 01:23;P;;;;;;
D;560;527821;5;20141201 01:23;V;;;;;;
D;560;527821;5;20141201 01:23;V;;;;;;
B;560;531602;6;20141201 01:23;;;81;NIOKA RD;JINDERA;2642;42.58;H;20141030;20141107;500000;RU4;V;VACANT LAND;;FJB;;0;AJ39296;
C;560;531602;6;20141201 01:23;34/592741;
D;560;531602;6;20141201 01:23;P;;;;;;
D;560;531602;6;20141201 01:23;P;;;;;;
D;560;531602;6;20141201 01:23;V;;;;;;
Z;36;6;6;22;
