A;RTSALEDATA;560;20150928 01:17;VALNET;
B;560;519115;1;20150928 01:17;;;30;ROSLER PDE;HENTY;2658;2251;M;20150813;20150911;220500;RU5;R;RESIDENCE;;VSB;;0;AJ831117;
C;560;519115;1;20150928 01:17;201/753741;
D;560;519115;1;20150928 01:17;P;;;;;;
D;560;519115;1;20150928 01:17;P;;;;;;
D;560;519115;1;20150928 01:17;V;;;;;;
D;560;519115;1;20150928 01:17;V;;;;;;
B;560;3578997;2;20150928 01:17;;;105;PIONEER DR;JINDERA;2642;4000;M;20150716;20150907;127000;R2;V;VACANT LAND;;DJD;;0;AJ825672;
C;560;3578997;2;20150928 01:17;3/286299;
D;560;3578997;2;20150928 01:17;P;;;;;;
D;560;3578997;2;20150928 01:17;P;;;;;;
D;560;3578997;2;20150928 01:17;V;;;;;;
D;560;3578997;2;20150928 01:17;V;;;;;;
D;560;3578997;2;20150928 01:17;V;;;;;;
D;560;3578997;2;20150928 01:17;V;;;;;;
B;560;531187;3;20150928 01:17;;;85;GIBSON ST;JINDERA;2642;2023;M;20150731;20150911;300000;RU5;R;RESIDENCE;;VJB;;0;AJ832598;
C;560;531187;3;20150928 01:17;71, 72/583298;
D;560;531187;3;20150928 01:17;P;;;;;;
D;560;531187;3;20150928 01:17;V;;;;;;
D;560;531187;3;20150928 01:17;V;;;;;;
B;560;528903;4;20150928 01:17;;;17;DICKSON ST;WOOMARGAMA;2644;4047;M;20150519;20150818;38000;RU5;V;VACANT LAND;;VWO;;0;AJ822799;
C;560;528903;4;20150928 01:17;1, 2/3/759118;
D;560;528903;4;20150928 01:17;P;;;;;;
D;560;528903;4;20150928 01:17;P;;;;;;
D;560;528903;4;20150928 01:17;V;;;;;;
B;560;3876956;5;20150928 01:17;;;1;THE BEND;HOLBROOK;2644;1.1;H;20141222;20141222;20171;;3;RURAL;;;;0;AJ696583;
C;560;3876956;5;20150928 01:17;PT 1/1207073;
D;560;3876956;5;20150928 01:17;P;;;;;;
D;560;3876956;5;20150928 01:17;V;;;;;;
D;560;3876956;5;20150928 01:17;V;;;;;;
B;560;3876959;6;20150928 01:17;;;9085;HUME HIGHWAY;HOLBROOK;2644;2482;M;20150702;20150710;1800;;3;FARM;;;;0;AJ696582;
C;560;3876959;6;20150928 01:17;PT 2/1207073;
D;560;3876959;6;20150928 01:17;P;;;;;;
D;560;3876959;6;20150928 01:17;P;;;;;;
D;560;3876959;6;20150928 01:17;V;;;;;;
B;560;3877335;7;20150928 01:17;;;LOTS 1 & 2;HENTY-COOKARDINIA ROAD;COOKARDINIA;2650;5.983;H;20150107;20150807;16385;;V;VACANT LAND;;;;0;AJ795726;
C;560;3877335;7;20150928 01:17;1, 2/1208653;
D;560;3877335;7;20150928 01:17;P;;;;;;
D;560;3877335;7;20150928 01:17;P;;;;;;
D;560;3877335;7;20150928 01:17;V;;;;;;
Z;41;7;7;25;
