A;RTSALEDATA;071;20151221 01:13;VALNET;
B;071;3036874;1;20151221 01:14;;;25;LANGLAND ST;TUMBARUMBA;2653;2900;M;20150901;20151204;75000;R1;V;VACANT LAND;;ABB;;0;AK53206;
C;071;3036874;1;20151221 01:14;12/1059997;
D;071;3036874;1;20151221 01:14;P;;;;;;
D;071;3036874;1;20151221 01:14;P;;;;;;
D;071;3036874;1;20151221 01:14;V;;;;;;
D;071;3036874;1;20151221 01:14;V;;;;;;
B;071;554212;2;20151221 01:14;;;29;THE PARADE;TUMBARUMBA;2653;1119.3;M;20140819;20151201;650000;B2;3;SHOPS;;LCT;;0;AK67835;
C;071;554212;2;20151221 01:14;A, B/101759 31, 32/523989;
D;071;554212;2;20151221 01:14;P;;;;;;
D;071;554212;2;20151221 01:14;P;;;;;;
D;071;554212;2;20151221 01:14;V;;;;;;
Z;13;2;2;7;
