A;RTSALEDATA;052;20151207 01:16;VALNET;
B;052;510434;1;20151207 01:16;URANAWAY;;15144;KIDMAN WAY;WALLANTHERY;2675;2321;H;20150512;20150630;581800;RU1;3;FARMLANDS;;WLG;;0;AJ849398;
C;052;510434;1;20151207 01:16;3214/765419 Western Land Lease 13480;
D;052;510434;1;20151207 01:16;P;;;;;;
D;052;510434;1;20151207 01:16;P;;;;;;
D;052;510434;1;20151207 01:16;P;;;;;;
D;052;510434;1;20151207 01:16;V;;;;;;
D;052;510434;1;20151207 01:16;V;;;;;;
D;052;510434;1;20151207 01:16;V;;;;;;
D;052;510434;1;20151207 01:16;V;;;;;;
B;052;509765;2;20151207 01:16;;;87;COWPER ST;HILLSTON;2675;999;M;20151110;20151117;125000;RU5;R;RESIDENCE;;HHT;;0;AK20765;
C;052;509765;2;20151207 01:16;2/238185;
D;052;509765;2;20151207 01:16;P;;;;;;
D;052;509765;2;20151207 01:16;V;;;;;;
B;052;509857;3;20151207 01:16;;;22;GRATTAN ST;HILLSTON;2675;1012;M;20150930;20151117;110000;RU5;R;RESIDENCE;;HHT;;0;AK15784;
C;052;509857;3;20151207 01:16;6/17/257;
D;052;509857;3;20151207 01:16;P;;;;;;
D;052;509857;3;20151207 01:16;P;;;;;;
D;052;509857;3;20151207 01:16;V;;;;;;
Z;20;3;3;12;
