A;RTSALEDATA;140;20150928 01:13;VALNET;
B;140;1485365;1;20150928 01:13;;24;105 A;VANESSA ST;KINGSGROVE;2208;173;M;20150806;20150916;450000;;3;INDUSTRIALUNIT;24;;;0;AJ822264;
C;140;1485365;1;20150928 01:13;24/SP67304;
D;140;1485365;1;20150928 01:13;P;;;;;;
D;140;1485365;1;20150928 01:13;V;;;;;;
D;140;1485365;1;20150928 01:13;V;;;;;;
B;140;1468723;2;20150928 01:13;;9;50;GEORGE ST;MORTDALE;2223;;;20150728;20150908;450000;;R;RESIDENCE;9;;;0;AJ821475;
C;140;1468723;2;20150928 01:13;9/SP7245;
D;140;1468723;2;20150928 01:13;P;;;;;;
D;140;1468723;2;20150928 01:13;V;;;;;;
B;140;1469421;3;20150928 01:13;;3;15;GORDON ST;HURSTVILLE;2220;;;20150808;20150911;898000;;R;RESIDENCE;3;;;0;AJ823772;
C;140;1469421;3;20150928 01:13;3/SP57639;
D;140;1469421;3;20150928 01:13;P;;;;;;
D;140;1469421;3;20150928 01:13;P;;;;;;
D;140;1469421;3;20150928 01:13;V;;;;;;
B;140;1466296;4;20150928 01:13;;;29;DOUGLAS HAIG ST;OATLEY;2223;739.8;M;20150725;20150907;1580000;R2;R;RESIDENCE;;XHH;;0;AJ821720;
C;140;1466296;4;20150928 01:13;1/11934;
D;140;1466296;4;20150928 01:13;P;;;;;;
D;140;1466296;4;20150928 01:13;P;;;;;;
D;140;1466296;4;20150928 01:13;V;;;;;;
B;140;1463798;5;20150928 01:13;;9;72;CARRINGTON AVE;HURSTVILLE;2220;;;20150725;20150910;701000;;R;RESIDENCE;9;;;0;AJ818974;
C;140;1463798;5;20150928 01:13;9/SP61176;
D;140;1463798;5;20150928 01:13;P;;;;;;
D;140;1463798;5;20150928 01:13;V;;;;;;
B;140;1458573;6;20150928 01:13;;9;1;APSLEY ST;PENSHURST;2222;;;20150801;20150914;860000;;R;RESIDENCE;9;;;0;AJ828953;
C;140;1458573;6;20150928 01:13;9/SP62156;
D;140;1458573;6;20150928 01:13;P;;;;;;
D;140;1458573;6;20150928 01:13;V;;;;;;
D;140;1458573;6;20150928 01:13;V;;;;;;
B;140;1469218;7;20150928 01:13;;;216;GLOUCESTER RD;HURSTVILLE;2220;670.3;M;20150801;20150914;1730000;R2;R;RESIDENCE;;CAA;;0;AJ835699;
C;140;1469218;7;20150928 01:13;A/397003;
D;140;1469218;7;20150928 01:13;P;;;;;;
D;140;1469218;7;20150928 01:13;P;;;;;;
D;140;1469218;7;20150928 01:13;V;;;;;;
D;140;1469218;7;20150928 01:13;V;;;;;;
B;140;1469548;8;20150928 01:13;;;27;GREENLAND AVE;PEAKHURST;2210;461.6;M;20150815;20150911;852000;R2;R;RESIDENCE;;XFF;;0;AJ834626;
C;140;1469548;8;20150928 01:13;22/16980;
D;140;1469548;8;20150928 01:13;P;;;;;;
D;140;1469548;8;20150928 01:13;V;;;;;;
B;140;1459407;9;20150928 01:13;;;18;BALFOUR RD;NARWEE;2209;792.59;M;20150725;20150910;1535000;R2;R;RESIDENCE;;XFF;;0;AJ827524;
C;140;1459407;9;20150928 01:13;7/15679;
D;140;1459407;9;20150928 01:13;P;;;;;;
D;140;1459407;9;20150928 01:13;V;;;;;;
B;140;1464900;10;20150928 01:13;;;22;COREEN AVE;PEAKHURST;2210;461.6;M;20150616;20150908;1057500;R2;R;RESIDENCE;;XGG;;0;AJ821875;
C;140;1464900;10;20150928 01:13;3/31882;
D;140;1464900;10;20150928 01:13;P;;;;;;
D;140;1464900;10;20150928 01:13;P;;;;;;
D;140;1464900;10;20150928 01:13;V;;;;;;
D;140;1464900;10;20150928 01:13;V;;;;;;
B;140;1467575;11;20150928 01:13;;;925;FOREST RD;LUGARNO;2210;556.4;M;20150711;20150914;980000;R2;R;RESIDENCE;;LGG;;0;AJ836955;
C;140;1467575;11;20150928 01:13;3/207639;
D;140;1467575;11;20150928 01:13;P;;;;;;
D;140;1467575;11;20150928 01:13;V;;;;;;
D;140;1467575;11;20150928 01:13;V;;;;;;
