A;RTSALEDATA;300;20151019 01:19;VALNET;
B;300;3882931;1;20151019 01:19;OREGAN;;;COBBADAH RD;BINGARA;2404;28.27;H;20150610;20150723;147500;;3;FARM;;;;0;AJ891217;
C;300;3882931;1;20151019 01:19;1, 2/1131448;
D;300;3882931;1;20151019 01:19;P;;;;;;
D;300;3882931;1;20151019 01:19;V;;;;;;
Z;6;1;1;2;
