A;RTSALEDATA;300;20151102 01:11;VALNET;
B;300;2689904;1;20151102 01:11;;;66;ALLAN CUNNINGHAM RD;WARIALDA RAIL;2402;6652;M;20150909;20151007;50000;RU5;R;RESIDENCE;;VWR;;0;AJ926656;
C;300;2689904;1;20151102 01:11;1, 2/A/5664;
D;300;2689904;1;20151102 01:11;P;;;;;;
D;300;2689904;1;20151102 01:11;V;;;;;;
B;300;3794041;2;20151102 01:11;BLUE NOBBY;;743;HORTON RD;COBBADAH;2347;1140;H;20150729;20150828;1400000;RU1;3;FARM;;RGR;;0;AJ838268;
C;300;3794041;2;20151102 01:11;2/701771 4/754824 Enclosure Permit 19266;
D;300;3794041;2;20151102 01:11;P;;;;;;
D;300;3794041;2;20151102 01:11;P;;;;;;
D;300;3794041;2;20151102 01:11;V;;;;;;
D;300;3794041;2;20151102 01:11;V;;;;;;
B;300;3884697;3;20151102 01:11;;;LOTS 2 & 3;KURRAJONG HILLS ROAD;WARIALDA;2402;20.3;H;20141013;20150918;31558;;V;VACANT LAND;;;;0;AJ913643;
C;300;3884697;3;20151102 01:11;2, 3/1210533;
D;300;3884697;3;20151102 01:11;P;;;;;;
D;300;3884697;3;20151102 01:11;P;;;;;;
D;300;3884697;3;20151102 01:11;V;;;;;;
B;300;3884482;4;20151102 01:11;;;;;COBBADAH;2347;52.234;H;20150911;20150911;77821;;V;VACANT LAND;;;;0;AJ904332;
C;300;3884482;4;20151102 01:11;1/1210409;
D;300;3884482;4;20151102 01:11;P;;;;;;
D;300;3884482;4;20151102 01:11;P;;;;;;
D;300;3884482;4;20151102 01:11;V;;;;;;
B;300;3766543;5;20151102 01:11;PARADISE;;;MOREENA MAIL RD;BANGHEET;2404;476.81;H;20150710;20150821;85000;RU1;V;VACANT LAND;;RRM;;0;AJ848719;
C;300;3766543;5;20151102 01:11;62, 63/704632 Special Lease 181485;
D;300;3766543;5;20151102 01:11;P;;;;;;
D;300;3766543;5;20151102 01:11;V;;;;;;
Z;26;5;5;14;
