A;RTSALEDATA;238;20151214 01:20;VALNET;
B;238;2632854;1;20151214 01:20;;;50;DUBBO ST;COONAMBLE;2829;1012;M;20151109;20151204;93000;R1;R;RESIDENCE;;AAD;;0;AK52827;
C;238;2632854;1;20151214 01:20;B/324644;
D;238;2632854;1;20151214 01:20;P;;;;;;
D;238;2632854;1;20151214 01:20;V;;;;;;
B;238;2633648;2;20151214 01:20;;;6;WINGADEE ST;COONAMBLE;2829;1410;M;20151022;20151126;230000;R1;R;RESIDENCE;;AAA;;0;AK38835;
C;238;2633648;2;20151214 01:20;1/385140;
D;238;2633648;2;20151214 01:20;P;;;;;;
D;238;2633648;2;20151214 01:20;P;;;;;;
D;238;2633648;2;20151214 01:20;V;;;;;;
D;238;2633648;2;20151214 01:20;V;;;;;;
Z;12;2;2;6;
