A;RTSALEDATA;068;20150928 01:10;VALNET;
B;068;3382302;1;20150928 01:10;DEEP CREEK MARINA;;;PERRICOOTA RD;MOAMA;2731;207;M;20150722;20150901;140000;SP3;3;BOAT MOORING;;TI;;0;AJ822553;
C;068;3382302;1;20150928 01:10;5/286149;
D;068;3382302;1;20150928 01:10;P;;;;;;
D;068;3382302;1;20150928 01:10;V;;;;;;
B;068;3091361;2;20150928 01:10;;2;29;ECHUCA ST;MOAMA;2731;;;20150713;20150911;240000;;R;RESIDENCE;2;;;0;AJ831848;
C;068;3091361;2;20150928 01:10;2/SP72429;
D;068;3091361;2;20150928 01:10;P;;;;;;
D;068;3091361;2;20150928 01:10;V;;;;;;
B;068;546591;3;20150928 01:10;;;2;KOOKABURRA CL;MOAMA;2731;779;M;20150623;20150828;300000;R1;R;RESIDENCE;;ZA1;;0;AJ807540;
C;068;546591;3;20150928 01:10;80/270064;
D;068;546591;3;20150928 01:10;P;;;;;;
D;068;546591;3;20150928 01:10;V;;;;;;
B;068;544994;4;20150928 01:10;;2;6;ECHUCA ST;MOAMA;2731;;;20150706;20150821;200000;;R;RESIDENCE;2;;;0;AJ808314;
C;068;544994;4;20150928 01:10;2/SP10749;
D;068;544994;4;20150928 01:10;P;;;;;;
D;068;544994;4;20150928 01:10;V;;;;;;
D;068;544994;4;20150928 01:10;V;;;;;;
B;068;544994;5;20150928 01:10;;4;6;ECHUCA ST;MOAMA;2731;;;20150706;20150821;200000;;R;RESIDENCE;4;;;0;AJ808315;
C;068;544994;5;20150928 01:10;4/SP10749;
D;068;544994;5;20150928 01:10;P;;;;;;
D;068;544994;5;20150928 01:10;V;;;;;;
D;068;544994;5;20150928 01:10;V;;;;;;
B;068;545684;6;20150928 01:10;;;91;PERRICOOTA RD;MOAMA;2731;7097;M;20150402;20150831;1500000;E3;R;RESIDENCE;;EM2;;0;AJ823509;
C;068;545684;6;20150928 01:10;1/529335;
D;068;545684;6;20150928 01:10;P;;;;;;
D;068;545684;6;20150928 01:10;P;;;;;;
D;068;545684;6;20150928 01:10;V;;;;;;
D;068;545684;6;20150928 01:10;V;;;;;;
B;068;3871482;7;20150928 01:10;;;;BOTTLEBRUSH DR;MOAMA;2731;1500;M;20150225;20150910;192000;R2;V;VACANT LAND;;RR2;;0;AJ836339;
C;068;3871482;7;20150928 01:10;14/1211651;
D;068;3871482;7;20150928 01:10;P;;;;;;
D;068;3871482;7;20150928 01:10;P;;;;;;
D;068;3871482;7;20150928 01:10;V;;;;;;
B;068;3776031;8;20150928 01:10;;;6;LYNN CT;MOAMA;2731;2239;M;20150709;20150820;182000;R2;V;VACANT LAND;;RR2;;0;AJ818961;
C;068;3776031;8;20150928 01:10;7/1196818;
D;068;3776031;8;20150928 01:10;P;;;;;;
D;068;3776031;8;20150928 01:10;V;;;;;;
D;068;3776031;8;20150928 01:10;V;;;;;;
Z;40;8;8;22;
