A;RTSALEDATA;109;20150713 01:18;VALNET;
B;109;1214656;1;20150713 01:18;;;16;CANOWINDRA ST;CANOWINDRA;2804;2011;M;20150429;20150612;240000;R1;R;RESIDENCE;;ZNC;;0;AJ625907;
C;109;1214656;1;20150713 01:18;10/3/758221;
D;109;1214656;1;20150713 01:18;P;;;;;;
D;109;1214656;1;20150713 01:18;V;;;;;;
B;109;1215287;2;20150713 01:18;LICCONI;;246;MOORBEL DR;MOORBEL;2804;8094;M;20150428;20150609;245000;R5;R;RESIDENCE;;RRC;;0;AJ582774;
C;109;1215287;2;20150713 01:18;234/750147;
D;109;1215287;2;20150713 01:18;P;;;;;;
D;109;1215287;2;20150713 01:18;P;;;;;;
D;109;1215287;2;20150713 01:18;V;;;;;;
B;109;1216756;3;20150713 01:18;;;109;PYE ST;EUGOWRA;2806;3.24;H;20150427;20150525;180000;RU1;R;RESIDENCE;;RHD;;0;AJ624669;
C;109;1216756;3;20150713 01:18;45, 48/750159;
D;109;1216756;3;20150713 01:18;P;;;;;;
D;109;1216756;3;20150713 01:18;V;;;;;;
D;109;1216756;3;20150713 01:18;V;;;;;;
B;109;1219374;4;20150713 01:18;CONAMORE;;263;BORENORE RD;BORENORE;2800;6222;M;20150427;20150622;399000;RU1;R;RESIDENCE;;RRR;;0;AJ607938;
C;109;1219374;4;20150713 01:18;136/756910;
D;109;1219374;4;20150713 01:18;P;;;;;;
D;109;1219374;4;20150713 01:18;P;;;;;;
D;109;1219374;4;20150713 01:18;V;;;;;;
D;109;1219374;4;20150713 01:18;V;;;;;;
B;109;3859010;5;20150713 01:18;MERRIBURRA;;504;BURRAWONG RD;CUMNOCK;2867;4.36;H;20141124;20150501;5106;;V;VACANT LAND;;;;0;AJ525305;
C;109;3859010;5;20150713 01:18;1/1206813;
D;109;3859010;5;20150713 01:18;P;;;;;;
D;109;3859010;5;20150713 01:18;V;;;;;;
B;109;3859024;6;20150713 01:18;TONELLE;;71;TOWNSEND RD;SPRING HILL;2800;2.414;H;20140730;20150501;13956;;V;VACANT LAND;;;;0;AJ520332;
C;109;3859024;6;20150713 01:18;1/1206179;
D;109;3859024;6;20150713 01:18;P;;;;;;
D;109;3859024;6;20150713 01:18;P;;;;;;
D;109;3859024;6;20150713 01:18;V;;;;;;
B;109;3858982;7;20150713 01:18;;;LOTS 1-3 D;PH: COOLAMIN, CO: WELLINGTON;EUCHAREENA;2866;9.763;H;20140808;20150508;4952;;V;VACANT LAND;;;;0;AJ528225;
C;109;3858982;7;20150713 01:18;PT 1, 2/1206585;
D;109;3858982;7;20150713 01:18;P;;;;;;
D;109;3858982;7;20150713 01:18;V;;;;;;
B;109;3859463;8;20150713 01:18;;;;BOULTON RD;MARCH;2800;7200;M;20140610;20141204;6000;;V;VACANT LAND;;;;0;AJ132611;
C;109;3859463;8;20150713 01:18;PT 31/1203985;
D;109;3859463;8;20150713 01:18;P;;;;;;
D;109;3859463;8;20150713 01:18;P;;;;;;
D;109;3859463;8;20150713 01:18;V;;;;;;
B;109;3859443;9;20150713 01:18;;;1&2/120544;OFF GARRA RD;GARRA;2866;1000;M;20140730;20150508;293;;V;VACANT LAND;;;;0;AJ543804;
C;109;3859443;9;20150713 01:18;1, 2/1205446;
D;109;3859443;9;20150713 01:18;P;;;;;;
D;109;3859443;9;20150713 01:18;V;;;;;;
B;109;3859479;10;20150713 01:18;;;;SANDY CREEK RD;MOLONG;2866;4.92;H;20140901;20150527;150000;;V;VACANT LAND;;;;0;AJ534833;
C;109;3859479;10;20150713 01:18;511/1207471;
D;109;3859479;10;20150713 01:18;P;;;;;;
D;109;3859479;10;20150713 01:18;P;;;;;;
D;109;3859479;10;20150713 01:18;V;;;;;;
D;109;3859479;10;20150713 01:18;V;;;;;;
Z;50;10;10;28;
