A;RTSALEDATA;098;20120625 01:38;VALNET;
B;098;2927532;1;20120625 01:38;;;5;COOINDA PL;KIAMA;2533;264;M;20120319;20120605;465000;R2;R;RESIDENCE;;KAL;;0;AH42284;
C;098;2927532;1;20120625 01:38;31/1043672;
D;098;2927532;1;20120625 01:38;P;;;;;;
D;098;2927532;1;20120625 01:38;V;;;;;;
B;098;1030133;2;20120625 01:38;;;16;TARRANT AVE;KIAMA DOWNS;2533;651.1;M;20120504;20120615;580000;R2;3;HOUSE;;KAG;;0;AH56896;
C;098;1030133;2;20120625 01:38;368/263272;
D;098;1030133;2;20120625 01:38;P;;;;;;
D;098;1030133;2;20120625 01:38;P;;;;;;
D;098;1030133;2;20120625 01:38;V;;;;;;
B;098;1030253;3;20120625 01:38;;7;144;TERRALONG ST;KIAMA;2533;;;20120423;20120604;352000;;R;RESIDENCE;7;;;0;AH38479;
C;098;1030253;3;20120625 01:38;7/SP21425;
D;098;1030253;3;20120625 01:38;P;;;;;;
D;098;1030253;3;20120625 01:38;V;;;;;;
B;098;1025284;4;20120625 01:38;;;38;GIRRAWHEEN AVE;KIAMA;2533;600.7;M;20120427;20120524;620000;R2;R;RESIDENCE;;KAL;;0;AH58083;
C;098;1025284;4;20120625 01:38;433/208118;
D;098;1025284;4;20120625 01:38;P;;;;;;
D;098;1025284;4;20120625 01:38;P;;;;;;
D;098;1025284;4;20120625 01:38;V;;;;;;
B;098;1030903;5;20120625 01:38;;;122;WYALLA RD;JAMBEROO;2533;967.5;M;20120518;20120601;300000;RU2;R;RESIDENCE;;KRE;;0;AH40900;
C;098;1030903;5;20120625 01:38;1/744641;
D;098;1030903;5;20120625 01:38;P;;;;;;
D;098;1030903;5;20120625 01:38;P;;;;;;
D;098;1030903;5;20120625 01:38;V;;;;;;
D;098;1030903;5;20120625 01:38;V;;;;;;
B;098;1023300;6;20120625 01:38;;;8;BROOK ST;GERRINGONG;2534;570.1;M;20120516;20120608;412000;R2;R;RESIDENCE;;GAL;;0;AH49582;
C;098;1023300;6;20120625 01:38;22/250008;
D;098;1023300;6;20120625 01:38;P;;;;;;
D;098;1023300;6;20120625 01:38;P;;;;;;
D;098;1023300;6;20120625 01:38;V;;;;;;
B;098;1026131;7;20120625 01:38;;8;18;HOTHERSAL ST;KIAMA;2533;;;20120508;20120529;200000;;R;RESIDENCE;8;;;0;AH42885;
C;098;1026131;7;20120625 01:38;8/SP62590;
D;098;1026131;7;20120625 01:38;P;;;;;;
D;098;1026131;7;20120625 01:38;P;;;;;;
D;098;1026131;7;20120625 01:38;V;;;;;;
D;098;1026131;7;20120625 01:38;V;;;;;;
B;098;1028741;8;20120625 01:38;;;138;RIVERSIDE DR;KIAMA DOWNS;2533;701.9;M;20120405;20120517;412500;R2;R;RESIDENCE;;MAL;;0;AH49377;
C;098;1028741;8;20120625 01:38;824/219105;
D;098;1028741;8;20120625 01:38;P;;;;;;
D;098;1028741;8;20120625 01:38;V;;;;;;
D;098;1028741;8;20120625 01:38;V;;;;;;
B;098;3361042;9;20120625 01:38;;2;124;TERRALONG ST;KIAMA;2533;;;20120508;20120601;640000;;3;RETAIL SHOP;2;;;0;AH59422;
C;098;3361042;9;20120625 01:38;2/SP80063;
D;098;3361042;9;20120625 01:38;P;;;;;;
D;098;3361042;9;20120625 01:38;V;;;;;;
D;098;3361042;9;20120625 01:38;V;;;;;;
B;098;3420731;10;20120625 01:38;;3;3;BROWN ST;KIAMA;2533;519;M;20120308;20120615;660000;;3;WAREHOUSE;3;;;0;AH57396;
C;098;3420731;10;20120625 01:38;3/SP81516;
D;098;3420731;10;20120625 01:38;P;;;;;;
D;098;3420731;10;20120625 01:38;V;;;;;;
Z;51;10;10;29;
