A;007;20120123 04:04;VALNET;
B;007;3378137;1;20120123 04:04;;;15;DAY ST;MUSWELLBROOK;2333;723.6;M;20111116;20111212;145500;R1;V;VACANT LAND;;AB;;0;AG696031;
C;007;3378137;1;20120123 04:04;1015/1124616;
D;007;3378137;1;20120123 04:04;P;;;;;;
D;007;3378137;1;20120123 04:04;P;;;;;;
D;007;3378137;1;20120123 04:04;V;;;;;;
B;007;3500061;2;20120123 04:05;;;17;GRANT MILLER ST;MUSWELLBROOK;2333;1322;M;20111017;20111116;139500;R1;V;VACANT LAND;;AB;;0;AG731141;
C;007;3500061;2;20120123 04:05;1155/1143617;
D;007;3500061;2;20120123 04:05;P;;;;;;
D;007;3500061;2;20120123 04:05;V;;;;;;
B;007;3496893;3;20120123 04:05;;;5;DAY ST;MUSWELLBROOK;2333;;;20111019;20111130;320000;;R;RESIDENCE;1;;;0;AG745254;
C;007;3496893;3;20120123 04:05;1/SP83271;
D;007;3496893;3;20120123 04:05;P;;;;;;
D;007;3496893;3;20120123 04:05;P;;;;;;
D;007;3496893;3;20120123 04:05;V;;;;;;
B;007;3570167;4;20120123 04:05;;;20;WATTLE ST;MUSWELLBROOK;2333;629;M;20111121;20111221;149500;R1;V;VACANT LAND;;AB;;0;AG725688;
C;007;3570167;4;20120123 04:05;1205/1151856;
D;007;3570167;4;20120123 04:05;P;;;;;;
D;007;3570167;4;20120123 04:05;P;;;;;;
D;007;3570167;4;20120123 04:05;V;;;;;;
B;007;3570174;5;20120123 04:05;;;6;WATTLE ST;MUSWELLBROOK;2333;653.1;M;20111114;20111214;149500;R1;V;VACANT LAND;;AB;;0;AG715883;
C;007;3570174;5;20120123 04:05;1212/1151856;
D;007;3570174;5;20120123 04:05;P;;;;;;
D;007;3570174;5;20120123 04:05;P;;;;;;
D;007;3570174;5;20120123 04:05;V;;;;;;
B;007;3618952;6;20120123 04:05;;;;GIANTS CREEK RD;SANDY HOLLOW;2333;294.58;H;20111019;20111130;600000;;V;VACANT LAND;;;;0;AG671462;
C;007;3618952;6;20120123 04:05;217/39502 1/379111 110/665497 110/665498 109, 159, 161, 204, 205/75094;
C;007;3618952;6;20120123 04:05;0;
D;007;3618952;6;20120123 04:05;P;;;;;;
D;007;3618952;6;20120123 04:05;V;;;;;;
B;007;196668;7;20120123 04:05;;;1738;SANDY CREEK RD;MCCULLYS GAP;2333;32.37;H;20111130;20111221;35000;RU1;V;VACANT LAND;;RY;;0;AG732319;
C;007;196668;7;20120123 04:05;174, 175/752490;
D;007;196668;7;20120123 04:05;P;;;;;;
D;007;196668;7;20120123 04:05;V;;;;;;
B;007;196788;8;20120123 04:05;;;1618;GOLDEN HWY;SANDY HOLLOW;2333;7.843;H;20111118;20111201;1400000;RU1;3;TOURIST PARK;;HR;;0;AG731652;
C;007;196788;8;20120123 04:05;141/588615 1/653983;
D;007;196788;8;20120123 04:05;P;;;;;;
D;007;196788;8;20120123 04:05;P;;;;;;
D;007;196788;8;20120123 04:05;V;;;;;;
D;007;196788;8;20120123 04:05;V;;;;;;
B;007;197757;9;20120123 04:05;;;86;BROOK ST;MUSWELLBROOK;2333;1384;M;20111102;20111214;290000;R1;R;RESIDENCE;;AT;;0;AG737135;
C;007;197757;9;20120123 04:05;86/1104667;
D;007;197757;9;20120123 04:05;P;;;;;;
D;007;197757;9;20120123 04:05;V;;;;;;
B;007;200896;10;20120123 04:06;;;5;TINDALE ST;MUSWELLBROOK;2333;676.6;M;20111028;20120111;230000;R1;R;RESIDENCE;;AH;;0;AG750334;
C;007;200896;10;20120123 04:06;128/233508;
D;007;200896;10;20120123 04:06;P;;;;;;
D;007;200896;10;20120123 04:06;P;;;;;;
D;007;200896;10;20120123 04:06;V;;;;;;
B;007;3151885;11;20120123 04:06;;;;ROSELLA CL;MUSCLE CREEK;2333;1.975;H;20111108;20111220;250000;R5;V;VACANT LAND;;AZ;;0;AG731459;
C;007;3151885;11;20120123 04:06;211/1078237;
D;007;3151885;11;20120123 04:06;P;;;;;;
D;007;3151885;11;20120123 04:06;P;;;;;;
D;007;3151885;11;20120123 04:06;V;;;;;;
D;007;3151885;11;20120123 04:06;V;;;;;;
B;007;3216822;12;20120123 04:06;;2;2 B;DOYLE LANE;MUSWELLBROOK;2333;;;20111123;20111219;270000;;R;RESIDENCE;1;;;0;AG725229;
C;007;3216822;12;20120123 04:06;1/SP76012;
D;007;3216822;12;20120123 04:06;P;;;;;;
D;007;3216822;12;20120123 04:06;V;;;;;;
D;007;3216822;12;20120123 04:06;V;;;;;;
B;007;3232680;13;20120123 04:06;;;16;JOHN HOWE CCT;MUSWELLBROOK;2333;1033;M;20111109;20111129;129500;R1;V;VACANT LAND;;AB;;0;AG741050;
C;007;3232680;13;20120123 04:06;508/1089307;
D;007;3232680;13;20120123 04:06;P;;;;;;
D;007;3232680;13;20120123 04:06;V;;;;;;
B;007;3328941;14;20120123 04:06;;;6;NORTHERLY CL;MUSWELLBROOK;2333;830.4;M;20111104;20111202;125000;R1;V;VACANT LAND;;AM;;0;AG743861;
C;007;3328941;14;20120123 04:06;44/1112082;
D;007;3328941;14;20120123 04:06;P;;;;;;
D;007;3328941;14;20120123 04:06;V;;;;;;
B;007;3328946;15;20120123 04:06;;;11;NORTHVIEW CCT;MUSWELLBROOK;2333;727;M;20111020;20111212;420000;R1;R;RESIDENCE;;AM;;0;AG715328;
C;007;3328946;15;20120123 04:06;49/1112082;
D;007;3328946;15;20120123 04:06;P;;;;;;
D;007;3328946;15;20120123 04:06;P;;;;;;
D;007;3328946;15;20120123 04:06;V;;;;;;
Z;74;15;16;41;
