A;085;20120109 02:57;VALNET;
B;085;727716;1;20120109 02:57;;14;54;LANDERS RD;LANE COVE NORTH;2066;;;20111111;20111220;485000;;3;HOME UNIT;14;;;0;AG712806;
C;085;727716;1;20120109 02:57;14/SP5535;
D;085;727716;1;20120109 02:57;P;;;;;;
D;085;727716;1;20120109 02:57;V;;;;;;
D;085;727716;1;20120109 02:57;V;;;;;;
B;085;727876;2;20120109 02:57;;8;8;LANDERS RD;LANE COVE NORTH;2066;;;20111005;20111214;575000;;3;HOME UNIT;8;;;0;AG714613;
C;085;727876;2;20120109 02:57;8/SP2377;
D;085;727876;2;20120109 02:57;P;;;;;;
D;085;727876;2;20120109 02:57;P;;;;;;
D;085;727876;2;20120109 02:57;V;;;;;;
D;085;727876;2;20120109 02:57;V;;;;;;
B;085;727876;3;20120109 02:57;;8;8;LANDERS RD;LANE COVE NORTH;2066;;;20111005;20111214;575000;;3;HOME UNIT;22;;;0;AG714613;
C;085;727876;3;20120109 02:57;22/SP2377;
D;085;727876;3;20120109 02:57;P;;;;;;
D;085;727876;3;20120109 02:57;P;;;;;;
D;085;727876;3;20120109 02:57;V;;;;;;
D;085;727876;3;20120109 02:57;V;;;;;;
B;085;727876;4;20120109 02:57;;8;8;LANDERS RD;LANE COVE NORTH;2066;;;20111005;20111214;575000;;3;HOME UNIT;23;;;0;AG714613;
C;085;727876;4;20120109 02:57;23/SP2377;
D;085;727876;4;20120109 02:57;P;;;;;;
D;085;727876;4;20120109 02:57;P;;;;;;
D;085;727876;4;20120109 02:57;V;;;;;;
D;085;727876;4;20120109 02:57;V;;;;;;
B;085;730714;5;20120109 02:57;;;39;NUNDAH ST;LANE COVE NORTH;2066;845.1;M;20111027;20111208;1320000;R2;3;HOUSE;;RAG;;0;AG713555;
C;085;730714;5;20120109 02:57;21/6/7817;
D;085;730714;5;20120109 02:57;P;;;;;;
D;085;730714;5;20120109 02:57;P;;;;;;
D;085;730714;5;20120109 02:57;V;;;;;;
B;085;730892;6;20120109 02:57;;11;482;PACIFIC HWY;LANE COVE NORTH;2066;;;20111116;20111220;475000;;R;RESIDENCE;11;;;0;AG709718;
C;085;730892;6;20120109 02:57;11/SP4984;
D;085;730892;6;20120109 02:57;P;;;;;;
D;085;730892;6;20120109 02:57;V;;;;;;
D;085;730892;6;20120109 02:57;V;;;;;;
B;085;730987;7;20120109 02:57;;76;450;PACIFIC HWY;LANE COVE NORTH;2066;;;20111123;20111221;370000;;R;RESIDENCE;76;;;0;AG713627;
C;085;730987;7;20120109 02:57;76/SP48216;
D;085;730987;7;20120109 02:57;P;;;;;;
D;085;730987;7;20120109 02:57;V;;;;;;
B;085;731322;8;20120109 02:57;;14;294;PACIFIC HWY;GREENWICH;2065;;;20111118;20111216;445000;;R;RESIDENCE;14;;;0;AG709651;
C;085;731322;8;20120109 02:57;14/SP3273;
D;085;731322;8;20120109 02:57;P;;;;;;
D;085;731322;8;20120109 02:57;P;;;;;;
D;085;731322;8;20120109 02:57;V;;;;;;
B;085;731322;9;20120109 02:57;;14;294;PACIFIC HWY;GREENWICH;2065;;;20111118;20111216;445000;;R;RESIDENCE;41;;;0;AG709651;
C;085;731322;9;20120109 02:57;41/SP3273;
D;085;731322;9;20120109 02:57;P;;;;;;
D;085;731322;9;20120109 02:57;P;;;;;;
D;085;731322;9;20120109 02:57;V;;;;;;
B;085;722384;10;20120109 02:57;;9;51;BURNS BAY RD;LANE COVE;2066;;;20111026;20111215;577500;;R;RESIDENCE;9;;;0;AG714506;
C;085;722384;10;20120109 02:57;9/SP3344;
D;085;722384;10;20120109 02:57;P;;;;;;
D;085;722384;10;20120109 02:57;V;;;;;;
D;085;722384;10;20120109 02:57;V;;;;;;
B;085;722655;11;20120109 02:57;;30;105;BURNS BAY RD;LANE COVE;2066;;;20111109;20111216;485000;;R;RESIDENCE;30;;;0;AG713644;
C;085;722655;11;20120109 02:57;30/SP4360;
D;085;722655;11;20120109 02:57;P;;;;;;
D;085;722655;11;20120109 02:57;V;;;;;;
B;085;720968;12;20120109 02:57;;195;25;BEST ST;LANE COVE;2066;;;20111108;20111125;695000;;R;RESIDENCE;195;;;0;AG707925;
C;085;720968;12;20120109 02:57;195/SP35627;
D;085;720968;12;20120109 02:57;P;;;;;;
D;085;720968;12;20120109 02:57;V;;;;;;
B;085;734199;13;20120109 02:57;;;78;WILLIAM EDWARD ST;LONGUEVILLE;2066;464.4;M;20111129;20111219;850000;R2;R;RESIDENCE;;RAD;;0;AG718082;
C;085;734199;13;20120109 02:57;5/B/5532;
D;085;734199;13;20120109 02:57;P;;;;;;
D;085;734199;13;20120109 02:57;V;;;;;;
D;085;734199;13;20120109 02:57;V;;;;;;
B;085;723464;14;20120109 02:57;;8;38;CENTENNIAL AVE;LANE COVE;2066;;;20111011;20111216;516500;;R;RESIDENCE;16;;;0;AG711115;
C;085;723464;14;20120109 02:57;16/SP1804;
D;085;723464;14;20120109 02:57;P;;;;;;
D;085;723464;14;20120109 02:57;P;;;;;;
D;085;723464;14;20120109 02:57;V;;;;;;
D;085;723464;14;20120109 02:57;V;;;;;;
B;085;723740;15;20120109 02:57;;;22;COLLEGE RD S;RIVERVIEW;2066;848;M;20111022;20111216;1155000;R2;R;RESIDENCE;;RAB;;0;AG713603;
C;085;723740;15;20120109 02:57;1/832327;
D;085;723740;15;20120109 02:57;P;;;;;;
D;085;723740;15;20120109 02:57;P;;;;;;
D;085;723740;15;20120109 02:57;V;;;;;;
B;085;726529;16;20120109 02:57;;12;16;HELEN ST;LANE COVE NORTH;2066;;;20111116;20111214;505000;;R;RESIDENCE;12;;;0;AG714512;
C;085;726529;16;20120109 02:57;12/SP7217;
D;085;726529;16;20120109 02:57;P;;;;;;
D;085;726529;16;20120109 02:57;P;;;;;;
D;085;726529;16;20120109 02:57;V;;;;;;
B;085;732083;17;20120109 02:57;;;90;PENROSE ST;LANE COVE WEST;2066;581.7;M;20111029;20111219;1125000;R2;3;HOUSE;;RAL;;0;AG706039;
C;085;732083;17;20120109 02:57;35/27621;
D;085;732083;17;20120109 02:57;P;;;;;;
D;085;732083;17;20120109 02:57;P;;;;;;
D;085;732083;17;20120109 02:57;V;;;;;;
D;085;732083;17;20120109 02:57;V;;;;;;
B;085;726905;18;20120109 02:57;;7;1 B;INNES RD;GREENWICH;2065;;;20111014;20111124;460000;;R;RESIDENCE;7;;;0;AG715203;
C;085;726905;18;20120109 02:57;7/SP3040;
D;085;726905;18;20120109 02:57;P;;;;;;
D;085;726905;18;20120109 02:57;V;;;;;;
B;085;729808;19;20120109 02:57;;26;438;MOWBRAY RD;LANE COVE NORTH;2066;;;20111104;20111216;530000;;R;RESIDENCE;26;;;0;AG719176;
C;085;729808;19;20120109 02:57;26/SP7311;
D;085;729808;19;20120109 02:57;P;;;;;;
D;085;729808;19;20120109 02:57;P;;;;;;
D;085;729808;19;20120109 02:57;V;;;;;;
B;085;3109588;20;20120109 02:57;;307;460;PACIFIC HWY;ST LEONARDS;2065;;;20111206;20111220;330000;;3;COMM'CAL UNIT;63;;;0;AG700914;
C;085;3109588;20;20120109 02:57;63/SP77238;
D;085;3109588;20;20120109 02:57;P;;;;;;
D;085;3109588;20;20120109 02:57;V;;;;;;
D;085;3109588;20;20120109 02:57;V;;;;;;
Z;103;20;20;61;
