A;RTSALEDATA;205;20120402 02:03;VALNET;
B;205;3394426;1;20120402 02:03;;3;19 A;WHARF RD;BIRCHGROVE;2041;;;20111221;20111221;2050000;;R;RESIDENCE;3;;;0;AG894567;
C;205;3394426;1;20120402 02:03;3/SP80784;
D;205;3394426;1;20120402 02:03;P;;;;;;
D;205;3394426;1;20120402 02:03;P;;;;;;
D;205;3394426;1;20120402 02:03;V;;;;;;
B;205;3512977;2;20120402 02:03;;;31;NORTH ST;LEICHHARDT;2040;;;20120124;20120315;801250;;R;RESIDENCE;7;;;0;AG880006;
C;205;3512977;2;20120402 02:03;7/SP83521;
D;205;3512977;2;20120402 02:03;P;;;;;;
D;205;3512977;2;20120402 02:03;P;;;;;;
D;205;3512977;2;20120402 02:03;V;;;;;;
D;205;3512977;2;20120402 02:03;V;;;;;;
B;205;1912616;3;20120402 02:03;;;17;ADOLPHUS ST;BALMAIN;2041;164.4;M;20120203;20120316;1265000;A;R;RESIDENCE;;EC;;0;AG880356;
C;205;1912616;3;20120402 02:03;1/226058;
D;205;1912616;3;20120402 02:03;P;;;;;;
D;205;1912616;3;20120402 02:03;V;;;;;;
D;205;1912616;3;20120402 02:03;V;;;;;;
B;205;1925707;4;20120402 02:03;;;36;HARRIS ST;BALMAIN;2041;139.2;M;20120217;20120316;1467000;A;R;RESIDENCE;;EC;;0;AG882663;
C;205;1925707;4;20120402 02:03;A/437596;
D;205;1925707;4;20120402 02:03;P;;;;;;
D;205;1925707;4;20120402 02:03;P;;;;;;
D;205;1925707;4;20120402 02:03;V;;;;;;
B;205;1938942;5;20120402 02:03;;;44;WARAGAL AVE;ROZELLE;2039;117.1;M;20111221;20120316;1200000;A;R;RESIDENCE;;ED;;0;AG884790;
C;205;1938942;5;20120402 02:03;6/285535;
D;205;1938942;5;20120402 02:03;P;;;;;;
D;205;1938942;5;20120402 02:03;P;;;;;;
D;205;1938942;5;20120402 02:03;V;;;;;;
B;205;1923736;6;20120402 02:03;;;35;FOUCART ST;ROZELLE;2039;207;M;20120210;20120320;1345000;A;R;RESIDENCE;;EL;;0;AG889550;
C;205;1923736;6;20120402 02:03;1/783621;
D;205;1923736;6;20120402 02:03;P;;;;;;
D;205;1923736;6;20120402 02:03;P;;;;;;
D;205;1923736;6;20120402 02:03;V;;;;;;
D;205;1923736;6;20120402 02:03;V;;;;;;
B;205;1931715;7;20120402 02:03;;2;113 A;NELSON ST;ANNANDALE;2038;;;20120111;20120210;920000;;R;RESIDENCE;2;;;0;AG877861;
C;205;1931715;7;20120402 02:03;2/SP38870;
D;205;1931715;7;20120402 02:03;P;;;;;;
D;205;1931715;7;20120402 02:03;P;;;;;;
D;205;1931715;7;20120402 02:03;V;;;;;;
D;205;1931715;7;20120402 02:03;V;;;;;;
B;205;1937051;8;20120402 02:03;;;50;STYLES ST;LEICHHARDT;2040;120.2;M;20111102;20120113;545000;A;R;RESIDENCE;;EB;;0;AG886158;
C;205;1937051;8;20120402 02:03;13/5044;
D;205;1937051;8;20120402 02:03;P;;;;;;
D;205;1937051;8;20120402 02:03;P;;;;;;
D;205;1937051;8;20120402 02:03;V;;;;;;
B;205;1926681;9;20120402 02:03;;;31;HORNSEY ST;ROZELLE;2039;162.97;M;20120206;20120315;830000;A;R;RESIDENCE;;EL;;0;AG887383;
C;205;1926681;9;20120402 02:03;B/447433;
D;205;1926681;9;20120402 02:03;P;;;;;;
D;205;1926681;9;20120402 02:03;V;;;;;;
D;205;1926681;9;20120402 02:03;V;;;;;;
B;205;1926713;10;20120402 02:03;;11;52;HORNSEY ST;ROZELLE;2039;;;20120202;20120315;410000;;R;RESIDENCE;11;;;0;AG878739;
C;205;1926713;10;20120402 02:03;11/SP36653;
D;205;1926713;10;20120402 02:03;P;;;;;;
D;205;1926713;10;20120402 02:03;V;;;;;;
B;205;1931985;11;20120402 02:03;;10;52 A;NELSON ST;ANNANDALE;2038;;;20111212;20120117;480000;;R;RESIDENCE;10;;;0;AG886401;
C;205;1931985;11;20120402 02:03;10/SP58708;
D;205;1931985;11;20120402 02:03;P;;;;;;
D;205;1931985;11;20120402 02:03;V;;;;;;
B;205;1916913;12;20120402 02:03;;6;47;BURFITT ST;LEICHHARDT;2040;;;20120120;20120316;260000;;R;RESIDENCE;6;;;0;AG889138;
C;205;1916913;12;20120402 02:03;6/SP18364;
D;205;1916913;12;20120402 02:03;P;;;;;;
D;205;1916913;12;20120402 02:03;P;;;;;;
D;205;1916913;12;20120402 02:03;V;;;;;;
B;205;1917168;13;20120402 02:03;;;14;CALLAN ST;ROZELLE;2039;202.3;M;20120217;20120316;831000;A;3;HOUSE;;EL;;0;AG889516;
C;205;1917168;13;20120402 02:03;1/337735;
D;205;1917168;13;20120402 02:03;P;;;;;;
D;205;1917168;13;20120402 02:03;P;;;;;;
D;205;1917168;13;20120402 02:03;V;;;;;;
B;205;1922411;14;20120402 02:03;;;35;EVANS ST;BALMAIN;2041;101.2;M;20120224;20120316;768000;A;3;HOUSE;;EC;;0;AG887682;
C;205;1922411;14;20120402 02:03;D/24270;
D;205;1922411;14;20120402 02:03;P;;;;;;
D;205;1922411;14;20120402 02:03;P;;;;;;
D;205;1922411;14;20120402 02:03;V;;;;;;
B;205;1922423;15;20120402 02:03;;;61;EVANS ST;ROZELLE;2039;314.2;M;20120204;20120316;840000;A;R;RESIDENCE;;EL;;0;AG880779;
C;205;1922423;15;20120402 02:03;A/154882;
D;205;1922423;15;20120402 02:03;P;;;;;;
D;205;1922423;15;20120402 02:03;P;;;;;;
D;205;1922423;15;20120402 02:03;V;;;;;;
B;205;1932812;16;20120402 02:03;;;336;NORTON ST;LEICHHARDT;2040;151.8;M;20120221;20120320;680000;B;R;RESIDENCE;;CX;;0;AG894069;
C;205;1932812;16;20120402 02:03;1/554998;
D;205;1932812;16;20120402 02:03;P;;;;;;
D;205;1932812;16;20120402 02:03;V;;;;;;
B;205;1920164;17;20120402 02:03;;;47;DARLING ST;BALMAIN EAST;2041;156.8;M;20120220;20120319;1500000;A;R;RESIDENCE;;EC;;0;AG886079;
C;205;1920164;17;20120402 02:03;1/572843;
