A;068;20120305 21:06;VALNET;
B;068;3616458;1;20120305 21:06;;;;HEALEY CT;MOAMA;2731;868;M;20111202;20120113;134000;Z;V;VACANT LAND;;ZA;;0;AG798824;
C;068;3616458;1;20120305 21:06;47/1167620;
D;068;3616458;1;20120305 21:06;P;;;;;;
D;068;3616458;1;20120305 21:06;P;;;;;;
D;068;3616458;1;20120305 21:06;V;;;;;;
B;068;3616472;2;20120305 21:06;;;;KILDARE AVE;MOAMA;2731;807;M;20111214;20120116;134000;Z;V;VACANT LAND;;ZA;;0;AG830119;
C;068;3616472;2;20120305 21:06;61/1167620;
D;068;3616472;2;20120305 21:06;P;;;;;;
D;068;3616472;2;20120305 21:06;P;;;;;;
D;068;3616472;2;20120305 21:06;V;;;;;;
Z;12;2;2;6;
