A;RTSALEDATA;252;20120604 01:49;VALNET;
B;252;3637537;1;20120604 01:49;;;297;MOORABACK RD;YARROWITCH;2354;1814.35;H;20120213;20120213;1900000;;3;GRAZING LAND;;;;0;AG909691;
C;252;3637537;1;20120604 01:49;7003/96396 7004/96397 17/756485 7300/1141507 Enclosure Permit 57144 Li;
C;252;3637537;1;20120604 01:49;cence 498080;
D;252;3637537;1;20120604 01:49;P;;;;;;
D;252;3637537;1;20120604 01:49;P;;;;;;
D;252;3637537;1;20120604 01:49;V;;;;;;
D;252;3637537;1;20120604 01:49;V;;;;;;
B;252;2677330;2;20120604 01:49;;;12 W;HAMILTON ST;WALCHA;2354;986.4;M;20120413;20120518;207500;Z;R;RESIDENCE;;AA;;0;AH6649;
C;252;2677330;2;20120604 01:49;15/15/979733;
D;252;2677330;2;20120604 01:49;P;;;;;;
D;252;2677330;2;20120604 01:49;P;;;;;;
D;252;2677330;2;20120604 01:49;V;;;;;;
D;252;2677330;2;20120604 01:49;V;;;;;;
B;252;3638885;3;20120604 01:49;;;;SAMS FLAT RD;WALCHA;2354;1063.3;H;20111028;20111122;10810;;V;VACANT LAND;;;;0;AG686993;
C;252;3638885;3;20120604 01:49;146, 148/705156 16, 19, 20, 21, 22, 23, 62, 63, 64, 99, 101, 123, 216/;
C;252;3638885;3;20120604 01:49;756499 3/829188 Enclosure Permit 57563;
D;252;3638885;3;20120604 01:49;P;;;;;;
D;252;3638885;3;20120604 01:49;V;;;;;;
Z;20;3;5;10;
