A;065;20120227 01:38;VALNET;
B;065;3036523;1;20120227 01:38;;;11;MORETON BAY DR;LEETON;2705;1780;M;20111207;20111219;375000;A;R;RESIDENCE;;AA;;0;AG822540;
C;065;3036523;1;20120227 01:38;57/1060334;
D;065;3036523;1;20120227 01:38;P;;;;;;
D;065;3036523;1;20120227 01:38;P;;;;;;
D;065;3036523;1;20120227 01:38;V;;;;;;
B;065;3077167;2;20120227 01:38;;;;UROLY RD;EUROLEY;2700;388.5;H;20111221;20120131;800000;R;3;FARM/RURAL;;RD;;0;AG811693;
C;065;3077167;2;20120227 01:38;9, 10, 11/750876 Enclosure Permit 102405;
D;065;3077167;2;20120227 01:38;P;;;;;;
D;065;3077167;2;20120227 01:38;P;;;;;;
D;065;3077167;2;20120227 01:38;V;;;;;;
D;065;3077167;2;20120227 01:38;V;;;;;;
B;065;3616659;3;20120227 01:38;;;115;ALMOND RD;LEETON;2705;6.254;H;20111104;20120123;480000;A;R;RESIDENCE;;LL;;0;AG818966;
C;065;3616659;3;20120227 01:38;1/1171533 Irrigation Farm Purchase 31;
D;065;3616659;3;20120227 01:38;P;;;;;;
D;065;3616659;3;20120227 01:38;P;;;;;;
D;065;3616659;3;20120227 01:38;V;;;;;;
D;065;3616659;3;20120227 01:38;V;;;;;;
B;065;537360;4;20120227 01:38;;;36;CANAL ST;LEETON;2705;834.7;M;20111205;20111220;170000;A;R;RESIDENCE;;AI;;0;AG818845;
C;065;537360;4;20120227 01:38;28/97/758606;
D;065;537360;4;20120227 01:38;P;;;;;;
D;065;537360;4;20120227 01:38;P;;;;;;
D;065;537360;4;20120227 01:38;V;;;;;;
D;065;537360;4;20120227 01:38;V;;;;;;
B;065;539904;5;20120227 01:39;;;97;YANCO AVE;LEETON;2705;4214;M;20111208;20120119;340000;A;R;RESIDENCE;;LL;;0;AG820957;
C;065;539904;5;20120227 01:39;4/716417;
D;065;539904;5;20120227 01:39;P;;;;;;
D;065;539904;5;20120227 01:39;P;;;;;;
D;065;539904;5;20120227 01:39;V;;;;;;
B;065;540082;6;20120227 01:39;;;;MERUNGLE HILL RD;MERUNGLE HILL;2705;9.209;H;20111020;20111118;300000;R;3;HOUSE;;RH;;0;AG641269;
C;065;540082;6;20120227 01:39;31/859254;
D;065;540082;6;20120227 01:39;P;;;;;;
D;065;540082;6;20120227 01:39;P;;;;;;
D;065;540082;6;20120227 01:39;V;;;;;;
D;065;540082;6;20120227 01:39;V;;;;;;
B;065;538041;7;20120227 01:39;FARM 2007;;5;HILLVIEW PL;LEETON;2705;2000;M;20111117;20120116;260000;A;3;HOUSE;;LL;;0;AG812378;
C;065;538041;7;20120227 01:39;17/839579;
D;065;538041;7;20120227 01:39;P;;;;;;
D;065;538041;7;20120227 01:39;P;;;;;;
D;065;538041;7;20120227 01:39;V;;;;;;
D;065;538041;7;20120227 01:39;V;;;;;;
B;065;538244;8;20120227 01:39;;;17;LIGHTWOOD ST;LEETON;2705;834.7;M;20111212;20120116;100000;A;R;RESIDENCE;;AC;;0;AG812225;
C;065;538244;8;20120227 01:39;10/238460;
D;065;538244;8;20120227 01:39;P;;;;;;
D;065;538244;8;20120227 01:39;V;;;;;;
B;065;538321;9;20120227 01:39;;;73;MAIDEN AVE;LEETON;2705;916.9;M;20111222;20120207;148000;A;R;RESIDENCE;;AA;;0;AG818757;
C;065;538321;9;20120227 01:39;14/61/758606;
D;065;538321;9;20120227 01:39;P;;;;;;
D;065;538321;9;20120227 01:39;V;;;;;;
B;065;540437;10;20120227 01:39;FARM 1126;;;WILKINSON RD;MURRAMI;2705;233.7;H;20111102;20120111;504600;R;3;FARM;;RR;;0;AG812943;
C;065;540437;10;20120227 01:39;71, 72, 73/751707;
D;065;540437;10;20120227 01:39;P;;;;;;
D;065;540437;10;20120227 01:39;V;;;;;;
D;065;540437;10;20120227 01:39;V;;;;;;
B;065;538640;11;20120227 01:39;;;169;PALM AVE;LEETON;2705;1378;M;20111214;20120130;189000;A;R;RESIDENCE;;AA;;0;AG817928;
C;065;538640;11;20120227 01:39;19/41/758606;
D;065;538640;11;20120227 01:39;P;;;;;;
D;065;538640;11;20120227 01:39;V;;;;;;
B;065;538747;12;20120227 01:39;;;56;PINE AVE;LEETON;2705;537.5;M;20111221;20120118;420000;B;3;COMMERCIAL;;BA;;0;AG825335;
C;065;538747;12;20120227 01:39;3/2/758606;
D;065;538747;12;20120227 01:39;P;;;;;;
D;065;538747;12;20120227 01:39;V;;;;;;
D;065;538747;12;20120227 01:39;V;;;;;;
B;065;538797;13;20120227 01:39;;;99;PINE AVE;LEETON;2705;675.16;M;20111223;20120206;400000;B;3;COMMERCIAL;;BA;;0;AG824923;
C;065;538797;13;20120227 01:39;2/22/758606;
D;065;538797;13;20120227 01:39;P;;;;;;
D;065;538797;13;20120227 01:39;P;;;;;;
D;065;538797;13;20120227 01:39;V;;;;;;
D;065;538797;13;20120227 01:39;V;;;;;;
B;065;2773815;14;20120227 01:39;;;137;LONNIE RD;LEETON;2705;6300;M;20111222;20120124;430000;A;R;RESIDENCE;;LL;;0;AG788030;
C;065;2773815;14;20120227 01:39;2/1019446;
D;065;2773815;14;20120227 01:39;P;;;;;;
D;065;2773815;14;20120227 01:39;V;;;;;;
D;065;2773815;14;20120227 01:39;V;;;;;;
Z;75;14;14;45;
