A;RTSALEDATA;302;20120409 01:30;VALNET;
B;302;3429789;1;20120409 01:30;;2;11;PITT ST;GLEN INNES;2370;;;20120207;20120320;226000;;R;RESIDENCE;2;;;0;AG905100;
C;302;3429789;1;20120409 01:30;2/SP81749;
D;302;3429789;1;20120409 01:30;P;;;;;;
D;302;3429789;1;20120409 01:30;P;;;;;;
D;302;3429789;1;20120409 01:30;V;;;;;;
B;302;3429789;2;20120409 01:30;;5;11;PITT ST;GLEN INNES;2370;;;20120207;20120320;226000;;R;RESIDENCE;5;;;0;AG905100;
C;302;3429789;2;20120409 01:30;5/SP81749;
D;302;3429789;2;20120409 01:30;P;;;;;;
D;302;3429789;2;20120409 01:30;P;;;;;;
D;302;3429789;2;20120409 01:30;V;;;;;;
B;302;3429789;3;20120409 01:30;;12;11;PITT ST;GLEN INNES;2370;;;20120207;20120320;113000;;R;RESIDENCE;6;;;0;AG905101;
C;302;3429789;3;20120409 01:30;6/SP81749;
D;302;3429789;3;20120409 01:30;P;;;;;;
D;302;3429789;3;20120409 01:30;V;;;;;;
B;302;1848144;4;20120409 01:30;;;6;SALISBURY PL;GLEN INNES;2370;989.5;M;20120229;20120329;265000;A;R;RESIDENCE;;AA;;0;AG910333;
C;302;1848144;4;20120409 01:30;3/814769;
D;302;1848144;4;20120409 01:30;P;;;;;;
D;302;1848144;4;20120409 01:30;V;;;;;;
B;302;1845968;5;20120409 01:30;;;125;CHURCH ST;GLEN INNES;2370;1303;M;20120215;20120316;230000;A;R;RESIDENCE;;AA;;0;AG895785;
C;302;1845968;5;20120409 01:30;3, 4/1061;
D;302;1845968;5;20120409 01:30;P;;;;;;
D;302;1845968;5;20120409 01:30;P;;;;;;
D;302;1845968;5;20120409 01:30;P;;;;;;
D;302;1845968;5;20120409 01:30;V;;;;;;
B;302;1846196;6;20120409 01:30;;;83;CORONATION AVE;GLEN INNES;2370;674.2;M;20120217;20120319;95000;A;R;RESIDENCE;;AE;;0;AG904578;
C;302;1846196;6;20120409 01:30;27/36783;
D;302;1846196;6;20120409 01:30;P;;;;;;
D;302;1846196;6;20120409 01:30;P;;;;;;
D;302;1846196;6;20120409 01:30;P;;;;;;
D;302;1846196;6;20120409 01:30;V;;;;;;
B;302;3361681;7;20120409 01:30;;;61;ABBOTT ST;GLEN INNES;2370;600;M;20111129;20120323;199900;A;R;RESIDENCE;;AE;;0;AG904503;
C;302;3361681;7;20120409 01:30;8/1121481;
D;302;3361681;7;20120409 01:30;P;;;;;;
D;302;3361681;7;20120409 01:30;P;;;;;;
D;302;3361681;7;20120409 01:30;V;;;;;;
Z;37;7;7;21;
