A;RTSALEDATA;152;20120521 01:43;VALNET;
B;152;2912054;1;20120521 01:43;;;10 A;FLINDERS AVE;COFFS HARBOUR;2450;465.9;M;20120330;20120509;320000;A;R;RESIDENCE;;AA;;0;AG986297;
C;152;2912054;1;20120521 01:43;1/1041309;
D;152;2912054;1;20120521 01:43;P;;;;;;
D;152;2912054;1;20120521 01:43;V;;;;;;
B;152;3481935;2;20120521 01:43;;;6;ELEVENTH AVE;SAWTELL;2452;516.3;M;20120315;20120419;430000;A;R;RESIDENCE;;AT;;0;AG968701;
C;152;3481935;2;20120521 01:43;281/1144012;
D;152;3481935;2;20120521 01:43;P;;;;;;
D;152;3481935;2;20120521 01:43;V;;;;;;
B;152;1696142;3;20120521 01:43;;;13;WOODSWALLOW CL;BOAMBEE EAST;2452;708.4;M;20120404;20120502;337500;A;R;RESIDENCE;;AP;;0;AG978447;
C;152;1696142;3;20120521 01:43;383/791807;
D;152;1696142;3;20120521 01:43;P;;;;;;
D;152;1696142;3;20120521 01:43;V;;;;;;
B;152;1701703;4;20120521 01:43;;;13;GRIFFITH AVE;COFFS HARBOUR;2450;700;M;20120416;20120504;412600;A;R;RESIDENCE;;BF;;0;AG976532;
C;152;1701703;4;20120521 01:43;7/800062;
D;152;1701703;4;20120521 01:43;P;;;;;;
D;152;1701703;4;20120521 01:43;P;;;;;;
D;152;1701703;4;20120521 01:43;V;;;;;;
B;152;1693817;5;20120521 01:43;;;100 A;MOODYS RD;BONVILLE;2450;6.641;H;20120319;20120501;605000;R;R;RESIDENCE;;RT;;0;AG988669;
C;152;1693817;5;20120521 01:43;A/358468;
D;152;1693817;5;20120521 01:43;P;;;;;;
D;152;1693817;5;20120521 01:43;P;;;;;;
D;152;1693817;5;20120521 01:43;V;;;;;;
B;152;1696857;6;20120521 01:43;;;29;NORMAN HILL DR;KORORA;2450;1252;M;20120327;20120430;567000;A;R;RESIDENCE;;HB;;0;AG969216;
C;152;1696857;6;20120521 01:43;78, 79/228917;
D;152;1696857;6;20120521 01:43;P;;;;;;
D;152;1696857;6;20120521 01:43;P;;;;;;
D;152;1696857;6;20120521 01:43;V;;;;;;
D;152;1696857;6;20120521 01:43;V;;;;;;
D;152;1696857;6;20120521 01:43;V;;;;;;
D;152;1696857;6;20120521 01:43;V;;;;;;
B;152;1699629;7;20120521 01:43;CENTRAL ARCADE;;28;HARBOUR DR;COFFS HARBOUR;2450;555.7;M;20110801;20110801;1100000;B3;3;COMMERCIAL;;BCB;;0;AG971558;
C;152;1699629;7;20120521 01:43;1/323363 1, 2/345492;
D;152;1699629;7;20120521 01:43;P;;;;;;
D;152;1699629;7;20120521 01:43;V;;;;;;
D;152;1699629;7;20120521 01:43;V;;;;;;
B;152;1702406;8;20120521 01:43;;1;5;HOOSON ST;COFFS HARBOUR;2450;;;20120405;20120503;242500;;R;RESIDENCE;1;;;0;AG970405;
C;152;1702406;8;20120521 01:43;1/SP21133;
