A;085;20120102 01:33;VALNET;
B;085;727381;1;20120102 01:33;;;65;KENNETH ST;LONGUEVILLE;2066;1184;M;20111119;20111219;2335000;R2;R;RESIDENCE;;RAD;;0;AG710750;
C;085;727381;1;20120102 01:33;D/383764;
D;085;727381;1;20120102 01:33;P;;;;;;
D;085;727381;1;20120102 01:33;P;;;;;;
D;085;727381;1;20120102 01:33;V;;;;;;
B;085;724860;2;20120102 01:33;;;3;FINLAYSON ST;LANE COVE;2066;743.2;M;20110817;20111208;2333333;R4;R;RESIDENCE;;RHF;;0;AG681119;
C;085;724860;2;20120102 01:33;71/10155;
D;085;724860;2;20120102 01:33;P;;;;;;
D;085;724860;2;20120102 01:33;V;;;;;;
D;085;724860;2;20120102 01:33;V;;;;;;
B;085;724861;3;20120102 01:33;;;5;FINLAYSON ST;LANE COVE;2066;739.8;M;20110817;20111208;1700000;R4;R;RESIDENCE;;RHF;;0;AG681120;
C;085;724861;3;20120102 01:33;72/10155;
D;085;724861;3;20120102 01:33;P;;;;;;
D;085;724861;3;20120102 01:33;V;;;;;;
D;085;724861;3;20120102 01:33;V;;;;;;
B;085;724862;4;20120102 01:33;;;7;FINLAYSON ST;LANE COVE;2066;743.2;M;20110817;20111208;2400000;R4;R;RESIDENCE;;RHF;;0;AG681121;
C;085;724862;4;20120102 01:33;73/10155;
D;085;724862;4;20120102 01:33;P;;;;;;
D;085;724862;4;20120102 01:33;V;;;;;;
B;085;724863;5;20120102 01:33;;;9;FINLAYSON ST;LANE COVE;2066;743.2;M;20110817;20111208;2016667;R4;R;RESIDENCE;;RHF;;0;AG681122;
C;085;724863;5;20120102 01:33;74/10155;
D;085;724863;5;20120102 01:33;P;;;;;;
D;085;724863;5;20120102 01:33;V;;;;;;
D;085;724863;5;20120102 01:33;V;;;;;;
B;085;730447;6;20120102 01:33;;16;4;MURRAY ST;LANE COVE NORTH;2066;;;20111103;20111129;385000;;R;RESIDENCE;16;;;0;AG703609;
C;085;730447;6;20120102 01:33;16/SP14849;
D;085;730447;6;20120102 01:33;P;;;;;;
D;085;730447;6;20120102 01:33;V;;;;;;
B;085;730813;7;20120102 01:33;;;53;OSBORNE RD;LANE COVE;2066;588.1;M;20110920;20111215;1250000;R2;R;RESIDENCE;;RAE;;0;AG700892;
C;085;730813;7;20120102 01:33;9/19188;
D;085;730813;7;20120102 01:33;P;;;;;;
D;085;730813;7;20120102 01:33;P;;;;;;
D;085;730813;7;20120102 01:33;V;;;;;;
B;085;2990622;8;20120102 01:33;;7;518;MOWBRAY RD;LANE COVE NORTH;2066;;;20111107;20111207;447500;;R;RESIDENCE;7;;;0;AG684740;
C;085;2990622;8;20120102 01:33;7/SP70420;
D;085;2990622;8;20120102 01:33;P;;;;;;
D;085;2990622;8;20120102 01:33;V;;;;;;
B;085;3612798;9;20120102 01:33;;2;242;PACIFIC HWY;GREENWICH;2065;90;M;20101116;20111213;510000;;R;RESIDENCE;2;;;0;AG691187;
C;085;3612798;9;20120102 01:33;2/SP86148;
D;085;3612798;9;20120102 01:33;P;;;;;;
D;085;3612798;9;20120102 01:33;V;;;;;;
B;085;722412;10;20120102 01:33;;7;67;BURNS BAY RD;LANE COVE;2066;;;20111117;20111219;161000;;3;COMM UNIT;7;;;0;AG703843;
C;085;722412;10;20120102 01:33;7/SP44054;
D;085;722412;10;20120102 01:33;P;;;;;;
D;085;722412;10;20120102 01:33;V;;;;;;
D;085;722412;10;20120102 01:33;V;;;;;;
B;085;722412;11;20120102 01:33;;11;67;BURNS BAY RD;LANE COVE;2066;;;20111117;20111219;161000;;3;COMM UNIT;11;;;0;AG703843;
C;085;722412;11;20120102 01:33;11/SP44054;
D;085;722412;11;20120102 01:33;P;;;;;;
D;085;722412;11;20120102 01:33;V;;;;;;
D;085;722412;11;20120102 01:33;V;;;;;;
B;085;729036;12;20120102 01:33;;;5;LUCRETIA AVE;LONGUEVILLE;2066;733.5;M;20110905;20111114;2175000;R2;R;RESIDENCE;;RAC;;0;AG686603;
C;085;729036;12;20120102 01:33;1/937464;
D;085;729036;12;20120102 01:33;P;;;;;;
D;085;729036;12;20120102 01:33;V;;;;;;
D;085;729036;12;20120102 01:33;V;;;;;;
B;085;723919;13;20120102 01:33;;46;38;COPE ST;LANE COVE;2066;;;20111104;20111216;485000;;R;RESIDENCE;10;;;0;AG711426;
C;085;723919;13;20120102 01:33;10/SP4341;
D;085;723919;13;20120102 01:33;P;;;;;;
D;085;723919;13;20120102 01:33;P;;;;;;
D;085;723919;13;20120102 01:33;V;;;;;;
D;085;723919;13;20120102 01:33;V;;;;;;
B;085;723919;14;20120102 01:33;;46;38;COPE ST;LANE COVE;2066;;;20111104;20111216;485000;;R;RESIDENCE;29;;;0;AG711426;
C;085;723919;14;20120102 01:33;29/SP4341;
D;085;723919;14;20120102 01:33;P;;;;;;
D;085;723919;14;20120102 01:33;P;;;;;;
D;085;723919;14;20120102 01:33;V;;;;;;
D;085;723919;14;20120102 01:33;V;;;;;;
