A;RTSALEDATA;218;20120319 05:19;VALNET;
B;218;2861622;1;20120319 05:19;;;72;FAWCETT ST;GLENFIELD;2167;500;M;20120124;20120306;500000;A;R;RESIDENCE;;EB;;0;AG864671;
C;218;2861622;1;20120319 05:19;1/1034397;
D;218;2861622;1;20120319 05:19;P;;;;;;
D;218;2861622;1;20120319 05:19;P;;;;;;
D;218;2861622;1;20120319 05:19;V;;;;;;
D;218;2861622;1;20120319 05:19;V;;;;;;
B;218;3492671;2;20120319 05:19;;12;17;WARBY ST;CAMPBELLTOWN;2560;;;20120110;20120301;330000;;R;RESIDENCE;12;;;0;AG859222;
C;218;3492671;2;20120319 05:19;12/SP82945;
D;218;3492671;2;20120319 05:19;P;;;;;;
D;218;3492671;2;20120319 05:19;V;;;;;;
D;218;3492671;2;20120319 05:19;V;;;;;;
B;218;3589761;3;20120319 05:19;;;9;BURTON AVE;BARDIA;2565;443.7;M;20111017;20111031;260000;A;V;VACANT LAND;;EU;;0;AG596922;
C;218;3589761;3;20120319 05:19;39/280023;
D;218;3589761;3;20120319 05:19;P;;;;;;
D;218;3589761;3;20120319 05:19;V;;;;;;
B;218;3563654;4;20120319 05:19;;;31 A;JOUBERT LANE;CAMPBELLTOWN;2560;;;20111219;20111219;300000;;R;RESIDENCE;2;;;0;AG835242;
C;218;3563654;4;20120319 05:19;2/SP83854;
D;218;3563654;4;20120319 05:19;P;;;;;;
D;218;3563654;4;20120319 05:19;V;;;;;;
D;218;3563654;4;20120319 05:19;V;;;;;;
B;218;3558272;5;20120319 05:19;;;22;DROMEDARY PL;MACQUARIE LINKS;2565;563.4;M;20120210;20120229;290000;Z;V;VACANT LAND;;ZJ;;0;AG859199;
C;218;3558272;5;20120319 05:19;12/286277;
D;218;3558272;5;20120319 05:19;P;;;;;;
D;218;3558272;5;20120319 05:19;P;;;;;;
D;218;3558272;5;20120319 05:19;V;;;;;;
B;218;3587883;6;20120319 05:19;;37;31;CHAMBERLAIN ST;CAMPBELLTOWN;2560;;;20101118;20111209;300000;;R;RESIDENCE;37;;;0;AG742463;
C;218;3587883;6;20120319 05:19;37/SP85545;
D;218;3587883;6;20120319 05:19;P;;;;;;
D;218;3587883;6;20120319 05:19;P;;;;;;
D;218;3587883;6;20120319 05:19;V;;;;;;
B;218;3587883;7;20120319 05:19;;38;31;CHAMBERLAIN ST;CAMPBELLTOWN;2560;;;20101118;20111209;300000;;R;RESIDENCE;38;;;0;AG867724;
C;218;3587883;7;20120319 05:19;38/SP85545;
D;218;3587883;7;20120319 05:19;P;;;;;;
D;218;3587883;7;20120319 05:19;P;;;;;;
D;218;3587883;7;20120319 05:19;V;;;;;;
B;218;2299215;8;20120319 05:19;;;12;BELAH PL;MACQUARIE FIELDS;2564;982.2;M;20120104;20120204;250000;A;R;RESIDENCE;;EC;;0;AG867506;
C;218;2299215;8;20120319 05:19;9/883050;
D;218;2299215;8;20120319 05:19;P;;;;;;
