A;RTSALEDATA;098;20120430 01:58;VALNET;
B;098;3605711;1;20120430 01:58;;;;SAXONIA RD;GERRINGONG;2534;509.6;M;20120221;20120327;227000;A;V;VACANT LAND;;GD;;0;AG931681;
C;098;3605711;1;20120430 01:58;703/1148475;
D;098;3605711;1;20120430 01:58;P;;;;;;
D;098;3605711;1;20120430 01:58;P;;;;;;
D;098;3605711;1;20120430 01:58;V;;;;;;
B;098;1029737;2;20120430 01:58;;;46;SOUTH KIAMA DR;KIAMA HEIGHTS;2533;613.4;M;20120215;20120411;399000;A;R;RESIDENCE;;JA;;0;AG935337;
C;098;1029737;2;20120430 01:58;23/30126;
D;098;1029737;2;20120430 01:58;P;;;;;;
D;098;1029737;2;20120430 01:58;V;;;;;;
B;098;1024760;3;20120430 01:58;;;130;FACTORY LANE;JAMBEROO;2533;57.26;H;20120106;20120217;1925000;R;3;RURAL/FARM;;DG;;0;AG906457;
C;098;1024760;3;20120430 01:58;12/1014312;
D;098;1024760;3;20120430 01:58;P;;;;;;
D;098;1024760;3;20120430 01:58;V;;;;;;
D;098;1024760;3;20120430 01:58;V;;;;;;
B;098;1030051;4;20120430 01:58;;;31;TALINGA AVE;KIAMA DOWNS;2533;600.7;M;20120309;20120413;520000;A;R;RESIDENCE;;GX;;0;AG940326;
C;098;1030051;4;20120430 01:58;950/236615;
D;098;1030051;4;20120430 01:58;P;;;;;;
D;098;1030051;4;20120430 01:58;P;;;;;;
D;098;1030051;4;20120430 01:58;V;;;;;;
D;098;1030051;4;20120430 01:58;V;;;;;;
B;098;1027785;5;20120430 01:58;;;12;MICHAEL CRES;KIAMA DOWNS;2533;655.7;M;20120221;20120413;390000;A;R;RESIDENCE;;EB;;0;AG938127;
C;098;1027785;5;20120430 01:58;725/830183;
D;098;1027785;5;20120430 01:58;P;;;;;;
D;098;1027785;5;20120430 01:58;V;;;;;;
B;098;3330603;6;20120430 01:58;;61;2;MINNAMURRA ST;KIAMA;2533;;;20120307;20120404;145000;;R;RESIDENCE;61;;;0;AG930405;
C;098;3330603;6;20120430 01:58;61/SP79219;
D;098;3330603;6;20120430 01:58;P;;;;;;
D;098;3330603;6;20120430 01:58;V;;;;;;
D;098;3330603;6;20120430 01:58;V;;;;;;
Z;31;6;6;17;
